B1,A1,B2,B3,B4,B5,A2,class
17.17016667,1,15821.08333,15821.47083,12.58333333,1847.916667,8,0
18.11846667,1,18345.9,17735.45333,8.7,1606.9,1,0
23.1385,1,18839.58333,18839.58333,14.08333333,2491.75,8,0
14.43915789,1,17887.42105,15728.2,10,1686.394737,6,0
39.30957143,1,24306.5,24306.5,14.07142857,2098.214286,3,0
10.8031,1,15861.15,15861.15,13.75,1901.15,3,0
13.96412903,1,15579.3871,16845.45161,11.77419355,1677.580645,3,0
5.907727273,1,21283.18182,19769.51364,11.27272727,1869.045455,2,0
20.34827273,1,19012.93182,19109.26364,12.36363636,1838.181818,1,0
27.3205,1,19775.15,17850.19,10.3,1793.7,3,0
13.97564706,1,20162.58824,21532.88235,15.41176471,2081.823529,3,0
13.3647619,1,21696.14286,21696.14286,15.78571429,2376.690476,3,0
18.30259091,1,18816.15909,18816.15909,12.04545455,2018.477273,3,0
28.44654545,1,20146.13636,20146.13636,11.54545455,2284.636364,2,0
22.80990909,1,17025.13636,15879.33182,16.40909091,2167,1,0
14.25652381,1,17503.83333,17503.19762,12.14285714,1818.428571,6,0
25.52456522,1,18932.91304,18515.81739,9.847826087,1676.586957,3,0
12.96078571,1,16396.75,17824.54643,7.071428571,972.0357143,3,0
16.67323077,1,16355.73077,16341.58846,14.38461538,2619.269231,3,0
8.624571429,1,21040.35714,21040.35714,13.75,1962.428571,3,0
15.79305556,1,19252.94444,19252.94444,12.44444444,1899.666667,3,0
7.146166667,1,13762.75,13762.75,10.41666667,1704.083333,2,0
29.10583333,1,19788.61111,19788.61111,10.11111111,1551.888889,1,0
15.84875,1,16715.25,16707.95625,19.5625,2741.8125,3,0
20.79716667,1,17887.47222,17887.47222,12.66666667,2026.944444,3,0
12.28385714,1,16445.57143,16445.57143,13.14285714,2397.142857,1,0
6.7402,1,17994.55,17970.865,11.7,1847.65,2,0
9.9736,1,19283.73333,17354.12,9.633333333,1577.533333,5,0
8.84925,1,22662.325,22662.325,14.275,2160.9,3,0
15.49821053,1,20691.15789,20691.15789,11.31578947,2006.447368,3,0
29.73869231,1,21354.84615,21354.84615,15.76923077,2622.730769,3,0
12.2952,1,17892.425,17892.425,12.725,2026.425,3,0
15.8869,1,17687.4,17669.815,14.05,2464.05,3,0
16.43775,1,13777.25,13771.95625,18.375,2876.6875,6,0
16.535875,1,16012.875,16012.875,12.96875,2039.625,3,0
36.64164706,1,21584.44118,21584.44118,13.67647059,2243.264706,3,0
19.622375,1,20083.75,16689.39375,10.375,1730.3125,3,0
7.942214286,1,18660.57143,18660.57143,12.5,1856.607143,3,0
17.25961538,1,19041.57692,18054.55,11.76923077,1681.923077,3,0
17.10415385,1,18454.53846,18454.53846,11.03846154,1731.961538,1,0
9.251733333,1,19877.96667,19877.96667,13.46666667,2025.733333,8,0
10.10526667,1,20386.33333,20386.21,11,1818.3,3,0
11.82927273,1,17175.31818,17165.00682,15.90909091,2488.909091,3,0
27.6734,1,17611.2,17611.2,11.85,2296.6,3,0
9.8011,1,16435.8,16435.8,14.3,1960.4,3,0
14.42876471,1,21515.26471,20290.18529,12.70588235,1843.588235,3,0
21.13511111,1,17836.61111,17836.61111,13.61111111,1984.555556,3,0
21.88726667,1,22335.86667,22335.86667,9.933333333,1714.3,3,0
14.83073333,1,17454.7,17454.67667,11.56666667,1676.3,3,0
15.20389474,1,20440.23684,20440.23684,9.763157895,1418.973684,3,0
17.02417647,1,17691.79412,17682.50882,12.17647059,1957.823529,3,0
22.42953846,1,15381.30769,15124.39615,11.38461538,1843.038462,6,0
19.73907143,1,19508.39286,17682.83214,15.14285714,2482.821429,3,0
22.30314286,1,21052.39286,21052.39286,14.92857143,2464.535714,3,0
11.20627273,1,13295,13295,13.63636364,2082.590909,3,0
13.41338889,1,18298.44444,18298.44444,13.61111111,2162.027778,1,0
8.184636364,1,20834.86364,19912.51364,11.77272727,1631.909091,8,0
22.74470588,1,20193.02941,20193.02941,13,1915.852941,3,0
4.787461538,1,22648.34615,22648.34615,8.461538462,1165.115385,3,0
19.37145455,1,19950.45455,19950.45455,14.22727273,2182.545455,3,0
0.060333333,1,28074.6,28074.6,6.5,586.1333333,3,1
11.245,1,15504.71429,15504.71429,11,1411.357143,2,0
12.0149,1,16431.85,14314.78,9.1,1426,1,0
23.29466667,1,14220.63333,14220.63333,11.23333333,1923.866667,3,0
7.020461538,1,15322,15322.30769,10.26923077,1555.807692,6,0
11.08115385,1,16555.92308,16555.92308,15.03846154,2100.115385,1,0
7.530521739,1,20353.65217,20880.43478,12.30434783,2161.304348,8,0
14.94013636,1,17234.40909,17234.59091,14.5,2063.454545,1,0
25.12018182,1,21506.18182,21506.18182,11.77272727,1908.090909,2,0
17.04772222,1,20435.27778,20435.27778,12.94444444,2114.555556,6,0
16.54014286,1,20266.17857,20266.17857,11.25,1693.464286,4,0
17.5434375,1,21967.65625,20856.72813,8.75,1559.3125,3,0
0.176442593,1,32620.07685,32620.07685,6.481481481,703.6722222,3,1
1135.56339,1,32445.8359,32445.8359,32.52422907,16785.79295,6,1
0.058161538,1,33009.83077,33009.83077,6.476923077,817.3615385,3,1
0.061176471,1,32212.39706,32212.39706,6.5,765.7573529,3,1
13.952,1,19335.25,17071.4875,14.28125,2460.46875,3,0
10.295,1,19656.60526,19655.56053,15,2195.105263,6,0
25.43436364,1,15554.40909,15554.40909,12.40909091,2507.090909,3,0
16.09305882,1,17788,17788,11.26470588,1940.647059,3,0
25.17476471,1,20544.64706,18775.77353,12.58823529,2324.470588,3,0
8.332,1,15275.83333,15275.83333,7.777777778,1025.611111,3,0
13.55575,1,21637,21637,19.04166667,2882.25,3,0
19.8485,1,15994.25,15994.25,11.89285714,2062.464286,3,0
18.2492963,1,21389.11111,21369.01481,9.037037037,1705.666667,3,0
11.58118182,1,17392.04545,17392.04545,10.11363636,1541.295455,1,0
17.78341176,1,18691.05882,15470.54706,11.97058824,1837.735294,2,0
8.9853125,1,22186.40625,22186.40625,11.65625,1712.40625,3,0
20.62115385,1,13905,13905,10.19230769,1672.769231,6,0
11.14261538,1,16282,16282,15.46153846,2315.807692,3,0
22.41286667,1,18543.4,18542.91,12.36666667,1897.366667,3,0
14.34223077,1,20375.88462,20375.88462,9.846153846,1641.5,1,0
21.47861905,1,18659.90476,18659.90476,11.9047619,1647.309524,2,0
19.33266667,1,16805.8,16805.8,10.73333333,1734.466667,1,0
10.31682353,1,16461,16458.56765,9.352941176,1604.970588,2,0
22.23369231,1,21915.30769,21915.30769,14.80769231,2317.346154,1,0
9.38,1,19317.75,19317.75,13.41666667,2023.333333,8,0
29.9152381,1,22836.66667,22836.66667,11.23809524,2031.166667,6,0
15.1789375,1,18344.75,18345,13.875,2182.6875,3,0
8.662153846,3,21373.92308,21373.92308,14.11538462,2085.038462,10,0
6.777,3,17101.92857,17011.37857,9.5,1417.5,10,0
16.65654545,1,17922.63636,17922.63636,14.79545455,2183.318182,3,0
8.5832,1,19340.83333,19340.01,9.333333333,1352.566667,6,0
32.10633333,1,15976.94444,15974.12778,8.111111111,1743.5,3,0
23.04656,1,21473.36,20657.4,14.68,2245,3,0
18.07584615,1,20159.73077,20159.73077,14.23076923,2314.423077,3,0
16.39052941,1,20679.05882,20679.05882,14.52941176,2415.264706,6,0
26.8177619,1,23620.7619,23620.7619,11.95238095,1767.261905,9,0
9.321909091,1,17617.59091,19962.46818,14.18181818,2153.590909,3,0
22.32575,1,17421.79167,17421.79167,8.25,1149.833333,6,0
20.18523077,1,16153.96154,13144.06154,16.26923077,2724.230769,4,0
21.821,1,19338.5,19338.5,14.11764706,2397.882353,1,0
19.31052632,1,23386.73684,20475.01579,7.947368421,1016.842105,8,0
16.18936364,2,17828.59091,17828.59091,13.68181818,2325.636364,10,0
6.2114,2,11631.75,11631.75,10.4,1512.4,10,0
7.597076923,1,22658.19231,22658.19231,13.15384615,1998.807692,5,0
21.92127778,1,20312.75,19027.31389,12.5,2290.444444,4,0
18.4465,1,19336.35,19336.35,13.9,1928.6,3,0
7.508214286,1,22539.71429,22539.71429,10.14285714,1646.321429,6,0
41.2255625,1,18273.15625,18273.40625,14.6875,1495.03125,1,0
20.21179167,1,18726.02083,18569.24792,15.22916667,2342.979167,8,0
16.1026,1,22354.25,22354.25,14.95,2257.15,3,0
27.086,1,16484.11538,16484.11538,11.34615385,1737.692308,3,0
35.29241667,1,20230.75,20230.75,12.29166667,2224.208333,1,0
22.85575,1,16971.71875,16458.69688,12.4375,2186.78125,8,0
6.808,1,17724.84091,17724.84091,11.20454545,1794.136364,3,0
38.02392308,1,16460.34615,16460.34615,8.769230769,1104.961538,3,0
0.0825,1,32994.63194,32994.63194,6.506944444,585.1111111,3,1
5.690166667,1,32870.44792,32870.44792,6.28125,855.0729167,6,1
9.026863636,1,19371.27273,19371.27273,9.590909091,1595.454545,3,0
25.27438095,1,17564.69048,17564.69048,12.92857143,2365.404762,3,0
23.70375,3,16884.8125,16884.8125,12.25,1983,10,0
11.84351724,3,20650.93103,20109.51724,9.137931034,1530.448276,10,0
25.17909091,3,13811.31818,13782.46818,7.227272727,1464.545455,10,0
22.76676471,3,22394.23529,22394.23529,12.5,2230.5,10,0
20.32775,1,20973.5,20973.5,11.25,2078.5,3,0
8.026066667,1,18856.6,18856.6,11.53333333,1662.1,3,0
20.63084211,1,20991.18421,20991.18421,14.05263158,2245.078947,3,0
4.846727273,1,18335.40909,18327.28636,8.090909091,1328.590909,3,0
10.90888889,1,22172.66667,22172.66667,15.77777778,2222,3,0
29.564,1,19890.875,19890.875,11.41666667,1930.833333,6,0
31.7298,1,21156.3,21156.3,14.3,2472.05,6,0
15.68577273,1,18848.22727,18842.78636,14.38636364,2297.659091,3,0
9.203428571,1,22002.10714,20514.73214,11.67857143,1757.25,11,0
8.892909091,1,17944.63636,16292.19545,13.36363636,1920.454545,3,0
12.522,1,13411.91176,13411.68529,11.61764706,1848.558824,3,0
9.189875,1,17598,17597.29063,14.46875,2235.6875,3,0
18.32033333,1,21378.6,21378.6,15.9,2466.033333,3,0
29.33323077,1,21223.57692,20816.31923,8.038461538,1739.307692,3,0
13.70585714,1,23302.25,23302.25,9.642857143,1331.107143,2,0
8.644933333,1,18674.63333,18674.63333,10.46666667,1543.8,1,0
20.26838462,1,17881.5,17881.5,16.34615385,2645.230769,5,0
25.6352,1,19543.63333,19543.63333,13,2064.466667,4,0
7.754833333,1,17215.66667,17215.66667,10.5,1641.875,6,0
8.844238095,1,21836.85714,21836.85714,11.16666667,1563.404762,3,0
14.05133333,2,20492.33333,20492.33333,8.277777778,1433.638889,10,0
23.775,2,22979.21875,22979.21875,13.3125,2150.96875,10,0
19.637,1,17754.60526,17754.60526,9.421052632,1653.947368,3,0
25.79832432,1,19041.43243,20690.45946,11.02702703,1725.378378,3,0
12.72309091,1,17563.90909,16214.8,13.09090909,2045.954545,2,0
25.24185714,1,22854.46429,22854.46429,13.71428571,2015.285714,1,0
33.78676923,1,23787.34615,21861.93462,11.38461538,2078.576923,1,0
19.68018182,1,24701.86364,24701.86364,12.54545455,1961.5,2,0
27.47592857,1,20276.53571,20276.53571,12.28571429,2284.821429,1,0
17.86578571,1,19692.89286,19692.89286,14.67857143,2205.821429,2,0
0.117168831,1,32459.61039,32459.61039,6.506493506,601,4,1
0.67965625,1,32684.78125,32684.78125,6.484375,939.34375,5,1
0.059333333,1,30786.08333,30786.08333,6.5,714.2083333,1,1
16.13891667,1,18845.04167,18845.04167,11.04166667,1738.791667,8,0
26.85469231,1,18232.11538,18230.74231,10.19230769,1806.076923,6,0
9.834769231,1,23015.03846,23015.03846,14.65384615,2048.230769,3,0
8.5397,1,21018.1,21018.1,10,1529.6,3,0
10.64876923,1,16487.61538,16487.61538,11.88461538,1770.961538,6,0
24.29028571,1,21182.85714,21182.85714,12.60714286,2260.785714,6,0
9.659133333,1,19747.2,19747.2,14.26666667,2229.5,3,0
17.55253333,1,20413.76667,20413.76667,10.43333333,1500.033333,1,0
15.68716667,1,12871.75,12871.75,14,2430.333333,2,0
7.796103448,1,14515.86207,14271.25172,10.48275862,1482.551724,3,0
19.04169231,1,15675.57692,13194.51154,8.961538462,1150.384615,3,0
8.23516129,1,19424.41935,18526.51613,12.96774194,2148.096774,3,0
18.99870588,1,24009.17647,24009.17647,14.58823529,2398.382353,3,0
21.06681818,1,16819.27273,16819.27273,11.59090909,2154.681818,3,0
21.4503125,1,18880.5,18880.5,9.90625,1578.59375,3,0
15.49215,1,15422.575,15421.29,12.1,1938.15,4,0
11.86822222,1,16890.05556,16890.05556,17.66666667,2469.5,3,0
10.8622,1,17907.75,17907.75,11.7,1650.55,1,0
17.60146667,1,20392.46667,20392.46667,14.3,2084.966667,2,0
12.61413333,1,19901.06667,19901.06667,15.46666667,2269.766667,3,0
9.986625,1,20236.875,20236.875,14.75,2112.9375,3,0
10.94830769,1,19420.88462,19420.88462,10.19230769,1546.384615,6,0
6.562555556,1,18754.05556,18754.05556,10.5,1460.083333,4,0
33.72108333,1,18689.20833,18689.20833,12.25,1799.333333,3,0
18.69575,1,14005.375,16128.42917,12,1955.791667,3,0
41.796,1,15655.5,15655.5,14.1,1870.7,3,0
42.71092308,1,18742.30769,18742.30769,11.19230769,1995.115385,3,0
27.60838095,1,19032.04762,19032.04762,12.97619048,2103,3,0
16.47558333,1,20910.125,20910.125,11.6875,1889.854167,6,0
7.848461538,1,12032.38462,12022.12692,11.30769231,1707.769231,1,0
5.357,1,17412.625,17412.625,8.208333333,1284.291667,8,0
16.47333333,1,14648,12651.55417,10.66666667,1688.291667,3,0
11.121,1,24920,24920,19.07142857,2821.714286,3,0
14.63776923,2,18297.88462,18297.88462,11.80769231,1859.269231,10,0
21.41125,3,18483.375,18483.375,12.79166667,1947.708333,10,0
14.60145455,1,17339.34091,17304.96818,36.15909091,80619.27273,4,0
29.528,1,16312.8,16312.8,13.7,2495.633333,5,0
28.2703,1,21970.05,21970.05,17.5,2887.7,8,0
8.484125,1,22128,19071.51875,13.875,2295.625,7,0
28.16915,1,18839.85,18839.9325,12.7,1777.3,3,0
23.39688889,1,12718.38889,12718.38889,9.888888889,1813.944444,6,0
32.05291667,1,19312.16667,19312.16667,15.58333333,2773.125,6,0
7.927,1,15296.13636,14838.37727,12.27272727,1784.090909,3,0
11.63557143,2,22246.11905,22229.69762,8.642857143,1441.047619,10,0
29.70593333,2,23363.13333,23363.13333,9.666666667,1642.133333,10,0
17.71428571,1,22200.75,22200.75,11.07142857,2021.142857,12,0
9.8478,1,20892.975,20892.975,11.325,1720.5,3,0
16.46046667,1,19116.53333,19116.53333,14.46666667,2236,12,0
12.32609091,1,20218.5,20218.5,49.77272727,157952.7273,3,0
29.449125,1,18512.75,18434.19688,10.84375,1473.375,3,0
25.06636364,1,21335.86364,21335.86364,11.95454545,2205.590909,3,0
31.8289,1,18669.55,18669.55,12.75,2218.45,12,0
10.116,1,22027.5,22027.5,15.16666667,2153.958333,8,0
17.46617647,1,18095.67647,18095.67647,13.52941176,2346.794118,1,0
10.83408333,1,22702.79167,22702.47083,15.75,2305,2,0
36.52172727,1,20108.77273,20108.77273,12.86363636,2336.090909,3,0
24.63853846,1,16604.69231,16604.69231,11.30769231,2334.038462,3,0
23.32585714,1,18073.75,18073.75,12.75,2273.5,3,0
10.10923529,1,20334.08824,19037.13529,15.70588235,2238.147059,3,0
12.9665,1,14520.0625,14520.0625,15.5625,2398.625,3,0
12.53466667,1,17447.5,17447.5,16.75,2324.083333,3,0
7.714129032,1,18805.03226,18805.13871,10.41935484,1608.806452,3,0
18.209,1,19444.42308,19444.42308,12.80769231,1802.846154,3,0
14.15766667,1,21081.80556,21081.80556,11.5,1695.222222,1,0
27.23533333,1,16813.23333,16813.23333,9.566666667,2100.833333,2,0
24.2208,1,19613.95,19613.95,17.85,2588.5,3,0
30.55477778,1,17641.5,17641.5,11.61111111,2166.833333,3,0
67.32477778,1,21989.88889,13357.58889,42.16666667,3387.722222,3,0
11.46526667,1,22131.26667,22131.26667,14.9,2227.766667,6,0
22.12416667,1,16335.25,16335.25,12.375,1981.208333,1,0
10.50247059,1,18503,18501.30294,14.73529412,2145.235294,2,0
16.37433333,1,16633.625,16633.625,12.41666667,1872.291667,1,0
11.312,1,26630.4375,26630.4375,6.90625,625.6875,8,1
9.8992,1,17728.53333,17728.53333,13.96666667,2106.766667,11,0
7.289583333,1,17175.29167,17175.29167,11.41666667,1745.5,3,0
7.3505,1,14432.6875,14432.6875,13.375,2151,6,0
28.13642857,1,22037.89286,19800.87857,11.85714286,2046,3,0
15.1969,1,15454.6,15454.6,19,2942.9,2,0
8.3511,1,16931.95,16931.015,12,1633.2,1,0
15.59941463,1,19434.70732,20393.66585,13.95121951,2084.073171,3,0
24.28731818,1,20334.77273,20334.95455,13.97727273,2455.886364,3,0
28.07907692,1,15917.11538,15917.11538,10,1994.538462,1,0
23.69336364,1,16897.18182,16897.18182,8.636363636,1191.772727,2,0
25.7503125,1,22844.625,21287.54063,12.59375,1715.0625,3,0
0.068387218,1,32649.85526,32649.85526,6.5,589.768797,3,1
0.055706767,1,32821.19361,32821.19361,6.492481203,589.4266917,6,1
18.8188,1,21100.1,21100.1,14,2055.166667,3,0
15.73625,1,19643.20833,19643.20833,8.833333333,1679.25,1,0
15.681,1,25855.5,25855.5,15.35,2745.75,2,0
19.287,1,21102.42857,19911.48333,11.61904762,1799.02381,3,0
23.71828571,1,10651.42857,10651.42857,18.64285714,3034.071429,3,0
23.19835294,1,20117.29412,20109.45,11.52941176,1996.617647,3,0
49.91266667,1,13413.5,13413.5,15,2124.666667,3,0
27.80416667,1,21617.1,21651.74333,11,1725.633333,6,0
12.62917647,1,16537.11765,16567.74412,11.73529412,1921.441176,4,0
22.53822727,2,21512.45455,21654.90455,11.09090909,1511.636364,10,0
28.65255556,2,24066.5,24066.5,12.66666667,2189.555556,10,0
10.84860714,1,17524.19643,17524.00536,14.96428571,2162.089286,1,0
9.239529412,1,15474.70588,14256.52647,8.941176471,1294.382353,8,0
10.37153333,1,17432.83333,17432.83333,15.4,2268.366667,3,0
16.68266667,1,18653.16667,18653.16667,10.58333333,1501.125,6,0
25.92988235,1,20364.67647,20364.67647,7.735294118,1294.441176,1,0
15.98423077,1,18375.57692,18375.57692,12.5,2003.423077,8,0
29.19161538,1,14122.26923,14107.51154,9.884615385,2134.230769,6,0
10.05786667,1,17365.06667,17365.06667,15.43333333,2361.366667,4,0
8.8928,1,18390.3,18390.3,14.45,2056.05,3,0
9.3282,1,18928.65,18928.65,14.25,2086.55,3,0
11.04236842,1,22592.07895,22592.07895,13.5,2397.473684,6,0
24.82066667,1,23202.08333,21742.675,9.361111111,1248.666667,3,0
10.32640909,1,17582.06818,16938.68864,15.27272727,2295.068182,1,0
23.73285714,1,20789.78571,20789.78571,10.64285714,1445.642857,2,0
22.41644444,1,20466.33333,18728.23889,14.16666667,2087.5,3,0
13.01465,1,22191.9,22191.9,11.3,1692.2,6,0
21.5851,1,18253.6,18253.6,12.05,1875.2,3,0
13.815,1,21171.18182,21171.18182,10.68181818,1692.454545,3,0
11.23627778,1,16276.63889,16275.98056,13.97222222,2366.777778,3,0
10.92290909,1,17405.75,17396.25682,10.02272727,1610.727273,3,0
21.4844,1,14011.16,14011.16,12.28,1782.14,3,0
16.70466667,1,20771.53333,20771.53333,10.93333333,1711.1,3,0
6.726352941,1,19383.58824,19383.58824,9.323529412,1466.176471,1,0
23.50333333,1,24926.38889,21942.73889,14,2109.5,2,0
15.1498,1,15743,15743,14.93333333,2589.466667,3,0
22.56855556,1,19604.33333,19604.33333,12.44444444,2340.611111,6,0
22.32466667,1,20195.20833,20195.20833,11.375,1514.083333,3,0
15.07735,1,16617.1,16617.1,14.625,2252.15,3,0
10.14021429,1,16051.60714,14476.55714,14.21428571,2204.892857,3,0
22.0034,1,21040.275,21040.275,14.275,2436.65,3,0
28.76684211,1,17986.23684,17986.23684,12.97368421,2005.657895,6,0
7.084681818,1,17734.77273,16681.48409,10.75,1557.613636,3,0
22.08530769,1,15709.92308,15709.70385,10,1456.923077,1,0
38.09277778,1,23821.11111,23821.11111,11.27777778,2037.5,2,0
7.696777778,1,20847.88889,18446.75556,13.33333333,1987.222222,6,0
30.12292308,1,20657.26923,20657.26923,12.65384615,2077.192308,3,0
16.99388235,1,18215.02941,16477.51765,13.02941176,2178.441176,5,0
7.698473684,1,19443.65789,19443.56053,12.57894737,1935.815789,4,0
13.60330769,1,16640.53846,16640.53846,14.96153846,2376.076923,1,0
9.872,1,16506.59091,16506.59091,14.45454545,2146.090909,8,0
14.82811765,1,18317.94118,18317.94118,11.32352941,1752.411765,5,0
24.4895,1,15159.28571,13751.83214,11.53571429,1966.214286,4,0
3.502153846,1,32318.56731,32318.56731,6.615384615,602.4326923,1,1
20.42,1,17692.875,17692.875,9.5,1743.9375,2,0
14.35633333,1,16102,16102,10.59259259,1755.314815,6,0
9.153625,1,16628.1875,16628.1875,12.125,1631.8125,3,0
15.35068421,1,18684.39474,18684.08684,12.89473684,2173.815789,3,0
17.4585,1,18543.91667,18544.13889,16.05555556,2534.388889,6,0
9.47775,1,17494.83333,17494.83333,14.91666667,2190.125,7,0
29.42076923,1,23238.15385,23238.15385,13.73076923,1925.076923,2,0
20.85138889,1,19104.11111,19104.11111,11.33333333,1714.194444,3,0
9.439225806,1,18758.19355,17520.25484,10.41935484,1656.709677,3,0
19.20729412,1,19103.5,19103.5,13.38235294,2088.264706,3,0
19.21692308,1,24569.19231,24569.19231,11.23076923,2243.038462,3,0
32.096875,1,16553.875,16553.875,10.9375,1905.375,6,0
14.26158824,1,23450.02941,22173.06765,12.08823529,1883.617647,3,0
12.02546154,1,16975.61538,16975.61538,14.57692308,2136.269231,6,0
15.44505556,1,19547.19444,19547.19444,13.30555556,1961.305556,4,0
23.5975,2,16777.25,16777.25,14.82142857,2459.642857,10,0
14.6379375,2,19413.84375,19413.84375,11.8125,1861.625,10,0
14.163,1,17108.6,17108.8,10.1,1800.875,3,0
8.740782609,1,13098.82609,13098.87609,9.934782609,1671.913043,3,0
23.474,1,22229,22229,15.375,2170.791667,2,0
59.52517647,1,17884.08824,17294.65588,12.82352941,1863.205882,1,0
36.37166667,1,19510.27778,19510.27778,16.33333333,2997.333333,3,0
9.081454545,1,18853,16455.83182,14.04545455,2224.545455,3,0
21.635,1,19746.04545,19746.04545,17.54545455,2710.954545,11,0
14.26855556,1,15898.11111,15898.11111,12.38888889,1770.111111,3,0
8.715952381,1,21140.33333,21140.33333,13.28571429,2006.309524,1,0
35.07938462,1,14810.03846,14810.03846,14.23076923,2307.769231,8,0
8.4577,1,19782.2,19782.2,12.45,1798.8,3,0
14.8012,1,20810.15,20810.15,16.65,2837.35,3,0
17.78681818,1,14327.18182,13790.21136,9.409090909,1366.681818,3,0
16.53546667,1,16894.86667,16898.87667,12.6,1876.166667,3,0
8.751933333,1,20496.13333,20496.13333,8.866666667,1478.566667,1,0
14.05786667,1,21425.06667,21425.06667,13,1932.666667,8,0
18.50705,1,22176.3,22176.3,12.7,1975.475,1,0
5.285583333,1,17909.75,17909.75,9.125,1543.791667,2,0
14.50683333,1,18052.58333,18052.11944,10.72222222,1406.055556,1,0
34.79866667,1,19136.22222,19136.22222,12.77777778,1927,8,0
20.04912963,1,32746.87037,32746.87037,6.490740741,606.7222222,1,1
68.62528571,1,31910.92857,31910.92857,6.5,625.4285714,8,1
10.04693333,1,21393.5,21393.5,15,2475.533333,3,0
24.65866667,1,18785,18785,14.53333333,2287.066667,6,0
26.93014286,1,23119.57143,23119.57143,11.71428571,1937.071429,3,0
20.5802,1,21935.26667,21935.26667,15.56666667,2381.8,3,0
22.9484,1,21630.65,21630.65,17.2,2672.2,3,0
23.31578571,1,18372.85714,18372.85714,10.53571429,1925.642857,3,0
9.862413793,1,21190.27586,20533.56207,12.62068966,1812.137931,5,0
19.99476471,1,19132.58824,19132.58824,14.91176471,2196.235294,4,0
16.9080625,1,14908.5,14908.5,13.34375,2156.46875,3,0
4.957333333,1,21396.29167,19443.97083,8.708333333,1288.208333,3,0
20.95131034,1,19582.68966,19583.06897,14.17241379,2000.344828,5,0
12.74588889,1,22317.33333,22317.33333,16.66666667,2658.944444,4,0
20.69041667,1,16675.125,16675.125,14.5,2255.791667,3,0
21.926375,1,17227.0625,17227.5625,14.84375,2178.6875,3,0
18.3618,1,15654.7,15654.7,10.5,1685.6,3,0
22.28711111,1,22812.05556,22812.05556,14.66666667,2569,6,0
21.1046,1,22428.2,22428.2,14.75,2299.35,3,0
6.450888889,1,13090.33333,13090.77778,9.444444444,1412.333333,3,0
4.951076923,1,13993.61538,13993.61538,7.461538462,1136.961538,6,0
11.75146667,1,20718.46667,20718.46667,12.63333333,1838.466667,3,0
8.355085714,1,22179.77143,22208.2,12.97142857,2005.942857,3,0
6.664307692,1,16927.69231,16926.24231,9.384615385,1277.923077,3,0
19.28108,1,22275.64,22275.772,14.36,2196.96,2,0
18.4042381,1,16334.14286,16333.55476,12.76190476,2065.214286,1,0
19.75536,1,19616.32,19656,13.52,1964.32,7,0
0.958684982,1,32623.06227,32623.06227,6.489010989,863.2893773,8,1
0.059186667,1,32855.44667,32855.44667,6.468888889,809.8088889,3,1
22.44102439,1,20233.36585,20537.43902,10,1425.512195,3,0
17.19622857,1,19680.74286,19709.05714,14.37142857,2263.6,3,0
20.888,1,21310.95833,21310.95833,16.54166667,2466.75,3,0
17.0024,1,17542.13333,17542.13333,13.03333333,1992.833333,3,0
9.32275,1,21141.25,21141.25,12.8125,1859.375,3,0
6.285902439,1,15688.36585,15712.49512,7.536585366,1079.463415,3,0
13.58269565,1,19287.3913,19287.3913,12.26086957,1807.826087,6,0
29.01563636,1,13539.13636,13539.13636,11.77272727,2205.818182,1,0
8.702384615,1,18084.73077,18084.73077,12.34615385,1751.269231,8,0
12.10290909,1,18700.84848,18722.49394,12.45454545,2060.121212,2,0
33.367375,1,16339.6875,16339.6875,14.5,2754,1,0
28.16627778,1,17296.13889,17296.13889,14.02777778,2248.305556,1,0
9.647090909,1,20513.09091,20513.09091,14.40909091,2096.863636,8,0
8.563,1,15959.5,15956.83235,13.20588235,2002.058824,3,0
14.50490909,1,17983.66667,17983.76061,7.363636364,1167.272727,6,0
21.9734375,1,21865.90625,20330.13438,10.96875,1504.75,3,0
6.542272727,1,19751.86364,19751.86364,11.40909091,1685.954545,3,0
22.233,1,21536.42857,17608.45,8.071428571,1209.142857,3,0
34.30313333,1,22437.26667,22437.26667,12.93333333,2186.2,3,0
10.10873913,1,16334.23913,16334.23913,12.58695652,1878.76087,3,0
29.62661538,1,20334,20334,17.38461538,2704.769231,3,0
20.0186,1,20646.05,20646.05,11.1,2290.4,1,0
5.991272727,1,17058.40909,17054.37727,9.181818182,1306.909091,2,0
18.19492857,1,18723.42857,18723.42857,13.14285714,1878.285714,1,0
5.818461538,1,20084.84615,20073.93462,11.38461538,1703.153846,8,0
25.35809524,1,19055.45238,19055.45238,14.33333333,2247.261905,3,0
15.02086364,1,15421.22727,14093.17955,12.11363636,1702.272727,3,0
14.53969231,1,17398.69231,17398.69231,14.53846154,2376.615385,3,0
23.84227778,1,20046.02778,20046.02778,14.58333333,2229.083333,3,0
9.174266667,1,19313.63333,19313.63333,11.03333333,1808.533333,3,0
6.283555556,1,22224.03704,22224.15185,10.40740741,1546.444444,3,0
24.59681818,1,20290.09091,20290.09091,9.545454545,1809.636364,3,0
29.58471429,1,14190.78571,14190.78571,15.53571429,2692.178571,6,0
31.06692308,1,19790.5,19747.43462,11.23076923,1892.615385,3,0
20.3274,1,20902.85,20902.85,13.4,2248.85,3,0
9.4894,1,21555.625,21555.625,13.75,2001.525,3,0
28.30926667,1,19974.36667,18269.72,7.6,1428.466667,6,0
