B1,B2,B3,A1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,A2,class
15 ,30 ,890 ,1 ,20757 ,22984 ,528256954 ,18997 ,22330 ,498649763 ,11 ,8 ,72 ,1675 ,1482 ,2195224 ,3 ,0 
14 ,27 ,741 ,1 ,18023 ,23382 ,546701963 ,18016 ,23385 ,546872119 ,8 ,7 ,55 ,1441 ,1929 ,3720914 ,3 ,0 
19 ,19 ,378 ,1 ,21408 ,24173 ,584357505 ,21408 ,24173 ,584357505 ,14 ,10 ,91 ,2185 ,1809 ,3271232 ,3 ,0 
16 ,27 ,709 ,1 ,23057 ,25998 ,675906331 ,21118 ,25037 ,626835618 ,14 ,11 ,115 ,2202 ,1771 ,3136100 ,3 ,0 
28 ,45 ,2062 ,1 ,18027 ,22184 ,492151415 ,18027 ,22184 ,492151415 ,11 ,9 ,73 ,1860 ,1967 ,3868498 ,3 ,0 
22 ,32 ,1049 ,1 ,15199 ,19574 ,383130938 ,15199 ,19574 ,383130938 ,13 ,9 ,88 ,2017 ,1734 ,3007714 ,3 ,0 
14 ,29 ,837 ,1 ,20867 ,24154 ,583425478 ,20867 ,24154 ,583425478 ,9 ,8 ,71 ,1354 ,1421 ,2019285 ,3 ,0 
9 ,8 ,65 ,1 ,19408 ,22495 ,506003451 ,19408 ,22495 ,506003451 ,13 ,9 ,89 ,1983 ,1468 ,2153964 ,3 ,0 
10 ,7 ,54 ,1 ,20389 ,24072 ,579462617 ,20389 ,24072 ,579462617 ,14 ,8 ,69 ,2041 ,1257 ,1580704 ,3 ,0 
14 ,7 ,51 ,1 ,17109 ,21726 ,472013595 ,17109 ,21726 ,472013595 ,18 ,8 ,64 ,2610 ,1289 ,1661862 ,3 ,0 
25 ,37 ,1398 ,1 ,20379 ,24892 ,619625802 ,20379 ,24892 ,619615614 ,15 ,10 ,90 ,2299 ,1740 ,3027781 ,3 ,0 
14 ,24 ,588 ,1 ,18223 ,21758 ,473426268 ,18223 ,21758 ,473426268 ,12 ,8 ,69 ,1915 ,1405 ,1972916 ,3 ,0 
5 ,6 ,42 ,1 ,17846 ,21664 ,469334925 ,16264 ,21522 ,463176596 ,9 ,10 ,95 ,1315 ,1443 ,2083300 ,3 ,0 
21 ,34 ,1148 ,1 ,16385 ,19652 ,386196705 ,16385 ,19652 ,386196705 ,14 ,9 ,87 ,1982 ,1404 ,1971528 ,3 ,0 
10 ,7 ,45 ,1 ,17694 ,22683 ,514506992 ,17694 ,22683 ,514506992 ,15 ,9 ,82 ,2376 ,1521 ,2312904 ,3 ,0 
12 ,9 ,86 ,1 ,19650 ,21905 ,479848410 ,19650 ,21905 ,479848410 ,16 ,10 ,96 ,2232 ,1428 ,2039165 ,3 ,0 
16 ,28 ,803 ,1 ,21960 ,22901 ,524475424 ,21960 ,22901 ,524475424 ,13 ,9 ,72 ,2053 ,1562 ,2439227 ,3 ,0 
15 ,21 ,425 ,1 ,16759 ,19384 ,375750211 ,16759 ,19384 ,375750211 ,10 ,9 ,90 ,1634 ,1656 ,2741538 ,3 ,0 
0 ,0 ,0 ,1 ,32723 ,24936 ,621806780 ,32723 ,24936 ,621806780 ,6 ,1 ,0 ,590 ,70 ,4853 ,3 ,1 
0 ,0 ,0 ,1 ,32763 ,24988 ,624389170 ,32763 ,24988 ,624389170 ,6 ,1 ,0 ,591 ,69 ,4711 ,3 ,1 
0 ,0 ,0 ,1 ,32786 ,25023 ,626163855 ,32786 ,25023 ,626163855 ,6 ,1 ,0 ,626 ,16 ,264 ,3 ,1 
0 ,0 ,0 ,1 ,32438 ,24551 ,602735394 ,32438 ,24551 ,602735394 ,6 ,1 ,0 ,625 ,19 ,369 ,3 ,1 
12 ,21 ,424 ,1 ,23286 ,24336 ,592234690 ,23286 ,24336 ,592234690 ,12 ,8 ,71 ,1896 ,1663 ,2765773 ,3 ,0 
5 ,5 ,28 ,1 ,20425 ,22374 ,500598149 ,20425 ,22374 ,500598149 ,8 ,8 ,67 ,1198 ,1466 ,2148937 ,3 ,0 
7 ,6 ,40 ,1 ,17541 ,20272 ,410953980 ,17541 ,20272 ,410953980 ,13 ,9 ,74 ,1887 ,1410 ,1988336 ,3 ,0 
19 ,26 ,660 ,1 ,20299 ,23108 ,533975939 ,20299 ,23108 ,533975939 ,14 ,8 ,69 ,2239 ,1650 ,2721320 ,3 ,0 
11 ,11 ,125 ,1 ,18048 ,21647 ,468580028 ,17034 ,21811 ,475712029 ,12 ,12 ,150 ,1588 ,1816 ,3297517 ,3 ,0 
17 ,24 ,573 ,1 ,17848 ,19659 ,386480516 ,17848 ,19659 ,386480516 ,13 ,7 ,55 ,2313 ,2056 ,4228823 ,3 ,0 
8 ,9 ,79 ,1 ,19323 ,23484 ,551504975 ,19323 ,23484 ,551504975 ,10 ,8 ,72 ,1439 ,1369 ,1874118 ,3 ,0 
18 ,28 ,807 ,1 ,19221 ,22801 ,519890665 ,19535 ,22821 ,520779618 ,15 ,9 ,87 ,2371 ,1765 ,3115921 ,3 ,0 
10 ,10 ,110 ,1 ,16440 ,22212 ,493392281 ,16440 ,22212 ,493388263 ,12 ,10 ,97 ,1752 ,1689 ,2852560 ,3 ,0 
12 ,8 ,67 ,1 ,15901 ,19880 ,395197476 ,15901 ,19880 ,395197476 ,11 ,7 ,44 ,1639 ,1221 ,1490384 ,3 ,0 
9 ,7 ,52 ,1 ,19883 ,23777 ,565325086 ,18717 ,23190 ,537755800 ,14 ,9 ,88 ,2053 ,1408 ,1981646 ,3 ,0 
8 ,9 ,74 ,1 ,19284 ,22942 ,526341133 ,17967 ,23029 ,530327259 ,12 ,11 ,120 ,1748 ,1606 ,2579039 ,3 ,0 
12 ,18 ,329 ,1 ,19772 ,21822 ,476184411 ,19772 ,21822 ,476184411 ,11 ,9 ,78 ,1971 ,1985 ,3938327 ,3 ,0 
15 ,30 ,880 ,1 ,20068 ,22196 ,492678133 ,29343 ,26429 ,698475121 ,12 ,10 ,98 ,1661 ,1430 ,2045951 ,3 ,0 
12 ,9 ,73 ,1 ,19689 ,24952 ,622585501 ,19340 ,24463 ,598429883 ,14 ,9 ,82 ,2193 ,1610 ,2593442 ,3 ,0 
7 ,3 ,11 ,1 ,22887 ,25104 ,630233682 ,22887 ,25104 ,630233682 ,11 ,6 ,37 ,1824 ,1398 ,1954958 ,3 ,0 
10 ,6 ,35 ,1 ,18516 ,23078 ,532616348 ,18516 ,23078 ,532616348 ,11 ,5 ,24 ,2216 ,1323 ,1749119 ,3 ,0 
17 ,36 ,1262 ,1 ,14139 ,20511 ,420697948 ,14139 ,20511 ,420697948 ,12 ,9 ,81 ,1701 ,1456 ,2118666 ,3 ,0 
5 ,5 ,29 ,1 ,15788 ,19056 ,363116653 ,15786 ,19057 ,363161722 ,8 ,8 ,60 ,1137 ,1192 ,1420722 ,3 ,0 
15 ,30 ,903 ,1 ,19736 ,23315 ,543592365 ,19736 ,23315 ,543592365 ,12 ,8 ,67 ,1633 ,1349 ,1820496 ,3 ,0 
15 ,22 ,500 ,1 ,19438 ,22481 ,505394853 ,19438 ,22481 ,505394853 ,15 ,7 ,51 ,2330 ,1247 ,1555771 ,3 ,0 
19 ,30 ,913 ,1 ,17563 ,22840 ,521659057 ,17563 ,22840 ,521659057 ,11 ,11 ,114 ,1893 ,2405 ,5782485 ,3 ,0 
21 ,36 ,1311 ,1 ,17108 ,21250 ,451546429 ,17381 ,21648 ,468633158 ,10 ,8 ,67 ,1757 ,1969 ,3875800 ,3 ,0 
10 ,18 ,327 ,1 ,16943 ,20434 ,417539462 ,16943 ,20434 ,417542531 ,8 ,8 ,59 ,1237 ,1382 ,1910186 ,3 ,0 
9 ,7 ,51 ,1 ,21937 ,22211 ,493336557 ,21937 ,22211 ,493336557 ,13 ,10 ,93 ,1783 ,1450 ,2103543 ,3 ,0 
30 ,42 ,1759 ,1 ,17811 ,22207 ,493143591 ,15855 ,21028 ,442156403 ,10 ,7 ,52 ,1908 ,1873 ,3507975 ,3 ,0 
14 ,10 ,102 ,1 ,17082 ,21728 ,472127150 ,17082 ,21728 ,472127150 ,15 ,11 ,114 ,2128 ,1664 ,2767304 ,3 ,0 
29 ,34 ,1186 ,1 ,18736 ,22902 ,524517622 ,18736 ,22902 ,524517622 ,13 ,10 ,96 ,2421 ,2029 ,4115128 ,3 ,0 
20 ,32 ,1056 ,1 ,22198 ,24071 ,579434715 ,22198 ,24071 ,579434715 ,9 ,8 ,69 ,1499 ,1721 ,2961717 ,3 ,0 
9 ,6 ,41 ,1 ,21702 ,23841 ,568403972 ,21702 ,23841 ,568407388 ,15 ,9 ,74 ,2218 ,1392 ,1938505 ,3 ,0 
21 ,32 ,1050 ,1 ,18258 ,22222 ,493812732 ,18246 ,22229 ,494127754 ,12 ,8 ,62 ,2061 ,1991 ,3965408 ,3 ,0 
25 ,47 ,2238 ,1 ,19814 ,21434 ,459409825 ,19814 ,21434 ,459409825 ,12 ,9 ,79 ,1812 ,1445 ,2087433 ,3 ,0 
18 ,27 ,714 ,1 ,17488 ,22361 ,500012565 ,17488 ,22361 ,500012565 ,13 ,10 ,97 ,1968 ,1733 ,3002743 ,3 ,0 
25 ,36 ,1294 ,1 ,18563 ,20729 ,429698125 ,18563 ,20729 ,429698125 ,12 ,8 ,61 ,2008 ,1596 ,2545674 ,3 ,0 
15 ,26 ,667 ,1 ,19809 ,22759 ,517955785 ,20008 ,23017 ,529800077 ,12 ,9 ,88 ,1785 ,1628 ,2651339 ,3 ,0 
13 ,10 ,94 ,1 ,16170 ,18922 ,358055713 ,16170 ,18922 ,358055713 ,15 ,11 ,114 ,2148 ,1698 ,2883844 ,3 ,0 
18 ,31 ,980 ,1 ,14500 ,19601 ,384187199 ,14500 ,19601 ,384187199 ,10 ,9 ,81 ,1715 ,1721 ,2960505 ,3 ,0 
23 ,37 ,1370 ,1 ,16102 ,21985 ,483330317 ,16102 ,21985 ,483330317 ,11 ,8 ,61 ,1768 ,1482 ,2195271 ,3 ,0 
10 ,6 ,34 ,1 ,18614 ,22010 ,484442701 ,18614 ,22010 ,484442701 ,16 ,8 ,60 ,2362 ,1198 ,1435096 ,3 ,0 
13 ,20 ,418 ,1 ,21968 ,23277 ,541802854 ,21968 ,23277 ,541802854 ,11 ,8 ,61 ,1831 ,1437 ,2065753 ,3 ,0 
26 ,33 ,1079 ,1 ,19439 ,23645 ,559098374 ,19439 ,23645 ,559098374 ,8 ,8 ,58 ,1567 ,2293 ,5256114 ,3 ,0 
13 ,26 ,680 ,3 ,22016 ,24051 ,578466611 ,22016 ,24051 ,578466611 ,12 ,9 ,78 ,1965 ,1853 ,3434660 ,3 ,0 
22 ,38 ,1472 ,3 ,19307 ,23131 ,535021636 ,19307 ,23131 ,535021636 ,12 ,9 ,77 ,2099 ,2140 ,4579347 ,3 ,0 
14 ,21 ,436 ,1 ,17691 ,21540 ,463986869 ,17682 ,21545 ,464194017 ,13 ,9 ,85 ,2129 ,1995 ,3979427 ,3 ,0 
21 ,35 ,1212 ,1 ,18377 ,22742 ,517178516 ,18377 ,22742 ,517178516 ,13 ,10 ,96 ,2060 ,1810 ,3275263 ,3 ,0 
6 ,6 ,41 ,2 ,22039 ,25056 ,627811869 ,20430 ,24745 ,612334444 ,12 ,9 ,79 ,1719 ,1338 ,1790663 ,3 ,0 
10 ,9 ,80 ,3 ,19746 ,22786 ,519208799 ,19746 ,22786 ,519208799 ,14 ,10 ,95 ,1940 ,1404 ,1970075 ,3 ,0 
10 ,7 ,48 ,1 ,21009 ,24330 ,591938745 ,19139 ,23555 ,554828710 ,15 ,9 ,75 ,2246 ,1388 ,1925679 ,3 ,0 
14 ,30 ,922 ,1 ,16655 ,20396 ,415989623 ,16655 ,20396 ,415980108 ,10 ,10 ,95 ,1709 ,2105 ,4430931 ,3 ,0 
17 ,29 ,847 ,1 ,19665 ,22557 ,508833302 ,19665 ,22557 ,508833302 ,14 ,9 ,87 ,1949 ,1410 ,1988558 ,3 ,0 
15 ,15 ,228 ,1 ,20605 ,22783 ,519073965 ,20605 ,22783 ,519073965 ,15 ,7 ,50 ,2144 ,1178 ,1388126 ,3 ,0 
0 ,0 ,0 ,1 ,32937 ,25203 ,635207249 ,32937 ,25203 ,635207249 ,7 ,1 ,0 ,590 ,70 ,4835 ,3 ,1 
0 ,0 ,0 ,1 ,33225 ,25488 ,649614409 ,33225 ,25488 ,649614409 ,6 ,1 ,0 ,625 ,15 ,233 ,3 ,1 
25 ,35 ,1246 ,1 ,21556 ,24781 ,614111523 ,20224 ,24966 ,623315997 ,16 ,6 ,42 ,2658 ,1602 ,2566039 ,3 ,0 
12 ,11 ,123 ,1 ,19964 ,23736 ,563409692 ,19964 ,23736 ,563409692 ,14 ,11 ,114 ,1848 ,1564 ,2446303 ,3 ,0 
8 ,7 ,47 ,1 ,14211 ,22058 ,486576736 ,14211 ,22058 ,486572543 ,13 ,9 ,84 ,1990 ,1346 ,1810517 ,3 ,0 
4 ,20 ,406 ,1 ,32734 ,24941 ,622028579 ,32734 ,24941 ,622028579 ,6 ,1 ,0 ,860 ,494 ,244302 ,3 ,1 
0 ,0 ,0 ,1 ,32759 ,24989 ,624450350 ,32759 ,24989 ,624450350 ,6 ,1 ,0 ,811 ,465 ,216642 ,3 ,1 
18 ,24 ,589 ,1 ,15088 ,16925 ,286443009 ,15088 ,16925 ,286443009 ,18 ,9 ,77 ,2518 ,1253 ,1569299 ,3 ,0 
14 ,28 ,770 ,1 ,18805 ,23310 ,543338776 ,18805 ,23310 ,543338360 ,11 ,9 ,74 ,1784 ,1659 ,2751182 ,3 ,0 
20 ,37 ,1384 ,1 ,20208 ,22823 ,520875742 ,19070 ,22969 ,527560428 ,7 ,8 ,69 ,1482 ,2408 ,5798209 ,3 ,0 
29 ,45 ,2016 ,1 ,16806 ,22575 ,509630941 ,15376 ,21644 ,468461643 ,11 ,8 ,63 ,2042 ,1923 ,3698961 ,3 ,0 
13 ,25 ,607 ,1 ,20630 ,22447 ,503859492 ,20630 ,22447 ,503859492 ,10 ,9 ,72 ,1783 ,1850 ,3421936 ,3 ,0 
28 ,43 ,1844 ,1 ,19027 ,24073 ,579506231 ,19027 ,24073 ,579506231 ,15 ,10 ,92 ,2312 ,1682 ,2829453 ,3 ,0 
22 ,35 ,1212 ,1 ,16877 ,19085 ,364249105 ,16877 ,19085 ,364249105 ,12 ,9 ,88 ,1604 ,1539 ,2367711 ,3 ,0 
5 ,6 ,40 ,1 ,21539 ,22344 ,499271490 ,20884 ,22040 ,485758386 ,9 ,9 ,90 ,1289 ,1428 ,2038649 ,3 ,0 
20 ,33 ,1059 ,1 ,20711 ,23110 ,534069182 ,20711 ,23110 ,534069182 ,15 ,7 ,48 ,2517 ,1720 ,2956956 ,3 ,0 
16 ,28 ,777 ,1 ,19585 ,22015 ,484663557 ,19585 ,22015 ,484663557 ,12 ,9 ,79 ,1993 ,1574 ,2478325 ,3 ,0 
16 ,29 ,858 ,1 ,19730 ,22224 ,493924529 ,19730 ,22224 ,493924529 ,12 ,10 ,109 ,1880 ,1927 ,3714412 ,3 ,0 
27 ,41 ,1714 ,1 ,17039 ,22128 ,489662724 ,17039 ,22128 ,489662724 ,14 ,8 ,72 ,2131 ,1639 ,2687646 ,3 ,0 
9 ,8 ,67 ,1 ,16174 ,19448 ,378210305 ,16174 ,19448 ,378210305 ,11 ,9 ,90 ,1752 ,1734 ,3005928 ,3 ,0 
9 ,8 ,62 ,1 ,17771 ,21969 ,482644388 ,17771 ,21969 ,482644388 ,14 ,9 ,90 ,1991 ,1392 ,1937581 ,3 ,0 
8 ,7 ,52 ,1 ,15986 ,20608 ,424674759 ,14763 ,20207 ,408326283 ,11 ,9 ,78 ,1745 ,1584 ,2508317 ,3 ,0 
18 ,29 ,860 ,1 ,16740 ,21298 ,453617348 ,16740 ,21298 ,453617348 ,12 ,8 ,68 ,1934 ,1678 ,2814085 ,3 ,0 
21 ,40 ,1619 ,1 ,21900 ,22778 ,518828772 ,21900 ,22778 ,518828772 ,11 ,7 ,50 ,1965 ,1667 ,2779203 ,3 ,0 
7 ,7 ,56 ,1 ,19264 ,22501 ,506285349 ,19264 ,22501 ,506285349 ,11 ,9 ,89 ,1626 ,1518 ,2303925 ,3 ,0 
15 ,38 ,1433 ,1 ,20612 ,22255 ,495288119 ,20612 ,22255 ,495288119 ,14 ,8 ,71 ,2091 ,1493 ,2228912 ,3 ,0 
20 ,29 ,845 ,1 ,18117 ,20864 ,435291084 ,18117 ,20864 ,435291084 ,14 ,7 ,55 ,2421 ,1597 ,2551761 ,3 ,0 
12 ,6 ,36 ,1 ,20378 ,21472 ,461046557 ,20378 ,21472 ,461046557 ,15 ,8 ,71 ,2206 ,1357 ,1842561 ,3 ,0 
11 ,8 ,59 ,1 ,19508 ,22991 ,528601780 ,19508 ,22991 ,528601780 ,14 ,8 ,59 ,2497 ,1591 ,2532235 ,3 ,0 
12 ,12 ,139 ,1 ,14607 ,17829 ,317857200 ,13302 ,17508 ,306532263 ,12 ,9 ,84 ,2149 ,1845 ,3404852 ,3 ,0 
9 ,9 ,88 ,1 ,19146 ,23360 ,545667815 ,19146 ,23360 ,545667815 ,11 ,9 ,75 ,1630 ,1341 ,1799508 ,3 ,0 
17 ,29 ,825 ,1 ,17208 ,21781 ,474405318 ,17208 ,21781 ,474405318 ,12 ,9 ,89 ,1909 ,1646 ,2708530 ,3 ,0 
17 ,31 ,981 ,1 ,22650 ,24141 ,582810021 ,22650 ,24141 ,582810021 ,12 ,8 ,71 ,1848 ,1615 ,2608042 ,3 ,0 
9 ,7 ,47 ,1 ,18086 ,21375 ,456893497 ,18086 ,21375 ,456893497 ,14 ,9 ,76 ,2397 ,1676 ,2809103 ,3 ,0 
32 ,46 ,2130 ,1 ,17157 ,21954 ,481978443 ,17157 ,21954 ,481978443 ,13 ,10 ,92 ,1849 ,1430 ,2044825 ,3 ,0 
11 ,11 ,118 ,1 ,20488 ,22154 ,490790253 ,20488 ,22154 ,490790253 ,11 ,7 ,56 ,1799 ,1398 ,1953997 ,3 ,0 
11 ,7 ,56 ,1 ,20381 ,23113 ,534206560 ,20381 ,23113 ,534206560 ,12 ,8 ,60 ,1777 ,1366 ,1865818 ,3 ,0 
17 ,28 ,812 ,1 ,20560 ,21595 ,466332404 ,18370 ,20877 ,435869558 ,13 ,8 ,69 ,2118 ,1387 ,1922737 ,3 ,0 
0 ,0 ,0 ,1 ,32422 ,24671 ,608652761 ,32422 ,24671 ,608652761 ,6 ,1 ,0 ,593 ,66 ,4331 ,3 ,1 
12 ,7 ,52 ,1 ,19389 ,23409 ,547971981 ,19389 ,23409 ,547969903 ,17 ,9 ,73 ,2693 ,1355 ,1835284 ,3 ,0 
16 ,29 ,823 ,1 ,20761 ,22985 ,528316449 ,20761 ,22985 ,528316449 ,13 ,8 ,64 ,2081 ,1467 ,2152990 ,3 ,0 
17 ,35 ,1223 ,1 ,18782 ,22847 ,522003006 ,18782 ,22847 ,521999843 ,13 ,7 ,54 ,2002 ,1190 ,1416677 ,3 ,0 
16 ,30 ,910 ,1 ,18428 ,22512 ,506774920 ,17037 ,22023 ,485012510 ,10 ,9 ,86 ,1317 ,1404 ,1970182 ,3 ,0 
17 ,36 ,1317 ,1 ,17857 ,20456 ,418443003 ,16171 ,19311 ,372895639 ,10 ,9 ,86 ,1465 ,1470 ,2159550 ,3 ,0 
39 ,81 ,6533 ,1 ,21101 ,22802 ,519910061 ,21101 ,22802 ,519910061 ,14 ,10 ,93 ,2355 ,1761 ,3100700 ,3 ,0 
22 ,39 ,1528 ,1 ,20501 ,23215 ,538913368 ,20501 ,23215 ,538913368 ,12 ,10 ,104 ,1767 ,1968 ,3871745 ,3 ,0 
12 ,16 ,259 ,1 ,18510 ,21695 ,470675794 ,16228 ,21449 ,460053784 ,13 ,9 ,78 ,2109 ,1648 ,2717432 ,3 ,0 
8 ,8 ,56 ,1 ,20994 ,22952 ,526777231 ,20994 ,22952 ,526777231 ,13 ,10 ,94 ,1845 ,1477 ,2181557 ,3 ,0 
14 ,29 ,847 ,1 ,19468 ,20563 ,422840511 ,17361 ,20446 ,418030131 ,10 ,11 ,116 ,1620 ,2146 ,4607007 ,3 ,0 
20 ,36 ,1295 ,1 ,20332 ,22439 ,503495632 ,20332 ,22439 ,503495632 ,9 ,7 ,47 ,1714 ,1874 ,3511897 ,3 ,0 
10 ,7 ,46 ,1 ,20796 ,22296 ,497090353 ,20796 ,22296 ,497090353 ,16 ,8 ,60 ,2381 ,1407 ,1980018 ,3 ,0 
33 ,49 ,2446 ,1 ,19443 ,20917 ,437513552 ,19443 ,20917 ,437513552 ,10 ,7 ,50 ,1621 ,1828 ,3341373 ,3 ,0 
9 ,9 ,86 ,1 ,17202 ,21668 ,469494793 ,15911 ,21307 ,454003145 ,12 ,11 ,112 ,1604 ,1527 ,2332705 ,3 ,0 
22 ,38 ,1429 ,1 ,20410 ,22523 ,507268655 ,20410 ,22523 ,507268655 ,13 ,8 ,70 ,2108 ,1773 ,3142014 ,3 ,0 
11 ,9 ,74 ,1 ,15181 ,21947 ,481672521 ,15154 ,21959 ,482194004 ,15 ,10 ,95 ,2103 ,1342 ,1800414 ,3 ,0 
10 ,9 ,78 ,1 ,20917 ,23698 ,561614721 ,20917 ,23698 ,561614721 ,14 ,7 ,56 ,2245 ,1401 ,1962809 ,3 ,0 
17 ,46 ,2111 ,1 ,16045 ,21088 ,444699192 ,16027 ,21055 ,443329468 ,11 ,9 ,84 ,1654 ,1676 ,2808311 ,3 ,0 
20 ,35 ,1198 ,1 ,19227 ,23000 ,529002000 ,18025 ,22868 ,522962311 ,11 ,10 ,91 ,1632 ,1709 ,2921508 ,3 ,0 
15 ,30 ,888 ,1 ,22556 ,23102 ,533679986 ,22556 ,23102 ,533679986 ,12 ,8 ,72 ,1733 ,1306 ,1705641 ,3 ,0 
15 ,29 ,846 ,1 ,18602 ,23525 ,553447651 ,18602 ,23525 ,553437732 ,11 ,8 ,72 ,1565 ,1419 ,2013530 ,3 ,0 
0 ,0 ,0 ,1 ,32948 ,25214 ,635770465 ,32948 ,25214 ,635770465 ,6 ,1 ,0 ,862 ,499 ,249281 ,3 ,1 
20 ,30 ,912 ,1 ,19361 ,21896 ,479450611 ,19362 ,21896 ,479441502 ,12 ,8 ,63 ,2351 ,2144 ,4598659 ,3 ,0 
21 ,27 ,731 ,1 ,20988 ,24623 ,606273499 ,20988 ,24623 ,606273499 ,14 ,9 ,85 ,2431 ,1912 ,3656680 ,3 ,0 
17 ,32 ,1050 ,1 ,16955 ,20955 ,439112553 ,16947 ,20959 ,439289786 ,9 ,9 ,74 ,1478 ,1389 ,1928177 ,3 ,0 
17 ,28 ,793 ,1 ,16579 ,19701 ,388137665 ,16579 ,19701 ,388137665 ,16 ,7 ,47 ,2328 ,1069 ,1142923 ,3 ,0 
28 ,44 ,1916 ,1 ,18636 ,22250 ,495081903 ,18628 ,22255 ,495291695 ,11 ,8 ,61 ,2052 ,2004 ,4015163 ,3 ,0 
15 ,26 ,659 ,1 ,17517 ,20096 ,403845988 ,17413 ,20146 ,405866195 ,11 ,10 ,92 ,1814 ,1702 ,2896545 ,3 ,0 
8 ,6 ,40 ,1 ,16751 ,20344 ,413872955 ,16751 ,20344 ,413868149 ,14 ,8 ,71 ,2013 ,1275 ,1624977 ,3 ,0 
22 ,36 ,1285 ,1 ,19294 ,22463 ,504583945 ,19294 ,22463 ,504583945 ,13 ,9 ,85 ,2615 ,2393 ,5727502 ,3 ,0 
7 ,10 ,107 ,1 ,18231 ,22317 ,498036791 ,16642 ,21795 ,475010918 ,7 ,8 ,69 ,883 ,1273 ,1619272 ,2 ,0 
10 ,7 ,48 ,1 ,21001 ,22170 ,491494263 ,21001 ,22170 ,491494263 ,15 ,8 ,61 ,2282 ,1323 ,1751577 ,3 ,0 
10 ,9 ,77 ,1 ,21819 ,22912 ,524961010 ,21819 ,22912 ,524961010 ,12 ,10 ,95 ,1697 ,1485 ,2205747 ,3 ,0 
16 ,28 ,793 ,2 ,17216 ,19013 ,361488416 ,17216 ,19013 ,361488416 ,14 ,10 ,90 ,2153 ,1730 ,2993159 ,3 ,0 
18 ,32 ,1033 ,3 ,21466 ,23697 ,561542226 ,20798 ,23703 ,561823036 ,11 ,8 ,69 ,1962 ,2009 ,4035989 ,3 ,0 
25 ,37 ,1394 ,1 ,20364 ,23500 ,552269072 ,20341 ,23518 ,553099244 ,14 ,9 ,80 ,1980 ,1469 ,2159348 ,3 ,0 
12 ,25 ,641 ,1 ,20311 ,23283 ,542096291 ,20310 ,23283 ,542117479 ,11 ,9 ,76 ,1605 ,1356 ,1839077 ,3 ,0 
8 ,9 ,79 ,1 ,17474 ,21094 ,444951824 ,17472 ,21095 ,444991172 ,10 ,9 ,80 ,1555 ,1561 ,2436498 ,3 ,0 
27 ,44 ,1902 ,1 ,15313 ,18860 ,355715434 ,15289 ,18873 ,356193852 ,11 ,9 ,88 ,1766 ,1591 ,2531227 ,3 ,0 
23 ,36 ,1331 ,1 ,15666 ,18996 ,360852358 ,14621 ,18411 ,338978835 ,10 ,8 ,68 ,1834 ,2160 ,4664791 ,3 ,0 
26 ,49 ,2411 ,1 ,20914 ,23488 ,551667068 ,20011 ,23507 ,552578064 ,12 ,9 ,77 ,1813 ,1745 ,3046730 ,3 ,0 
8 ,7 ,56 ,1 ,21178 ,23453 ,550042719 ,20912 ,23604 ,557144362 ,11 ,8 ,65 ,1642 ,1372 ,1881367 ,3 ,0 
31 ,44 ,1920 ,1 ,16965 ,21368 ,456592742 ,16965 ,21368 ,456592742 ,13 ,8 ,69 ,2362 ,2164 ,4681044 ,3 ,0 
18 ,26 ,695 ,1 ,19456 ,23859 ,569240370 ,19456 ,23859 ,569240370 ,17 ,8 ,71 ,2792 ,1778 ,3161897 ,3 ,0 
11 ,9 ,82 ,1 ,21804 ,25247 ,637410694 ,21804 ,25247 ,637410694 ,14 ,9 ,83 ,1917 ,1367 ,1867546 ,3 ,0 
16 ,24 ,565 ,1 ,19812 ,21043 ,442798492 ,19812 ,21043 ,442798492 ,14 ,6 ,36 ,2377 ,1600 ,2560564 ,3 ,0 
7 ,9 ,74 ,1 ,15348 ,19269 ,371295837 ,15348 ,19269 ,371295837 ,10 ,9 ,79 ,1460 ,1460 ,2130589 ,3 ,0 
18 ,19 ,377 ,1 ,17350 ,20351 ,414156015 ,17350 ,20351 ,414156015 ,16 ,10 ,102 ,2397 ,1836 ,3369573 ,3 ,0 
19 ,30 ,871 ,1 ,19098 ,23145 ,535705629 ,18989 ,23216 ,539005022 ,14 ,9 ,86 ,2355 ,1984 ,3935806 ,3 ,0 
14 ,26 ,665 ,1 ,20404 ,23053 ,531427959 ,20404 ,23053 ,531432489 ,12 ,8 ,66 ,2107 ,1598 ,2554570 ,3 ,0 
16 ,28 ,779 ,1 ,20057 ,23550 ,554619173 ,20057 ,23550 ,554619173 ,12 ,10 ,90 ,1682 ,1534 ,2354044 ,3 ,0 
10 ,7 ,53 ,1 ,22237 ,24655 ,607883828 ,22368 ,24810 ,615511386 ,15 ,9 ,76 ,2179 ,1395 ,1945348 ,3 ,0 
7 ,8 ,66 ,1 ,16483 ,19506 ,380470844 ,16483 ,19505 ,380462055 ,11 ,10 ,98 ,1632 ,1613 ,2600710 ,3 ,0 
15 ,27 ,751 ,1 ,19920 ,22296 ,497133789 ,19920 ,22296 ,497133789 ,11 ,9 ,80 ,1555 ,1493 ,2228519 ,3 ,0 
19 ,36 ,1288 ,1 ,18655 ,22242 ,494687515 ,17785 ,21740 ,472645499 ,14 ,10 ,103 ,2186 ,1599 ,2555296 ,3 ,0 
