B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,class,A1
19.7541,34,23249,25433,23249,25433,13,7,2115,1420,0,2
15.94563636,16,20589,22970,19707,22792,16,8,2336,1404,0,1
6.88445,6,14168,19411,14168,19411,11,8,1778,1561,0,3
17.0664375,29,20151,24157,20143,24162,11,8,1795,1850,0,6
13.63394444,26,16967,21354,16966,21354,11,8,1652,1378,0,7
6.4813,6,18022,19870,18021,19871,11,9,1793,1480,0,2
7.971416667,6,18590,21127,18590,21127,13,8,1910,1299,0,2
15.5194,28,17568,19596,17568,19596,13,7,2180,1719,0,1
6.266833333,6,22010,22846,22010,22846,11,9,1608,1397,0,3
13.97677273,24,17710,21677,17711,21676,11,11,1605,1556,0,3
6.598659091,6,17148,21869,15114,22791,9,9,1687,1698,0,1
18.06864865,50,16270,17472,12779,19097,10,9,1670,1473,0,8
13.36965517,30,16481,17374,12716,19143,8,9,1553,1860,0,6
9.249333333,8,17407,20259,16046,20966,10,9,1586,1405,0,4
20.95189474,35,18791,21337,18791,21337,13,8,2313,1764,0,3
13.404,25,22288,22312,22288,22312,9,7,1743,2006,0,3
19.186875,28,16803,19607,16803,19607,12,8,2257,2050,0,2
9.445209302,11,18096,21836,18096,21836,11,9,1811,1573,0,1
12.02292857,6,21551,23095,21551,23095,16,8,2465,1437,0,6
17.38560526,31,14225,19974,14225,19974,9,8,1616,1799,0,3
21.79863158,36,17234,21686,17235,21686,14,7,2355,1655,0,1
26.44213333,39,19638,21714,19638,21714,10,8,1772,1827,0,2
23.69386667,38,23305,23796,23305,23796,13,8,2263,2077,0,3
28.8091,59,20665,23251,20665,23251,13,9,2057,1590,0,3
9.8085625,8,19551,22625,19551,22625,12,9,1739,1439,0,3
5.6716,4,20826,23325,20826,23325,10,8,1545,1387,0,3
23.87938095,40,17477,22111,16765,22129,12,8,2091,1669,0,1
36.4928,55,19929,22806,19929,22806,15,7,2401,1656,0,8
22.09528571,35,19432,23099,19432,23099,11,7,2011,1755,0,2
23.56807143,38,20810,22798,20810,22798,18,6,2647,946,0,1
20.32793333,28,20329,23602,20329,23602,14,8,2449,1597,0,4
11.8794,25,17938,21936,17937,21937,10,8,1702,1547,0,5
15.16282609,25,18362,21645,18361,21645,11,8,1983,1778,0,6
13.645,27,16325,20710,16325,20710,9,7,1508,1543,0,4
13.78794444,17,20650,23468,20650,23468,15,9,2276,1653,0,4
6.824615385,4,21276,22725,21276,22725,12,7,1894,1488,0,3
8.829666667,7,20149,24253,20149,24253,12,10,1820,1597,0,3
20.0205,31,23305,25029,23305,25029,15,7,2432,1202,0,3
12.582125,20,18781,21008,18781,21008,13,8,2080,1579,0,3
8.871923077,12,19978,23299,19978,23299,30,75,67631,362136,0,6
24.4072,38,21339,23209,20051,23180,13,10,2161,2047,0,1
15.9069375,27,18651,20471,18651,20471,13,7,2324,1784,0,2
9.332230769,8,19604,22514,19604,22514,12,10,1689,1536,0,1
8.733777778,9,19374,21837,19374,21837,9,8,1515,1598,0,2
14.502625,24,21002,21980,21002,21980,14,7,2203,1508,0,13
24.93665,41,17868,21900,17868,21900,11,8,1895,1726,0,3
22.03857143,27,19118,23499,19118,23499,19,5,3139,1418,0,3
13.8879,25,21654,23045,21650,23047,10,7,1845,1635,0,6
11.59442857,22,16222,19263,16459,19689,10,8,1800,1788,0,6
10.79015385,6,15471,20790,15471,20790,16,8,2480,1322,0,4
11.7382,7,20951,23425,20951,23425,15,7,2374,1513,0,3
21.21172727,32,22109,23657,22109,23657,13,7,2016,1199,0,3
10.33123529,11,16728,20015,16728,20015,12,10,1681,1570,0,3
28.02725,45,14404,20403,14404,20403,9,9,1885,2319,0,3
11.92929412,8,20901,22521,20901,22521,14,8,2170,1227,0,1
12.42505556,17,20606,24681,20605,24681,14,6,2417,1315,0,2
4.369772388,23,32595,24805,32595,24805,6,0,684,360,1,6
13.76560497,40,32865,25095,32865,25095,6,1,544,159,1,3
0.065886598,0,32760,25006,32760,25006,6,0,1144,576,1,6
0.0688,0,32661,24817,32661,24817,6,0,1152,573,1,3
10.4257,7,18849,21965,18849,21965,15,9,2153,1348,0,1
11.61027778,5,19462,22054,19462,22054,18,5,2708,871,0,8
14.17076923,20,13905,17885,13905,17885,12,7,1920,1622,0,6
6.385,6,18065,23614,18065,23614,10,8,1489,1342,0,3
13.16282353,20,25065,25405,25065,25405,12,8,1990,1757,0,3
14.89661905,25,18592,22769,18592,22769,14,8,2200,1576,0,6
21.8586875,31,20228,22361,20228,22361,13,9,2326,1829,0,2
39.62972222,46,21830,24536,21830,24536,14,7,2552,1802,0,19
21.00435714,28,20049,24258,20049,24258,13,6,2381,1828,0,3
22.22686667,24,21245,22029,21245,22029,17,6,3081,1623,0,3
32.18384615,49,19303,22773,19303,22772,7,7,1506,2007,0,3
21.42025,40,20859,23959,20859,23959,12,9,1970,1736,0,3
19.45907143,32,20692,23953,20692,23953,10,8,1655,1531,0,3
9.552705882,7,19978,23522,18639,23216,13,9,1983,1411,0,3
19.15433333,31,19216,24269,19216,24269,15,6,2255,1090,0,3
8.802458333,6,21456,24812,21455,24813,12,8,2029,1416,0,3
23.58166667,37,16822,22321,16822,22321,10,6,1933,1622,0,6
14.7264375,20,20198,22828,20198,22828,15,7,2465,1669,0,3
40.41566667,47,20630,23766,20630,23766,12,9,1976,1735,0,2
14.49752632,26,17458,21864,17458,21864,10,9,1525,1419,0,1
22.10964286,35,19598,23135,19598,23135,11,9,1956,2013,0,1
16.37706667,31,20626,22207,20626,22207,13,8,1877,1413,0,8
23.95890476,41,18658,22195,18658,22195,9,7,1562,1821,0,3
12.001,8,19736,21314,19736,21314,15,10,2294,1766,0,6
10.17069565,8,19355,21358,18706,21425,13,9,2005,1562,0,1
23.36577778,35,14715,17871,14715,17871,15,8,2612,1965,0,8
20.73641667,33,20207,22263,20207,22263,14,7,2233,1323,0,1
15.60342857,24,19355,22247,19355,22247,10,6,1779,1628,0,8
15.15854545,28,21068,22489,18973,22468,11,10,1818,1927,0,3
9.640583333,6,20328,22760,20328,22760,15,9,2190,1315,0,3
15.0446,17,15692,21525,15691,21525,13,9,2238,1606,0,5
8.523117647,8,14682,18152,13933,18139,11,10,1836,1786,0,3
16.77953571,29,19177,23398,19172,23400,13,8,2121,1699,0,2
29.751875,42,20351,22258,19836,22526,9,8,1709,2126,0,1
12.21285714,19,21617,23220,21617,23220,12,7,2035,1840,0,3
22.5010303,37,17687,21315,17687,21315,11,7,1661,1363,0,3
9.520058824,12,15546,19230,15546,19230,12,8,1730,1318,0,3
10.05684615,7,18404,21924,18404,21924,15,8,2316,1224,0,6
15.55725,28,21640,24303,21640,24303,13,8,2124,1814,0,3
7.782333333,13,15854,18167,15854,18167,6,6,997,1549,0,3
13.18209091,9,21111,23336,21111,23336,14,9,2080,1431,0,5
24.67122222,34,18821,23080,18821,23080,16,9,2440,1319,0,4
33.45444444,46,17000,20644,17000,20644,13,7,2707,2386,0,1
16.40276923,28,21394,23484,21394,23484,12,9,2064,1699,0,2
15.27847059,28,19327,22674,19327,22674,10,9,1697,1846,0,7
32.8722069,45,22443,25530,21740,25853,14,7,2502,1902,0,2
10.9858,19,18929,22747,18921,22752,10,8,1736,1609,0,5
4.821692308,4,19523,22096,19523,22096,9,8,1411,1300,0,4
23.69330769,29,18520,21290,18520,21290,18,9,2727,1610,0,1
31.66992857,47,19859,24602,19952,24552,15,10,2519,1800,0,2
26.02530769,38,19560,21006,19560,21006,14,8,1956,1345,0,4
0.079454545,0,32019,25092,32019,25092,6,0,587,57,1,5
8.863578947,8,19150,23193,17825,22806,10,8,1518,1481,0,3
8.872444444,7,20523,23254,20523,23254,13,8,1921,1446,0,6
17.97321739,32,21742,23245,21070,23415,12,8,2077,1685,0,1
20.35988889,37,19878,22808,19878,22808,10,8,1546,1395,0,2
17.48626667,29,18075,21395,18075,21395,14,7,2303,1784,0,5
8.7387,9,19167,22240,19167,22240,11,10,1643,1533,0,4
7.1473125,8,17976,21626,17976,21626,9,9,1282,1531,0,6
30.50773333,38,17901,20858,17901,20858,9,7,1862,2396,0,4
31.69044444,48,19272,20834,19576,20983,9,7,1567,1952,0,1
11.46777778,7,22010,24859,22010,24859,16,9,2260,1368,0,2
20.05491667,28,16873,20458,16873,20458,12,7,2161,1571,0,12
4.724235294,5,19728,21193,19728,21193,8,8,1201,1321,0,3
12.38824324,26,16153,19899,15188,20011,9,7,1637,1675,0,2
11.1073125,7,18473,23212,18473,23212,15,9,2332,1465,0,19
22.52461111,35,19421,22307,18351,22288,14,8,2190,1584,0,6
22.093625,39,22407,24956,22407,24956,12,5,1884,1254,0,4
21.52838889,36,16414,21645,16414,21645,10,9,1655,1877,0,1
15.25375,26,16527,20326,16527,20326,11,9,1701,1568,0,8
20.315,30,18470,22079,18470,22079,16,8,2375,1367,0,1
10.60526667,7,16682,22423,16674,22427,15,9,2260,1302,0,8
16.12426316,36,18044,19799,18022,19813,5,6,830,1297,0,3
15.65211765,27,17375,19766,17375,19766,13,8,2291,1813,0,3
18.95711111,30,17634,22014,16412,21630,12,8,2124,1800,0,6
9.729181818,6,14823,21256,14823,21256,11,8,2156,1679,0,3
6.867857143,6,21267,24244,21267,24244,11,8,1680,1284,0,3
9.233428571,7,16742,21748,16742,21748,13,10,2003,1794,0,3
39.647,54,15206,18885,15206,18885,10,8,1704,1851,0,1
21.49884211,34,18569,22693,18570,22693,13,8,2460,2057,0,2
25.136375,37,15167,20109,15167,20108,15,9,1957,1401,0,4
9.665545455,6,19119,21227,19119,21227,16,7,2340,1092,0,3
17.16733333,27,19504,21431,18163,21088,14,8,2312,1427,0,3
15.8728,30,19313,21648,17770,21305,11,9,1548,1449,0,3
17.04946154,31,17510,22154,17510,22154,11,9,1780,1964,0,8
31.29161538,45,19302,21654,19302,21654,11,8,2189,2120,0,1
19.97057143,45,20273,23396,20273,23396,11,9,1862,1529,0,3
19.97813333,31,18421,23479,18421,23479,9,8,1967,1955,0,3
14.38635,25,18674,22983,18674,22983,14,7,2255,1643,0,3
11.97580519,55,33076,25294,33076,25294,6,1,610,230,1,3
7.514714286,28,32728,24919,32728,24919,6,0,1104,600,1,3
23.7392,34,16472,19696,16472,19696,14,9,2505,2046,0,3
8.8575,7,20601,22706,20601,22706,13,9,1952,1400,0,1
14.6045,9,22190,23848,22190,23848,16,8,2700,1446,0,2
9.1305,8,18371,24409,18354,24419,10,8,1629,1503,0,1
8.972357143,8,22105,23836,20810,24010,12,9,1809,1452,0,2
9.75565,10,19246,21831,18336,21776,12,10,1828,1746,0,3
15.95030769,31,17039,22574,17039,22574,11,8,1817,1703,0,3
9.309461538,7,17399,21474,16207,21441,15,8,2312,1481,0,3
9.738111111,6,17180,21775,17165,21783,14,8,2288,1198,0,3
24.52475,50,17746,19759,17746,19759,14,7,2332,1393,0,1
14.13152381,25,17386,21418,17386,21418,12,8,1862,1608,0,2
14.438,25,21262,23867,19894,23388,11,9,1706,1546,0,13
9.041538462,9,19115,20991,19115,20991,11,10,1727,1618,0,4
26.46029167,40,16018,20517,15159,20731,11,7,2183,1965,0,1
11.54561538,12,20267,23946,20267,23946,14,7,2070,1148,0,8
12.7243,10,17040,21383,17040,21383,13,11,1874,1542,0,3
22.16942857,36,20832,23923,19515,23756,11,9,1921,1780,0,3
17.57425,55,20408,21590,20939,22178,12,9,1745,1463,0,3
15.96785714,29,22284,24638,22284,24638,12,8,1823,1444,0,6
32.9110625,45,18499,21997,18498,21997,9,8,1868,2479,0,3
18.61386667,28,22332,23235,22332,23235,12,8,2098,1882,0,3
6.782,7,16014,20683,16014,20683,9,9,1349,1408,0,3
17.21364103,18,20094,23510,20094,23510,13,9,1990,1729,0,6
10.8281875,8,20118,23021,20414,23219,15,9,2310,1568,0,3
10.91935714,6,18099,20210,16732,19725,14,7,2128,1288,0,6
30.9299375,46,20509,22775,20509,22775,11,9,1853,1679,0,7
13.68265,25,18347,21206,18344,21207,12,9,2033,1856,0,8
17.61408,31,13969,18322,13969,18322,10,8,1942,1773,0,1
12.96761111,26,17646,21191,17646,21191,10,7,1784,1753,0,2
11.37724,16,19901,23669,19045,23474,11,9,1862,1598,0,3
22.6525625,38,18063,21106,18063,21106,11,9,1948,1870,0,3
24.50384615,37,21043,22125,21043,22125,10,8,1912,1905,0,6
6.77965,7,18447,21925,18447,21925,10,9,1668,1568,0,3
21.61466667,33,15809,20760,15805,20762,13,8,2310,1703,0,5
12.96015385,9,18889,21985,18889,21985,13,8,2163,1596,0,4
14.55966667,32,14610,17707,14610,17707,8,8,1149,1317,0,6
6.6747,5,17007,21122,17007,21122,11,6,1705,1095,0,4
25.91157895,41,19072,21667,19072,21667,13,8,2294,1821,0,6
20.11021429,35,17520,22362,17520,22362,9,8,1800,2337,0,3
16.95764286,29,16650,21742,16651,21742,14,8,2400,1653,0,3
18.91216667,32,18047,22071,18047,22071,10,9,1771,2009,0,3
12.9942,12,15306,20817,15306,20817,12,8,1944,1862,0,6
22.41652381,48,17130,20760,17130,20760,13,8,2046,1673,0,3
17.6798,28,18908,22903,18908,22903,15,7,2536,1520,0,3
36.49778947,52,19359,24091,19358,24091,14,8,2455,1890,0,3
20.93871429,41,20895,23838,20895,23838,6,6,933,1180,0,2
14.12404762,25,23201,24417,23201,24417,11,8,1865,1648,0,1
54.4082,170,15091,19503,15090,19504,12,7,1708,1255,0,2
6.73064,7,17594,21703,15839,19863,10,10,1547,1508,0,1
9.078,7,18848,22283,18848,22283,13,8,2042,1340,0,6
16.58525,25,22149,24458,22149,24458,13,7,2079,1324,0,3
6.9995,6,20457,23730,20457,23730,11,8,1672,1337,0,2
25.66322727,40,16953,20886,16953,20886,11,9,1652,1828,0,19
8.802846154,6,23528,24597,23528,24597,15,8,2511,1622,0,1
5.617727273,5,18787,21069,18787,21069,9,7,1343,1319,0,8
7.954111111,6,18473,19142,18473,19142,12,8,1892,1429,0,3
3.840875,3,20255,23226,18073,23400,7,6,1118,1107,0,3
26.64036842,44,19102,21357,19102,21357,12,9,1648,1398,0,3
21.367,38,16530,23832,16530,23832,8,7,2089,2513,0,6
11.53981818,10,17892,22658,16126,22464,12,10,1745,1607,0,8
9.410785714,5,17402,20432,17402,20432,15,6,2376,1144,0,1
9.708928571,9,19321,22880,19321,22880,12,9,1787,1515,0,3
17.36938462,30,19600,21334,19600,21334,12,10,1972,1999,0,3
9.009454545,14,19547,22641,19547,22641,10,8,1483,1324,0,3
12.1416087,8,16208,21301,16208,21301,15,9,2168,1372,0,6
5.529,8,19625,23699,16874,22246,8,10,1180,1584,0,1
18.45061538,30,21147,21903,21147,21903,12,9,1897,1576,0,8
21.36131579,35,16878,21151,15373,20102,14,9,2141,1719,0,2
8.720833333,7,16346,22599,16346,22599,14,10,1969,1473,0,1
20.3075625,28,17962,20091,17962,20091,12,8,2279,1941,0,13
34.6431,48,21331,23360,21331,23360,14,6,2363,1821,0,3
20.36845455,32,18239,22866,18239,22866,15,6,2305,999,0,3
13.12047619,25,19944,24457,19944,24457,11,8,1619,1346,0,3
11.3115,43,26743,22183,26743,22183,6,1,625,167,1,9
13.03392308,5,20027,23341,20027,23341,15,7,2552,1270,0,3
6.447071429,8,18522,20637,18522,20637,6,8,884,1303,0,3
41.07483333,56,16234,17280,16234,17280,12,9,2183,2111,0,3
21.62147826,39,18767,21340,18767,21340,8,7,1510,1912,0,3
7.555227273,6,16676,20146,16676,20146,10,8,1763,1573,0,3
14.59607692,31,15667,19800,15666,19801,8,7,1367,1923,0,1
31.97055,46,19242,21685,17030,21082,10,8,1765,1595,0,2
11.13485714,8,19873,23445,19873,23445,14,9,2113,1540,0,1
21.19707143,37,18430,21061,18430,21061,9,7,1618,1592,0,2
24.02206667,39,20941,24740,19108,24176,10,9,1606,1809,0,3
10.74416667,10,18244,21691,18244,21691,13,9,2049,1635,0,3
0.0678,0,32611,24816,32611,24816,6,0,589,70,1,3
0.061408088,0,32814,25044,32814,25044,6,0,589,69,1,3
0.054885167,0,32725,24951,32725,24951,6,0,626,23,1,3
0.054022222,0,32695,24892,32695,24892,6,0,626,12,1,3
12.25283333,7,20446,22591,20446,22591,14,9,2208,1436,0,3
16.25076923,31,17841,21697,16600,21651,11,7,1893,1892,0,3
6.065611111,6,18515,22146,17201,21685,11,8,1628,1392,0,3
25.43866667,43,18949,21201,18949,21201,9,9,1958,2416,0,3
8.98725,8,22965,24077,22965,24077,13,10,1893,1510,0,3
32.3175,54,22078,23532,22129,23597,11,7,1949,1713,0,3
14.24668421,26,19575,22244,19575,22244,10,8,1678,1507,0,3
13.45764286,6,19282,24095,19282,24095,17,5,2778,1136,0,3
21.58930769,30,19278,22158,19278,22158,14,9,2270,1879,0,3
19.52575,34,18950,22343,17754,21779,10,9,1555,1477,0,3
9.4553,7,16186,20019,16186,20019,14,9,2050,1412,0,3
20.8247,41,14441,18488,14441,18488,10,8,1562,1477,0,6
21.67288571,37,20564,24913,20564,24913,8,7,1372,1587,0,1
15.749125,23,19342,21661,19342,21661,10,7,1811,1753,0,8
10.50616667,6,22054,25304,22054,25304,15,8,2352,1308,0,1
11.6773125,11,16810,19193,16810,19193,14,8,2330,1631,0,2
20.33329412,29,20431,23433,20431,23433,17,7,2536,1247,0,6
10.1292,7,18504,20737,18504,20737,16,8,2398,1295,0,4
28.26885714,38,16930,22550,16930,22550,16,8,2904,2127,0,2
8.425458333,8,16873,21903,15639,21026,11,9,1797,1578,0,19
2546.248375,6656,14556,20975,14556,20975,10,18,1184,2900,0,2
16.70535714,32,19072,22062,19072,22062,11,9,1544,1439,0,1
13.6398125,28,21270,21649,21270,21649,10,9,1584,1880,0,3
22.55814286,40,17927,22872,17928,22871,10,8,1956,2315,0,3
10.60723077,6,19422,23188,19422,23188,13,6,2108,1152,0,6
17.49205405,29,19898,22123,19207,22332,12,7,1920,1411,0,3
17.72657143,18,19347,22655,19347,22655,15,8,2554,1544,0,6
7.600461538,7,18446,22816,18446,22816,11,9,1700,1494,0,3
7.520615385,7,19642,22359,19642,22359,11,9,1693,1391,0,3
16.42628571,30,17324,21426,17311,21434,10,8,1800,1827,0,3
8.295833333,8,19495,21777,17111,21389,11,10,1624,1538,0,1
14.95577778,22,9850,13231,9846,13232,11,8,1935,1592,0,8
28.22421429,54,21313,25122,21313,25122,10,8,1722,1546,0,1
6.548818182,6,14383,21049,14300,21099,10,9,1589,1580,0,8
28.22191304,43,23618,24708,23618,24708,10,8,1697,1751,0,3
9.820090909,6,20090,22240,19797,22103,15,7,2322,1186,0,3
16.04,20,16295,21273,16295,21273,13,9,2106,1868,0,1
10.03384211,8,16744,21627,16744,21627,11,9,1636,1432,0,8
20.20055,30,20786,23920,19394,23458,11,9,2149,2377,0,5
17.95161111,27,19834,24692,19834,24692,13,8,2288,1812,0,4
17.247875,24,19723,22639,19723,22639,11,9,1761,1505,0,3
21.60631579,36,22301,23612,21227,24128,13,8,1897,1454,0,3
8.6489375,8,17308,19754,17308,19754,13,8,2173,1723,0,3
21.99709091,43,18394,21606,18580,21870,10,8,1720,1682,0,6
4.6264,4,15604,20320,12801,17479,8,7,1676,1559,0,3
17.92621429,30,18682,23283,18527,23385,13,9,1986,1407,0,3
31.51972727,42,19508,25189,19508,25189,13,9,2673,2482,0,3
9.605081081,8,15745,18447,15745,18447,12,8,1982,1538,0,3
10.58977778,5,19731,22711,19731,22711,17,6,2546,998,0,3
20.545,34,21246,24232,21245,24232,11,8,2140,2021,0,3
7.320272727,6,21747,22304,21747,22304,13,9,1890,1355,0,1
0.065673913,0,32985,25241,32985,25241,6,0,589,69,1,8
0.052631579,0,32482,24733,32482,24733,6,0,626,12,1,3
16.009,30,20542,23469,20542,23469,9,8,1538,1792,0,3
13.48722222,27,19280,20980,19377,20956,9,9,1606,1977,0,3
29.80794118,43,21239,22886,21239,22886,14,8,2185,1552,0,3
18.57371429,29,19255,21065,19255,21065,15,8,2559,1898,0,3
11.3876875,7,18076,21019,18076,21019,16,8,2379,1275,0,3
24.75564706,37,18678,21933,18678,21933,14,10,2083,1717,0,2
18.14138462,31,19628,23016,19628,23016,13,10,2064,1829,0,19
27.86690909,42,20913,23762,20913,23761,8,8,1314,1606,0,3
12.0005,18,16990,19160,16990,19160,11,8,1815,1729,0,3
7.049529412,6,17035,21203,15310,20096,11,9,1713,1582,0,3
17.96711111,37,20048,22679,20048,22679,8,7,1251,1464,0,6
17.0674375,28,20902,22462,19109,21746,11,9,1707,1614,0,3
36.6231,60,17683,20635,17680,20638,10,8,1948,1803,0,6
9.254318182,6,16424,20268,16413,20274,14,8,2147,1287,0,6
19.45569231,42,17282,21848,17282,21848,11,9,1507,1447,0,3
11.3146,13,24454,26992,24454,26992,13,7,2169,1511,0,3
15.66714286,30,18465,22995,18465,22995,10,8,1757,1399,0,6
10.3062,9,18532,21374,18532,21374,12,9,1716,1385,0,6
17.67525,32,18996,22097,17445,22061,10,8,1687,1692,0,3
16.75125,28,19824,22294,19824,22294,14,8,2109,1508,0,6
10.69623077,7,16938,19874,16938,19874,16,9,2375,1442,0,3
16.09730769,31,23124,23808,21384,23780,11,7,1745,1430,0,2
7.005636364,7,18723,22843,18723,22843,10,9,1460,1435,0,1
125.4110625,404,20240,23351,20240,23351,13,10,1999,1869,0,5
20.4358,28,19935,22195,19935,22195,16,8,2378,1290,0,4
9.555058824,8,17331,20083,17331,20083,13,9,1998,1494,0,1
12.905,25,18070,22336,16893,21912,10,9,1687,1858,0,8
28.75263636,60,18967,22658,18967,22658,11,7,1875,1490,0,4
11.08745946,8,21859,23232,21784,23169,16,9,2270,1383,0,3
22.51635714,35,16747,20130,16748,20130,12,8,2037,2103,0,3
9.0904375,7,14691,19259,14691,19259,13,9,1899,1461,0,6
22.06191667,30,21002,22201,21002,22201,15,7,2666,1672,0,3
16.63415,21,15647,19974,15647,19974,13,8,2181,1529,0,3
14.18316667,15,16033,22012,16033,22012,14,7,2458,1544,0,1
17.125625,31,18832,21931,18832,21931,7,8,1367,1813,0,8
12.006,14,15000,20458,14925,20508,11,8,2229,1990,0,1
0.180642857,0,32868,25097,32868,25097,6,0,603,125,1,2
32.3592,45,19918,23159,19918,23159,9,8,1556,1910,0,10
33.14726667,41,19291,22784,19291,22784,14,8,2130,1334,0,10
29.67926667,43,19308,21922,19308,21922,12,7,2235,1684,0,3
10.93255556,4,22069,23775,22069,23775,18,5,2730,783,0,3
24.85671429,47,18918,21142,18918,21142,13,8,1961,1391,0,3
15.704,25,22698,24469,22698,24469,12,8,1926,1572,0,3
30.73933333,37,19107,22423,19107,22423,14,7,2828,2086,0,3
21.05216667,38,15663,19573,15663,19573,8,7,1300,1674,0,3
16.60121212,27,15031,18926,15031,18925,12,10,1865,1920,0,6
21.15192308,34,20255,22813,19436,22759,13,8,2363,1850,0,4
11.52955556,5,21740,23698,21740,23698,14,7,2432,1383,0,5
9.166285714,7,16283,20320,16283,20320,13,9,1849,1405,0,4
24.96573684,42,20996,23139,20996,23139,11,7,1900,1522,0,1
12.15208333,11,19713,21547,19713,21547,12,9,1988,1624,0,2
11.40965,19,17640,21884,16461,21428,12,8,1953,1645,0,3
11.77876471,19,24585,25935,22947,25599,11,9,1687,1546,0,3
38.14344444,45,14409,17877,14409,17877,15,10,2394,1771,0,1
20.68022222,36,22455,26071,21412,26493,11,10,1560,1411,0,2
31.21057895,56,21413,24064,21412,24065,13,8,2030,1422,0,3
22.5518,34,18211,22237,18211,22237,12,9,2096,2090,0,3
21.0075,31,18057,21828,18057,21828,14,7,2262,1417,0,3
14.4335,29,18948,22990,18948,22990,12,8,1913,1377,0,6
11.11057895,9,20023,22806,20023,22806,13,8,2410,1800,0,3
16.34166667,30,20442,22734,19152,22652,8,7,1127,1177,0,3
7.935190476,5,19500,22790,19500,22790,12,6,2118,1158,0,1
13.86,27,19886,23224,19886,23224,9,9,1446,1487,0,8
1.378902878,8,32593,24799,32593,24799,6,0,858,494,1,6
0.060417778,0,32716,24951,32716,24951,6,0,810,464,1,3
38.58873333,65,16759,21264,16756,21266,11,9,1595,1366,0,3
9.243314286,6,14229,17544,13646,17665,14,8,2113,1339,0,3
6.598,6,19882,23802,19882,23802,10,8,1424,1374,0,3
14.41841176,28,20757,22131,20757,22131,13,6,2023,1162,0,6
13.98364286,19,17419,22672,17452,22655,13,10,1839,1583,0,1
21.398,36,20173,23073,20173,23073,10,8,1763,1948,0,8
8.938666667,7,21259,22867,21259,22867,14,9,2029,1473,0,3
20.13764286,31,15521,20805,15521,20805,11,8,1914,1521,0,3
21.16758333,32,16306,20988,16306,20988,13,9,2071,1716,0,3
8.007666667,7,21143,22917,21143,22917,12,10,1770,1576,0,3
7.640625,7,18966,22671,18966,22671,12,8,1926,1510,0,3
20.11036364,34,20533,22298,20533,22298,13,9,2005,1718,0,6
21.47946667,31,16195,19851,16195,19851,14,7,2558,1970,0,6
7.000666667,6,18530,20822,18530,20822,12,8,1893,1317,0,3
17.63877419,27,15653,19381,17586,21181,14,9,2381,1708,0,3
16.17352941,23,19612,22130,19612,22130,10,9,1518,1694,0,3
12.85833333,21,20279,22394,19615,22684,10,8,1537,1493,0,1
8.161352941,9,16870,21953,16544,22116,8,7,1389,1397,0,8
18.23575,32,18653,22394,18653,22394,10,9,1668,1896,0,3
11.33595238,19,21448,24456,21445,24458,9,8,1521,1673,0,3
19.03982857,35,22016,24078,19507,23604,10,8,1571,1598,0,6
8.054666667,5,18871,21420,17297,21394,13,8,2110,1432,0,4
6.82947619,5,18189,21511,17393,21546,11,8,1634,1323,0,10
48.20563636,52,19937,22801,19937,22801,12,6,2488,1960,0,10
24.801,39,17607,21112,17607,21112,11,8,1814,2012,0,3
18.7575,29,19917,22184,17775,21068,12,9,1811,1515,0,3
12.22759091,25,17847,20863,17847,20863,10,10,1442,1524,0,3
20.80971429,41,16999,19324,16996,19326,7,7,1551,2320,0,3
18.0376,28,20534,24211,20534,24211,14,7,2209,1526,0,3
10.35663636,8,20022,22279,20022,22279,13,7,1973,1182,0,3
8.610111111,6,18432,20829,18432,20829,14,8,2147,1289,0,1
16.48493333,29,18896,21313,18896,21313,13,9,1982,1558,0,2
9.91495,6,19269,22214,19269,22214,12,8,2050,1653,0,1
8.725071429,7,18056,21067,18056,21067,13,9,1949,1519,0,8
7.537727273,6,18184,22958,18184,22958,12,8,2118,1576,0,6
13.38147059,28,16731,20432,16727,20435,10,8,1599,1411,0,3
13.9822,25,19762,22851,19762,22851,12,8,1955,1629,0,6
28.06783333,36,18803,24309,18803,24309,15,8,2428,1596,0,3
23.04474468,39,19627,22832,19628,22831,12,8,2041,1781,0,13
31.3049,45,18727,21817,18727,21816,13,7,2163,1637,0,4
6.255071429,6,18236,22177,18433,22462,10,8,1766,1817,0,12
20.251,40,20589,22849,20589,22849,8,7,1347,1480,0,4
20.10654545,32,20769,23201,20769,23201,14,7,2559,1763,0,1
9.483,7,24165,22833,24165,22833,15,9,2201,1311,0,8
27.76753846,42,19765,21784,19765,21784,11,8,1887,1533,0,1
6.567,7,23549,24738,23549,24738,12,9,1775,1384,0,2
405.6330909,2239,25723,21786,25723,21786,26,116,4294,20987,1,3
11.5253,19,22495,24028,22495,24028,12,8,2063,1717,0,3
13.71009524,24,17929,22735,16582,21956,12,7,1911,1261,0,1
6.478923077,7,19587,21820,19587,21820,10,9,1664,1748,0,8
10.31623077,7,15706,20785,15706,20785,15,9,2344,1461,0,3
7.897714286,7,18944,21140,18944,21140,12,10,1886,1624,0,6
15.166,22,18559,22819,18560,22819,13,9,2184,1813,0,1
0.072282609,0,33007,25262,33007,25262,6,0,862,499,1,8
20.00133333,33,17805,22416,17805,22416,11,8,1919,1687,0,3
22.76483333,35,15307,20540,15307,20540,13,8,2179,1634,0,3
24.70552381,37,22550,23504,22550,23504,13,7,2090,1455,0,3
