B1,B2,B3,A1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,A2,class
56.7 ,63.6 ,4041.9 ,1,17100.2 ,21963.9 ,482414247.7 ,17100.2 ,21963.9 ,482414247.7 ,9.1 ,7.7 ,59.6 ,1799.5 ,2562.8 ,6567659.5 ,3,0
7.9 ,8.0 ,64.2 ,1,19915.0 ,24265.1 ,588793085.0 ,19912.7 ,24266.4 ,588857206.7 ,12.6 ,10.3 ,105.4 ,1819.6 ,1510.7 ,2282234.2 ,3,0
13.5 ,12.2 ,148.6 ,1,19100.2 ,21290.1 ,453268303.8 ,19100.2 ,21290.1 ,453268303.8 ,14.6 ,10.5 ,109.9 ,2371.4 ,1829.5 ,3347130.8 ,3,0
21.2 ,28.7 ,821.6 ,1,21538.9 ,23248.8 ,540504894.4 ,20920.7 ,23538.1 ,554041513.4 ,14.1 ,8.1 ,65.0 ,2200.3 ,1472.1 ,2167063.2 ,3,0
8.3 ,8.1 ,66.3 ,1,19133.5 ,21495.9 ,462073136.5 ,19133.7 ,21495.7 ,462066822.9 ,11.0 ,9.7 ,94.0 ,1549.0 ,1410.0 ,1988002.0 ,3,0
10.3 ,6.3 ,39.2 ,1,16319.9 ,20962.9 ,439443575.1 ,16319.9 ,20962.9 ,439443575.1 ,14.2 ,7.9 ,62.3 ,2442.3 ,1541.5 ,2376355.5 ,3,0
26.2 ,42.3 ,1789.7 ,1,13153.6 ,19131.2 ,366003957.0 ,13153.6 ,19131.2 ,366003957.0 ,7.8 ,7.8 ,61.3 ,1525.6 ,2082.9 ,4338591.9 ,3,0
22.1 ,37.0 ,1365.1 ,1,14707.9 ,18644.0 ,347598633.1 ,13949.2 ,18778.6 ,352637245.0 ,11.5 ,10.4 ,108.5 ,1815.1 ,1895.1 ,3591552.3 ,3,0
20.9 ,31.0 ,961.3 ,1,19134.2 ,22017.2 ,484756010.1 ,19134.2 ,22017.2 ,484756010.1 ,13.6 ,10.0 ,100.0 ,2119.9 ,1686.4 ,2844025.3 ,3,0
8.0 ,8.4 ,70.5 ,1,17425.7 ,20919.8 ,437636852.7 ,17422.7 ,20921.5 ,437710091.2 ,11.0 ,10.6 ,111.8 ,1555.3 ,1572.2 ,2471732.2 ,3,0
54.7 ,98.0 ,9612.0 ,1,18316.2 ,21434.6 ,459443317.0 ,15326.3 ,21074.0 ,444111402.0 ,38.9 ,66.5 ,4419.7 ,3699.2 ,4247.5 ,18041594.8 ,3,0
9.0 ,8.8 ,76.5 ,1,15318.6 ,18918.5 ,357909425.1 ,15318.6 ,18918.5 ,357909425.1 ,11.9 ,10.0 ,100.4 ,1844.7 ,1767.9 ,3125623.3 ,3,0
5.4 ,6.4 ,40.8 ,1,18792.7 ,21274.1 ,452588245.4 ,18792.7 ,21274.1 ,452588245.4 ,9.1 ,9.1 ,82.0 ,1272.5 ,1384.7 ,1917259.4 ,3,0
19.4 ,34.4 ,1181.4 ,1,19191.2 ,21586.0 ,465955205.5 ,19191.2 ,21586.0 ,465955205.5 ,9.4 ,8.2 ,67.0 ,1820.9 ,2211.7 ,4891655.8 ,3,0
23.4 ,36.5 ,1329.0 ,1,16334.8 ,20828.3 ,433817654.0 ,16334.9 ,20828.2 ,433813298.5 ,9.3 ,8.9 ,79.2 ,1527.0 ,2027.1 ,4109273.6 ,3,0
18.5 ,30.2 ,914.2 ,1,15497.2 ,18755.3 ,351759601.5 ,15497.4 ,18755.0 ,351750420.2 ,11.9 ,9.7 ,93.8 ,1869.7 ,1777.6 ,3159879.5 ,3,0
14.5 ,26.5 ,703.6 ,1,14030.1 ,19428.4 ,377463863.4 ,14030.5 ,19428.1 ,377452354.7 ,11.7 ,11.7 ,137.3 ,1739.4 ,2091.1 ,4372601.2 ,3,0
16.9 ,33.8 ,1143.4 ,1,24152.1 ,25995.5 ,675767998.7 ,24151.8 ,25995.7 ,675774635.7 ,9.8 ,8.9 ,79.2 ,1419.5 ,1269.4 ,1611239.1 ,3,0
8.7 ,9.7 ,94.8 ,1,23398.3 ,23591.8 ,556574128.6 ,23398.3 ,23591.8 ,556574128.6 ,7.0 ,7.3 ,53.9 ,1039.5 ,1489.7 ,2219113.1 ,6,0
18.1 ,32.1 ,1031.8 ,1,18193.8 ,20773.8 ,431550342.2 ,18193.8 ,20773.8 ,431550342.2 ,14.5 ,8.8 ,78.2 ,2082.9 ,1374.7 ,1889744.9 ,3,0
7.2 ,5.2 ,27.2 ,1,26306.7 ,27335.9 ,747251137.9 ,26306.7 ,27335.9 ,747251137.9 ,12.5 ,8.3 ,68.6 ,1858.7 ,1351.3 ,1825891.6 ,3,0
18.7 ,28.3 ,802.0 ,1,18891.0 ,20835.8 ,434129761.3 ,17676.9 ,20761.8 ,431051489.5 ,14.0 ,8.5 ,71.9 ,2508.8 ,2037.7 ,4152193.1 ,3,0
20.7 ,31.0 ,962.4 ,1,15955.3 ,21149.7 ,447308880.0 ,15954.2 ,21150.2 ,447331692.3 ,15.7 ,8.9 ,78.5 ,2574.1 ,1645.9 ,2708868.0 ,3,0
15.3 ,28.4 ,806.2 ,1,20644.9 ,23755.0 ,564301982.4 ,20644.9 ,23755.0 ,564301982.4 ,12.2 ,7.4 ,55.3 ,1866.2 ,1293.0 ,1671881.2 ,3,0
12.0 ,30.3 ,917.8 ,1,18613.7 ,21872.6 ,478411135.4 ,18436.9 ,21729.5 ,472172418.7 ,7.8 ,7.6 ,58.2 ,1119.4 ,1274.2 ,1623599.1 ,3,0
13.8 ,22.4 ,500.3 ,1,24776.8 ,23999.3 ,575967589.8 ,24776.8 ,23999.3 ,575967589.8 ,8.8 ,8.1 ,66.1 ,1247.5 ,1330.0 ,1768866.4 ,3,0
30.2 ,49.8 ,2475.6 ,1,19268.8 ,21269.8 ,452402625.4 ,19252.8 ,21280.3 ,452850018.0 ,5.4 ,7.4 ,55.2 ,955.8 ,1919.5 ,3684467.3 ,2,0
14.8 ,12.0 ,144.5 ,1,18548.0 ,22744.8 ,517325761.5 ,18548.0 ,22744.8 ,517325761.5 ,16.8 ,9.5 ,89.9 ,2527.8 ,1595.3 ,2544897.9 ,3,0
4.1 ,23.1 ,531.5 ,1,32642.7 ,24849.7 ,617509615.3 ,32642.7 ,24849.7 ,617509615.3 ,6.4 ,0.8 ,0.6 ,686.5 ,361.0 ,130304.4 ,3,1
9.8 ,35.0 ,1224.1 ,1,32749.1 ,24977.9 ,623896822.2 ,32749.1 ,24977.9 ,623896822.2 ,6.3 ,1.0 ,1.0 ,556.9 ,144.0 ,20721.7 ,3,1
0.1 ,0.0 ,0.0 ,1,32822.9 ,25049.3 ,627467132.7 ,32822.9 ,25049.3 ,627467132.7 ,6.5 ,0.6 ,0.3 ,1151.9 ,575.0 ,330594.2 ,3,1
17.3 ,26.9 ,724.2 ,1,21572.7 ,23978.8 ,574981957.1 ,19924.4 ,23397.5 ,547441300.4 ,9.0 ,9.3 ,86.2 ,1524.9 ,1784.3 ,3183816.3 ,6,0
22.1 ,37.0 ,1367.0 ,1,19557.7 ,21312.5 ,454224350.7 ,19396.6 ,21185.8 ,448838202.5 ,12.2 ,9.6 ,92.5 ,1992.5 ,1806.8 ,3264346.1 ,3,0
12.4 ,6.3 ,39.8 ,1,17838.3 ,21984.1 ,483298464.9 ,17838.3 ,21984.1 ,483298464.9 ,17.2 ,8.5 ,72.5 ,2443.1 ,1271.0 ,1615539.5 ,3,0
9.8 ,19.9 ,395.4 ,1,15262.6 ,20548.5 ,422241283.8 ,15262.4 ,20548.6 ,422244242.5 ,6.8 ,8.9 ,79.7 ,1225.1 ,2014.9 ,4059617.9 ,2,0
45.0 ,55.3 ,3061.7 ,1,11201.1 ,15027.2 ,225817786.1 ,11201.1 ,15027.2 ,225817786.1 ,10.3 ,6.7 ,44.5 ,1408.4 ,1326.2 ,1758923.7 ,3,0
10.4 ,11.5 ,132.7 ,1,18805.6 ,19532.6 ,381522019.9 ,18544.6 ,19297.3 ,372384880.8 ,10.3 ,11.4 ,129.2 ,1280.5 ,1586.2 ,2516026.5 ,1,0
7.6 ,7.0 ,48.8 ,1,21448.9 ,23857.6 ,569182816.0 ,21448.9 ,23857.6 ,569182816.0 ,13.4 ,9.0 ,81.5 ,1966.5 ,1442.6 ,2081001.5 ,3,0
20.2 ,32.8 ,1074.0 ,1,14989.8 ,19112.2 ,365277856.8 ,14977.0 ,19118.7 ,365524784.5 ,14.1 ,9.8 ,96.7 ,2166.0 ,1483.9 ,2201912.4 ,3,0
19.2 ,36.7 ,1347.2 ,1,20340.1 ,23061.0 ,531808495.6 ,19495.8 ,23163.9 ,536564781.1 ,10.0 ,8.3 ,68.3 ,1839.8 ,2124.7 ,4514260.6 ,3,0
17.7 ,31.7 ,1004.9 ,1,17389.2 ,18030.7 ,325104765.7 ,17170.0 ,17799.4 ,316819300.2 ,6.8 ,6.8 ,45.9 ,995.8 ,1364.5 ,1861811.3 ,3,0
10.8 ,8.7 ,74.8 ,1,20602.9 ,23014.6 ,529671259.2 ,20602.9 ,23014.6 ,529671259.2 ,15.6 ,9.3 ,86.0 ,2270.0 ,1347.3 ,1815125.2 ,3,0
5.7 ,6.2 ,38.8 ,1,14762.3 ,19404.6 ,376537778.3 ,13265.4 ,19435.5 ,377738754.8 ,8.2 ,7.9 ,63.1 ,1184.3 ,1332.9 ,1776699.9 ,3,0
6.7 ,8.2 ,66.6 ,1,15366.9 ,19391.2 ,376018371.2 ,15359.4 ,19395.1 ,376170618.3 ,9.5 ,9.9 ,97.7 ,1401.3 ,1550.0 ,2402479.4 ,3,0
24.2 ,59.6 ,3548.4 ,1,20653.5 ,23235.1 ,539870622.3 ,20653.5 ,23235.1 ,539870622.3 ,11.3 ,8.4 ,70.8 ,1671.2 ,1343.5 ,1804843.8 ,3,0
9.3 ,18.8 ,353.8 ,1,17816.2 ,23178.0 ,537217652.7 ,17816.2 ,23178.0 ,537217652.7 ,7.9 ,6.2 ,38.5 ,1379.7 ,1617.6 ,2616567.6 ,3,0
9.5 ,17.1 ,291.2 ,1,21062.0 ,22263.7 ,495672707.9 ,18758.7 ,21800.0 ,475241686.1 ,8.7 ,7.3 ,53.8 ,1529.3 ,1908.3 ,3641706.5 ,3,0
15.8 ,26.9 ,720.7 ,1,15555.7 ,20280.3 ,411289172.0 ,15555.7 ,20280.3 ,411289172.0 ,13.6 ,10.2 ,104.8 ,1922.8 ,1523.6 ,2321346.4 ,3,0
13.8 ,11.3 ,128.6 ,1,19005.7 ,21506.0 ,462508741.5 ,17206.8 ,20980.7 ,440189061.0 ,13.5 ,9.5 ,89.3 ,2041.8 ,1485.7 ,2207370.5 ,3,0
25.8 ,37.4 ,1399.2 ,1,19420.7 ,22375.0 ,500638486.7 ,19420.7 ,22375.0 ,500638486.7 ,13.6 ,8.7 ,76.3 ,2322.1 ,2055.7 ,4225683.3 ,3,0
15.4 ,31.3 ,977.3 ,1,17629.5 ,21615.3 ,467219712.2 ,15842.2 ,21087.7 ,444690340.4 ,9.5 ,8.9 ,78.4 ,1738.8 ,2050.1 ,4202903.2 ,3,0
10.1 ,18.1 ,325.8 ,2,17675.8 ,21325.7 ,454787043.0 ,16229.3 ,20691.5 ,428138937.9 ,11.2 ,8.3 ,69.5 ,1724.3 ,1440.9 ,2076282.8 ,3,0
14.5 ,31.8 ,1008.6 ,3,18517.0 ,21554.0 ,464576828.3 ,18517.0 ,21554.0 ,464576828.3 ,9.7 ,9.2 ,85.5 ,1306.0 ,1406.2 ,1977365.1 ,3,0
22.2 ,66.7 ,4451.1 ,1,17949.9 ,20888.9 ,436346801.5 ,17950.1 ,20888.8 ,436340944.6 ,10.8 ,9.6 ,93.0 ,1550.0 ,1523.7 ,2321608.0 ,3,0
31.5 ,44.1 ,1942.9 ,1,18357.7 ,22946.1 ,526522079.9 ,18357.7 ,22946.1 ,526522079.9 ,13.6 ,9.1 ,83.3 ,1965.0 ,1395.9 ,1948445.5 ,3,0
16.8 ,30.8 ,945.3 ,1,19273.8 ,24102.9 ,580948956.2 ,18211.6 ,24096.7 ,580648329.2 ,9.9 ,8.9 ,79.9 ,1693.0 ,1716.1 ,2944907.6 ,3,0
6.8 ,7.9 ,61.6 ,1,19386.1 ,23769.8 ,565001112.6 ,19386.1 ,23769.7 ,564998488.2 ,6.3 ,7.0 ,49.3 ,1049.8 ,1419.5 ,2015071.9 ,3,0
16.0 ,28.1 ,786.9 ,1,19658.4 ,24601.9 ,605255429.8 ,19658.4 ,24601.9 ,605255429.8 ,13.2 ,9.9 ,97.6 ,2068.9 ,1897.4 ,3600221.7 ,3,0
13.1 ,10.9 ,117.9 ,1,21255.6 ,21406.9 ,458253472.7 ,21255.6 ,21406.9 ,458253472.7 ,15.2 ,8.3 ,69.1 ,2381.7 ,1668.5 ,2783890.1 ,3,0
37.4 ,50.7 ,2570.8 ,1,20076.4 ,24194.3 ,585362238.7 ,22316.6 ,24620.7 ,606178533.5 ,10.5 ,9.9 ,98.4 ,1933.3 ,2485.3 ,6176472.6 ,3,0
34.9 ,45.6 ,2083.0 ,1,19856.4 ,21302.7 ,453805219.6 ,18504.6 ,21229.4 ,450687466.2 ,10.3 ,8.9 ,78.4 ,1479.5 ,1495.9 ,2237763.3 ,3,0
29.1 ,43.2 ,1862.0 ,1,18631.7 ,21987.9 ,483466267.2 ,18631.7 ,21987.9 ,483466267.2 ,12.1 ,9.0 ,80.1 ,2323.5 ,2313.5 ,5352313.4 ,3,0
8.8 ,9.8 ,96.8 ,1,18515.7 ,23931.6 ,572723116.9 ,18515.7 ,23931.6 ,572723116.9 ,12.4 ,12.0 ,145.0 ,1735.7 ,1884.7 ,3552119.7 ,3,0
19.2 ,32.2 ,1039.0 ,1,19626.5 ,22752.8 ,517688981.8 ,19626.6 ,22752.7 ,517683748.4 ,10.6 ,9.5 ,90.7 ,1550.4 ,1569.9 ,2464694.2 ,3,0
33.4 ,41.7 ,1737.1 ,1,16730.7 ,18945.1 ,358918316.7 ,16730.7 ,18945.1 ,358918316.7 ,8.6 ,7.7 ,59.5 ,1864.7 ,2226.7 ,4957985.8 ,3,0
13.8 ,29.2 ,853.2 ,1,23628.6 ,25092.7 ,629644201.7 ,23628.1 ,25093.1 ,629663685.8 ,7.3 ,8.0 ,64.1 ,1292.3 ,2051.7 ,4209297.8 ,3,0
9.5 ,7.4 ,54.2 ,1,16636.3 ,20936.2 ,438326220.0 ,16636.3 ,20936.2 ,438326220.0 ,15.0 ,9.2 ,84.3 ,2082.2 ,1332.2 ,1774690.4 ,3,0
12.1 ,8.9 ,78.6 ,1,19521.3 ,21269.2 ,452379463.3 ,19521.3 ,21269.2 ,452379463.3 ,16.7 ,10.9 ,117.6 ,2343.7 ,1675.5 ,2807225.3 ,3,0
30.2 ,45.7 ,2087.3 ,1,19279.5 ,21072.8 ,444060830.8 ,19279.5 ,21072.8 ,444060830.8 ,9.3 ,8.8 ,77.1 ,1641.4 ,2095.3 ,4390330.9 ,3,0
26.1 ,46.2 ,2136.0 ,1,12730.8 ,20593.8 ,424104437.8 ,14286.6 ,21829.8 ,476538714.2 ,13.9 ,9.0 ,81.2 ,2087.8 ,1468.1 ,2155323.1 ,3,0
23.7 ,32.7 ,1067.1 ,1,20597.5 ,24480.0 ,599271043.0 ,20597.5 ,24480.0 ,599271043.0 ,12.5 ,8.8 ,77.1 ,2015.6 ,1830.7 ,3351322.2 ,3,0
18.8 ,28.6 ,814.8 ,1,12037.5 ,16748.6 ,280514475.1 ,12037.5 ,16748.6 ,280514475.1 ,15.4 ,8.7 ,75.5 ,2432.9 ,1361.1 ,1852543.9 ,3,0
9.3 ,4.4 ,19.1 ,1,22175.7 ,23199.8 ,538231388.8 ,22175.7 ,23199.8 ,538231388.8 ,13.5 ,7.9 ,62.9 ,2164.1 ,1507.4 ,2272151.1 ,3,0
11.6 ,8.5 ,72.4 ,1,16446.3 ,21493.7 ,461980424.4 ,16446.3 ,21493.7 ,461980424.4 ,13.5 ,10.3 ,105.4 ,2131.6 ,1800.5 ,3241738.1 ,3,0
16.6 ,28.5 ,812.2 ,1,17713.5 ,22071.2 ,487137470.6 ,17713.3 ,22071.3 ,487142655.1 ,12.9 ,9.4 ,88.5 ,2215.4 ,1896.8 ,3597938.3 ,3,0
24.0 ,43.1 ,1860.7 ,1,17816.7 ,20628.1 ,425516894.7 ,17816.7 ,20628.1 ,425516894.7 ,8.8 ,9.0 ,81.0 ,1303.7 ,1467.7 ,2154148.4 ,3,0
15.1 ,25.8 ,667.1 ,1,9524.0 ,15245.6 ,232428199.7 ,9524.4 ,15245.4 ,232421852.9 ,9.0 ,8.1 ,65.7 ,1592.4 ,2004.3 ,4017057.7 ,3,0
9.2 ,7.9 ,62.3 ,1,20591.8 ,22416.9 ,502516889.8 ,20591.8 ,22416.9 ,502516889.8 ,14.6 ,8.5 ,72.4 ,2156.3 ,1246.2 ,1552980.8 ,3,0
21.9 ,39.7 ,1572.3 ,1,22074.7 ,24189.2 ,585116381.7 ,22074.7 ,24189.2 ,585116381.7 ,8.9 ,8.7 ,75.1 ,1257.1 ,1478.8 ,2186865.5 ,3,0
19.6 ,35.4 ,1251.4 ,1,21426.5 ,23876.6 ,570090899.9 ,21426.6 ,23876.5 ,570085662.7 ,12.7 ,9.3 ,85.9 ,1837.5 ,1396.8 ,1951165.1 ,3,0
17.9 ,34.0 ,1157.6 ,1,22027.2 ,24277.4 ,589393849.5 ,22027.2 ,24277.4 ,589393849.5 ,9.8 ,8.1 ,65.1 ,1678.2 ,2022.8 ,4091564.6 ,3,0
17.0 ,32.9 ,1081.3 ,1,14514.4 ,18576.0 ,345067762.6 ,14514.4 ,18576.0 ,345067762.6 ,9.7 ,6.9 ,47.2 ,1855.2 ,2027.4 ,4110451.7 ,3,0
39.3 ,52.9 ,2794.2 ,1,19647.0 ,22328.1 ,498545318.9 ,19647.0 ,22328.1 ,498545318.9 ,9.1 ,8.7 ,76.1 ,1561.7 ,1866.6 ,3484000.7 ,3,0
0.1 ,0.0 ,0.0 ,1,32368.9 ,25066.9 ,628347307.5 ,32368.9 ,25066.9 ,628347307.5 ,6.5 ,0.5 ,0.3 ,586.5 ,57.3 ,3286.2 ,3,1
27.5 ,39.3 ,1544.4 ,1,16633.5 ,20593.8 ,424103799.6 ,16605.0 ,20608.9 ,424726338.1 ,10.3 ,8.1 ,66.3 ,2013.0 ,2061.7 ,4250570.6 ,3,0
25.0 ,42.4 ,1800.5 ,1,16034.5 ,20952.1 ,438992204.2 ,16034.6 ,20952.1 ,438988539.6 ,13.6 ,7.1 ,50.6 ,2263.5 ,1270.0 ,1612923.8 ,3,0
19.6 ,27.7 ,765.2 ,1,20870.2 ,24044.6 ,578140147.3 ,20870.2 ,24044.6 ,578140147.3 ,10.9 ,8.6 ,73.7 ,1556.7 ,1418.6 ,2012521.4 ,3,0
20.0 ,32.8 ,1078.6 ,1,17753.0 ,22685.3 ,514623403.3 ,17753.0 ,22685.3 ,514623403.3 ,11.6 ,9.0 ,81.5 ,1894.0 ,1671.8 ,2794914.3 ,3,0
7.4 ,7.3 ,53.1 ,1,19683.8 ,23865.1 ,569543774.5 ,19683.8 ,23865.1 ,569543774.5 ,12.4 ,8.6 ,73.8 ,1880.1 ,1333.1 ,1777085.5 ,3,0
9.1 ,11.3 ,128.0 ,1,13864.0 ,18343.4 ,336479632.9 ,13863.8 ,18343.4 ,336481393.9 ,10.6 ,9.8 ,95.8 ,1704.9 ,1839.0 ,3381719.5 ,3,0
11.0 ,15.2 ,230.9 ,1,19731.8 ,21529.3 ,463511449.5 ,19943.8 ,21820.2 ,476121373.7 ,12.1 ,7.7 ,59.9 ,2001.4 ,1484.6 ,2203998.1 ,3,0
9.1 ,9.6 ,91.5 ,1,17711.1 ,21572.8 ,465386419.1 ,16326.0 ,21024.5 ,442028719.8 ,11.8 ,10.0 ,100.9 ,1685.4 ,1624.9 ,2640201.5 ,3,0
9.1 ,9.7 ,93.9 ,1,14449.3 ,20090.6 ,403632115.7 ,14448.7 ,20090.8 ,403641378.0 ,13.2 ,10.3 ,105.7 ,2148.1 ,1779.9 ,3168131.1 ,3,0
8.4 ,8.6 ,73.3 ,1,18085.1 ,23033.6 ,530545894.9 ,18085.2 ,23033.5 ,530542306.4 ,13.4 ,10.0 ,100.6 ,2017.2 ,1570.0 ,2464908.4 ,3,0
33.2 ,42.5 ,1809.0 ,1,19601.0 ,22548.7 ,508441479.1 ,19601.0 ,22548.7 ,508441479.1 ,13.7 ,7.2 ,51.4 ,2591.2 ,2152.0 ,4630957.6 ,3,0
14.8 ,21.8 ,476.3 ,1,18662.5 ,21572.2 ,465360668.7 ,15782.7 ,19528.1 ,381346106.3 ,12.8 ,10.5 ,109.2 ,1959.2 ,1793.2 ,3215527.5 ,3,0
13.4 ,15.2 ,231.0 ,1,20100.6 ,22066.5 ,486932048.8 ,20100.6 ,22066.5 ,486932048.8 ,9.7 ,7.5 ,56.6 ,1830.8 ,1860.7 ,3462156.1 ,3,0
17.5 ,30.0 ,898.9 ,2,10587.0 ,16804.2 ,282380737.9 ,10587.0 ,16804.2 ,282380737.9 ,12.1 ,9.6 ,91.7 ,2103.3 ,1936.2 ,3748824.8 ,3,0
20.0 ,32.4 ,1048.9 ,3,14971.4 ,20319.6 ,412887023.7 ,14971.5 ,20319.5 ,412882988.3 ,14.4 ,8.3 ,68.9 ,2285.7 ,1567.8 ,2457977.1 ,3,0
12.2 ,28.3 ,801.7 ,1,15543.6 ,20858.1 ,435061402.2 ,15543.6 ,20858.1 ,435059618.5 ,9.6 ,8.0 ,64.7 ,1568.2 ,1489.7 ,2219213.1 ,3,0
22.4 ,29.7 ,882.1 ,1,19183.9 ,21934.0 ,481101765.3 ,19183.9 ,21934.0 ,481101765.3 ,17.2 ,7.6 ,57.6 ,2651.3 ,1719.6 ,2957035.7 ,3,0
14.2 ,30.4 ,921.3 ,1,19215.5 ,21479.9 ,461387404.5 ,19215.5 ,21479.9 ,461387404.5 ,11.8 ,7.6 ,57.1 ,1844.0 ,1322.7 ,1749460.4 ,3,0
53.6 ,69.2 ,4791.9 ,1,21527.9 ,26045.6 ,678375354.5 ,21527.9 ,26045.6 ,678375354.5 ,9.8 ,8.0 ,64.7 ,2076.2 ,2375.8 ,5644218.3 ,3,0
15.7 ,21.5 ,460.1 ,1,19690.3 ,23725.2 ,562883370.7 ,19690.3 ,23725.2 ,562883370.7 ,13.8 ,8.2 ,67.4 ,2255.2 ,1646.0 ,2709220.6 ,3,0
10.5 ,15.9 ,253.7 ,1,20123.2 ,22699.1 ,515248091.2 ,20123.2 ,22699.1 ,515248091.2 ,11.2 ,8.5 ,72.5 ,1809.3 ,1602.1 ,2566649.0 ,3,0
9.0 ,8.9 ,78.6 ,1,22900.6 ,25863.9 ,668942087.2 ,20955.1 ,25451.7 ,647791206.8 ,13.0 ,11.1 ,122.4 ,1931.2 ,1828.7 ,3343964.9 ,3,0
22.8 ,36.1 ,1299.6 ,1,20252.1 ,23524.1 ,553381765.7 ,20252.1 ,23524.1 ,553381765.7 ,12.4 ,8.8 ,76.9 ,2187.4 ,1928.3 ,3718492.6 ,3,0
9.9 ,8.2 ,66.6 ,3,17237.4 ,19657.4 ,386411835.4 ,17237.4 ,19657.4 ,386411835.4 ,12.0 ,10.1 ,102.0 ,1681.1 ,1431.2 ,2048240.2 ,3,0
27.9 ,51.9 ,2693.1 ,3,16276.9 ,20883.8 ,436132090.7 ,16274.1 ,20885.3 ,436194179.4 ,11.7 ,9.1 ,83.4 ,1784.1 ,1675.5 ,2807172.2 ,3,0
22.5 ,32.8 ,1077.7 ,1,17474.5 ,22120.2 ,489302410.3 ,17474.5 ,22120.2 ,489302410.3 ,12.6 ,9.3 ,87.1 ,1884.9 ,1761.8 ,3103793.1 ,3,0
7.4 ,8.2 ,66.5 ,1,21590.6 ,24559.6 ,603174485.3 ,19737.4 ,23867.9 ,569676579.9 ,11.9 ,8.8 ,77.2 ,1818.7 ,1354.7 ,1835283.6 ,3,0
16.2 ,17.1 ,290.9 ,1,19027.6 ,20997.7 ,440903604.6 ,19027.6 ,20997.7 ,440903604.6 ,15.5 ,8.2 ,67.9 ,2202.9 ,1218.5 ,1484751.6 ,3,0
13.6 ,26.2 ,686.2 ,1,18211.0 ,22293.1 ,496983741.4 ,18211.0 ,22293.1 ,496983741.4 ,10.5 ,9.4 ,87.8 ,1577.4 ,1496.4 ,2239298.3 ,3,0
34.9 ,102.6 ,10526.2 ,1,19985.5 ,22721.7 ,516276380.1 ,18408.8 ,22276.3 ,496231517.8 ,10.4 ,9.6 ,91.5 ,1435.7 ,1474.8 ,2175116.2 ,3,0
4.3 ,6.3 ,39.1 ,1,9486.1 ,16169.6 ,261457099.8 ,9486.8 ,16169.2 ,261444456.5 ,7.4 ,8.5 ,72.2 ,1054.6 ,1328.9 ,1765880.2 ,3,0
10.0 ,7.3 ,52.9 ,1,20092.9 ,22196.7 ,492691846.3 ,20092.9 ,22196.7 ,492691846.3 ,13.6 ,10.7 ,114.9 ,1891.1 ,1539.5 ,2370037.3 ,3,0
6.8 ,3.8 ,14.6 ,1,14282.8 ,18281.6 ,334217087.3 ,14282.8 ,18281.6 ,334217087.3 ,12.4 ,7.4 ,54.2 ,1881.5 ,1229.8 ,1512404.7 ,3,0
19.0 ,28.7 ,821.1 ,1,15754.4 ,21342.3 ,455491576.4 ,15754.4 ,21342.3 ,455491576.4 ,14.2 ,8.9 ,79.7 ,2085.3 ,1526.7 ,2330890.1 ,3,0
14.6 ,25.8 ,665.3 ,1,16566.2 ,19964.8 ,398594756.8 ,16566.2 ,19964.8 ,398594756.8 ,11.2 ,9.8 ,96.1 ,1627.1 ,1550.1 ,2402840.3 ,3,0
12.8 ,31.6 ,1001.3 ,1,18565.7 ,19991.1 ,399642991.4 ,18562.9 ,19992.9 ,399715972.3 ,7.3 ,7.4 ,55.0 ,1317.4 ,1627.2 ,2647631.2 ,3,0
26.8 ,31.6 ,996.3 ,1,15088.0 ,20461.0 ,418650649.8 ,15088.0 ,20461.0 ,418650649.8 ,16.4 ,7.7 ,59.7 ,3010.6 ,1807.4 ,3266846.8 ,3,0
7.2 ,30.2 ,911.6 ,1,32466.1 ,24738.1 ,611972180.7 ,32466.1 ,24738.1 ,611972180.7 ,6.3 ,0.9 ,0.9 ,575.7 ,173.2 ,30001.3 ,3,1
14.6 ,40.5 ,1638.6 ,1,32598.0 ,24815.5 ,615810711.2 ,32598.0 ,24815.5 ,615810711.2 ,6.1 ,1.2 ,1.5 ,1025.0 ,616.9 ,380521.1 ,3,1
28.7 ,46.6 ,2172.2 ,1,20923.5 ,22901.5 ,524476605.3 ,20923.5 ,22901.5 ,524476605.3 ,9.8 ,8.3 ,68.6 ,1533.0 ,1579.5 ,2494875.2 ,3,0
25.9 ,42.3 ,1786.5 ,1,16517.6 ,21466.5 ,460811600.1 ,16516.2 ,21467.2 ,460841509.1 ,11.5 ,9.3 ,86.3 ,1814.2 ,1923.7 ,3700574.1 ,3,0
14.8 ,29.0 ,838.8 ,1,15482.7 ,20447.2 ,418086646.8 ,15482.9 ,20447.1 ,418083350.8 ,11.1 ,10.0 ,100.7 ,1879.7 ,2009.5 ,4038022.4 ,3,0
13.4 ,20.4 ,417.8 ,1,19321.3 ,21338.3 ,455322891.0 ,18185.6 ,20873.9 ,435719891.9 ,13.2 ,9.0 ,80.7 ,2228.9 ,1810.4 ,3277656.1 ,3,0
8.8 ,9.8 ,96.3 ,1,12708.6 ,17282.6 ,298686578.0 ,10314.6 ,16170.9 ,261497227.2 ,10.8 ,10.3 ,106.9 ,1666.9 ,1779.3 ,3165788.3 ,3,0
