B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,class,A1,A2
,,,,,,,,,,,1,7
,,,,,,,,,,,1,8
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,7
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,7
,,,,,,,,,,,1,8
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,7
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,4
,,,,,,,,,,,1,6
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,7
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,7
,,,,,,,,,,,1,8
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,7
,,,,,,,,,,,1,8
,,,,,,,,,,,2,10
,,,,,,,,,,,3,10
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,3
,,,,,,,,,,,1,9
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,12
,,,,,,,,,,,1,4
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,7
,,,,,,,,,,,1,2
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,2,10
,,,,,,,,,,,3,10
,,,,,,,,,,,1,5
,,,,,,,,,,,1,4
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,6
,,,,,,,,,,,1,4
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,4
,,,,,,,,,,,1,8
,,,,,,,,,,,1,15
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,5
,,,,,,,,,,,1,3
,,,,,,,,,,,1,8
,,,,,,,,,,,1,7
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,5
,,,,,,,,,,,1,4
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,4
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,7
,,,,,,,,,,,1,8
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,5
,,,,,,,,,,,1,4
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,4
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,4
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,4
,,,,,,,,,,,1,5
,,,,,,,,,,,1,3
,,,,,,,,,,,1,13
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,15
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,9
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,5
,,,,,,,,,,,1,6
,,,,,,,,,,,2,10
,,,,,,,,,,,3,10
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,4
,,,,,,,,,,,1,6
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,3,10
,,,,,,,,,,,3,10
,,,,,,,,,,,3,10
,,,,,,,,,,,3,10
,,,,,,,,,,,1,9
,,,,,,,,,,,1,3
,,,,,,,,,,,1,7
,,,,,,,,,,,1,2
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,2,10
,,,,,,,,,,,3,10
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,3,10
,,,,,,,,,,,1,7
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,9
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,2,10
,,,,,,,,,,,2,10
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,7
,,,,,,,,,,,1,8
,,,,,,,,,,,2,10
,,,,,,,,,,,3,10
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,5
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,4
,,,,,,,,,,,1,5
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,6
,,,,,,,,,,,1,4
,,,,,,,,,,,1,5
,,,,,,,,,,,1,4
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,4
,,,,,,,,,,,1,5
,,,,,,,,,,,2,10
,,,,,,,,,,,3,10
,,,,,,,,,,,1,4
,,,,,,,,,,,1,5
,,,,,,,,,,,1,7
,,,,,,,,,,,1,8
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,2,10
,,,,,,,,,,,2,10
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,13
,,,,,,,,,,,1,3
,,,,,,,,,,,1,5
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,4
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,7
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,2,10
,,,,,,,,,,,2,10
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,6
,,,,,,,,,,,1,4
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,5
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,2,10
,,,,,,,,,,,2,10
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,4
,,,,,,,,,,,1,5
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,13
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,2,10
,,,,,,,,,,,3,10
,,,,,,,,,,,2,10
,,,,,,,,,,,2,10
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,7
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,4
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,9
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,5
,,,,,,,,,,,1,4
,,,,,,,,,,,1,9
,,,,,,,,,,,1,3
,,,,,,,,,,,1,13
,,,,,,,,,,,1,4
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,2,10
,,,,,,,,,,,3,10
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,9
,,,,,,,,,,,1,6
,,,,,,,,,,,1,4
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,2,10
,,,,,,,,,,,2,10
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,2,10
,,,,,,,,,,,3,10
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,6
,,,,,,,,,,,1,4
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,7
,,,,,,,,,,,1,8
,,,,,,,,,,,1,7
,,,,,,,,,,,1,8
,,,,,,,,,,,1,6
,,,,,,,,,,,1,4
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,3,10
,,,,,,,,,,,3,10
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,9
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,4
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,2
,,,,,,,,,,,1,1
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,13
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,4
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,1
,,,,,,,,,,,1,2
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,1
,,,,,,,,,,,1,8
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,6
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
,,,,,,,,,,,1,3
