B1,B2,B3,A1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,A2,class
20.22 ,36.92 ,1362.96 ,1,20377.50 ,22724.99 ,516425117.80 ,18772.07 ,22168.99 ,491464275.00 ,10.85 ,9.60 ,92.18 ,1627.00 ,1595.06 ,2544205.12 ,3,0
15.40 ,27.83 ,774.29 ,1,18973.50 ,22961.85 ,527246668.90 ,18967.12 ,22965.58 ,527417905.90 ,11.61 ,8.54 ,72.90 ,1901.03 ,1491.07 ,2223291.03 ,3,0
41.23 ,50.07 ,2506.63 ,1,21807.23 ,24052.35 ,578515359.90 ,21807.23 ,24052.35 ,578515359.90 ,11.81 ,8.14 ,66.31 ,2213.85 ,2204.91 ,4861646.44 ,3,0
18.74 ,26.82 ,719.20 ,1,17645.68 ,21843.22 ,477126321.10 ,17645.68 ,21843.22 ,477126321.10 ,15.66 ,7.35 ,54.04 ,2460.16 ,1349.85 ,1822095.09 ,3,0
9.92 ,7.43 ,55.22 ,1,16822.50 ,21885.55 ,478977369.10 ,16821.31 ,21886.17 ,479004460.40 ,12.95 ,9.41 ,88.50 ,2004.15 ,1530.10 ,2341213.13 ,3,0
29.14 ,43.77 ,1915.60 ,1,18357.84 ,20754.80 ,430761758.70 ,18357.84 ,20754.80 ,430761758.70 ,13.68 ,9.59 ,91.95 ,1990.40 ,1536.87 ,2361979.19 ,3,0
44.05 ,55.71 ,3103.29 ,1,18782.35 ,22621.02 ,511710462.40 ,18782.35 ,22621.02 ,511710462.40 ,9.35 ,6.13 ,37.53 ,1738.30 ,2054.92 ,4222699.71 ,3,0
17.36 ,28.02 ,785.27 ,1,19842.00 ,21283.78 ,452999088.30 ,19842.00 ,21283.78 ,452999088.30 ,13.59 ,10.06 ,101.12 ,1912.59 ,1563.87 ,2445692.30 ,3,0
19.28 ,25.00 ,624.76 ,1,20701.25 ,24208.28 ,586040793.10 ,21585.37 ,25049.07 ,627456053.70 ,10.45 ,9.39 ,88.15 ,1753.05 ,1888.27 ,3565576.95 ,3,0
17.39 ,33.90 ,1149.24 ,1,11625.96 ,15544.18 ,241621551.10 ,13898.74 ,17684.99 ,312758751.10 ,7.41 ,6.97 ,48.51 ,1128.96 ,1334.44 ,1780740.86 ,3,0
28.96 ,48.37 ,2340.00 ,1,20736.31 ,22541.55 ,508121266.10 ,19826.40 ,22693.48 ,514994147.70 ,10.06 ,8.61 ,74.11 ,1670.42 ,1726.01 ,2979098.35 ,3,0
29.77 ,41.01 ,1681.56 ,1,18447.31 ,23331.60 ,544363354.90 ,18447.31 ,23331.60 ,544363354.90 ,16.00 ,8.13 ,66.08 ,2376.92 ,1268.46 ,1608994.46 ,3,0
13.36 ,14.17 ,200.83 ,1,23239.77 ,24787.15 ,614402869.60 ,23239.77 ,24787.15 ,614402869.60 ,14.03 ,8.60 ,73.91 ,2079.41 ,1361.68 ,1854168.89 ,3,0
18.62 ,30.97 ,958.97 ,1,20302.04 ,22536.96 ,507914487.30 ,20302.04 ,22536.96 ,507914487.30 ,13.35 ,7.29 ,53.07 ,2170.19 ,1548.37 ,2397447.77 ,3,0
10.92 ,7.28 ,52.93 ,1,17358.75 ,21177.36 ,448480628.10 ,17358.91 ,21177.23 ,448475073.80 ,15.70 ,7.82 ,61.11 ,2302.00 ,1432.66 ,2052513.60 ,3,0
24.45 ,38.19 ,1458.66 ,1,15340.60 ,18814.39 ,353981171.80 ,15340.60 ,18814.39 ,353981171.80 ,13.33 ,8.43 ,71.09 ,2328.07 ,1953.20 ,3814970.53 ,3,0
14.06 ,27.88 ,777.25 ,1,19972.41 ,24112.43 ,581409051.40 ,19972.41 ,24112.43 ,581409051.40 ,10.68 ,8.58 ,73.69 ,1580.91 ,1324.55 ,1754428.73 ,3,0
4.38 ,6.02 ,36.23 ,1,20515.23 ,24237.48 ,587455475.80 ,20515.23 ,24237.48 ,587455475.80 ,6.41 ,7.12 ,50.70 ,1074.96 ,1308.16 ,1711270.41 ,3,0
10.78 ,6.65 ,44.27 ,1,14224.43 ,19410.65 ,376773216.40 ,14224.43 ,19410.65 ,376773216.40 ,16.64 ,7.84 ,61.52 ,2486.57 ,1217.23 ,1481649.96 ,3,0
14.46 ,29.11 ,847.60 ,1,16522.83 ,20338.53 ,413655793.20 ,16522.83 ,20338.53 ,413655793.20 ,10.37 ,8.39 ,70.37 ,1807.53 ,1827.78 ,3340777.65 ,3,0
5.53 ,6.00 ,36.02 ,1,17845.82 ,20320.52 ,412923580.40 ,17845.82 ,20320.52 ,412923580.40 ,9.53 ,8.62 ,74.30 ,1606.90 ,1804.49 ,3256197.99 ,3,0
15.64 ,32.56 ,1060.36 ,1,13830.79 ,20037.29 ,401492859.70 ,13828.97 ,20038.05 ,401523313.60 ,9.50 ,8.74 ,76.33 ,1543.00 ,1536.46 ,2360710.75 ,3,0
14.46 ,30.21 ,912.53 ,1,20374.13 ,21688.54 ,470392738.40 ,20374.13 ,21688.54 ,470392738.40 ,11.60 ,8.58 ,73.64 ,1841.50 ,1461.89 ,2137115.72 ,3,0
12.80 ,26.75 ,715.71 ,1,18797.28 ,22971.15 ,527673506.20 ,17759.17 ,23117.28 ,534408658.00 ,10.33 ,12.21 ,149.02 ,1508.50 ,2114.27 ,4470142.20 ,3,0
22.61 ,29.86 ,891.34 ,1,21815.50 ,24521.14 ,601286082.10 ,20065.42 ,23872.78 ,569909504.90 ,15.75 ,9.15 ,83.69 ,2290.63 ,1455.60 ,2118773.36 ,3,0
10.99 ,9.14 ,83.48 ,1,20991.32 ,23969.91 ,574556494.40 ,20991.32 ,23969.91 ,574556494.40 ,15.55 ,9.18 ,84.35 ,2246.68 ,1370.01 ,1876919.80 ,3,0
24.59 ,41.41 ,1714.65 ,1,19983.07 ,22633.99 ,512297305.60 ,18354.94 ,22248.81 ,495009408.20 ,12.63 ,9.68 ,93.77 ,1670.47 ,1440.43 ,2074828.78 ,3,0
26.60 ,39.19 ,1535.74 ,1,15963.50 ,19804.16 ,392204893.00 ,15963.50 ,19804.16 ,392204893.00 ,14.50 ,9.19 ,84.54 ,2546.36 ,1916.02 ,3671127.44 ,3,0
30.19 ,47.93 ,2297.29 ,1,22195.96 ,24615.95 ,605945183.20 ,22195.96 ,24615.95 ,605945183.20 ,9.82 ,7.00 ,49.00 ,1979.89 ,2432.84 ,5918686.17 ,3,0
14.67 ,28.60 ,818.10 ,1,22018.84 ,24808.20 ,615446805.50 ,22018.84 ,24808.20 ,615446805.50 ,12.00 ,9.93 ,98.69 ,1725.00 ,1632.79 ,2665988.06 ,3,0
12.55 ,10.33 ,106.69 ,1,15743.72 ,20372.41 ,415034920.60 ,12621.41 ,18085.75 ,327094275.00 ,13.44 ,10.97 ,120.36 ,1792.56 ,1572.74 ,2473512.47 ,3,0
9.45 ,9.77 ,95.45 ,1,21252.49 ,25644.60 ,657645642.90 ,21252.76 ,25644.38 ,657634242.00 ,13.02 ,6.94 ,48.17 ,2004.12 ,1237.80 ,1532154.74 ,3,0
5.32 ,5.64 ,31.84 ,1,20616.20 ,23504.29 ,552451581.60 ,20616.47 ,23504.06 ,552440588.30 ,9.90 ,7.85 ,61.56 ,1582.00 ,1438.85 ,2070277.93 ,3,0
8.30 ,6.54 ,42.79 ,1,25037.29 ,25494.55 ,649972195.30 ,25037.29 ,25494.55 ,649972195.30 ,12.04 ,8.93 ,79.71 ,1892.54 ,1508.65 ,2276025.50 ,3,0
11.50 ,8.35 ,69.72 ,1,18930.87 ,23342.07 ,544852274.80 ,18930.87 ,23342.07 ,544852274.80 ,17.40 ,9.98 ,99.64 ,2557.67 ,1551.65 ,2407620.62 ,3,0
7.60 ,6.41 ,41.09 ,1,22757.39 ,24947.56 ,622380486.80 ,22757.39 ,24947.56 ,622380486.80 ,11.46 ,8.76 ,76.71 ,1664.23 ,1399.47 ,1958524.87 ,3,0
6.67 ,8.29 ,68.79 ,1,15460.19 ,21520.47 ,463130644.30 ,15247.83 ,21605.04 ,466777627.10 ,10.00 ,8.74 ,76.38 ,1713.06 ,1425.28 ,2031419.93 ,3,0
19.96 ,34.17 ,1167.41 ,1,18306.70 ,21638.47 ,468223437.80 ,18306.70 ,21638.47 ,468223437.80 ,12.25 ,7.25 ,52.59 ,2244.30 ,1984.58 ,3938559.61 ,3,0
10.35 ,10.25 ,105.10 ,1,19196.21 ,24546.50 ,602530471.50 ,17616.33 ,23870.72 ,569811298.20 ,11.00 ,9.39 ,88.12 ,1796.82 ,1645.12 ,2706430.62 ,3,0
5.98 ,7.08 ,50.17 ,1,13933.68 ,18945.57 ,358934447.70 ,13933.68 ,18945.57 ,358934447.70 ,9.38 ,9.56 ,91.30 ,1429.21 ,1613.13 ,2602179.63 ,3,0
15.33 ,28.78 ,828.38 ,1,23007.83 ,24532.49 ,601843209.90 ,23007.83 ,24532.49 ,601843209.90 ,11.70 ,7.77 ,60.34 ,2076.83 ,1679.22 ,2819775.54 ,3,0
16.49 ,32.49 ,1055.63 ,1,16865.58 ,20200.60 ,408064077.90 ,16865.58 ,20200.60 ,408064077.90 ,9.92 ,9.13 ,83.41 ,1670.58 ,2055.55 ,4225267.41 ,3,0
15.81 ,28.63 ,819.47 ,1,22656.03 ,23972.37 ,574674387.30 ,22656.03 ,23972.37 ,574674387.30 ,13.34 ,9.92 ,98.48 ,1934.53 ,1579.39 ,2494463.56 ,3,0
8.45 ,8.07 ,65.16 ,1,20652.21 ,23316.98 ,543681721.40 ,20652.21 ,23316.98 ,543681721.40 ,12.75 ,9.59 ,91.94 ,1748.08 ,1394.25 ,1943923.08 ,3,0
26.82 ,34.56 ,1194.02 ,1,17019.62 ,22280.80 ,496434162.50 ,17019.62 ,22280.80 ,496434162.50 ,16.04 ,9.31 ,86.73 ,2461.23 ,1575.71 ,2482868.33 ,3,0
7.79 ,8.24 ,67.92 ,1,17931.29 ,24833.13 ,616684552.20 ,16141.30 ,24500.94 ,600295838.20 ,10.54 ,10.03 ,100.67 ,1604.33 ,1604.83 ,2575474.56 ,3,0
17.62 ,20.92 ,437.81 ,1,17397.83 ,20235.35 ,409469172.80 ,17397.83 ,20235.35 ,409469172.80 ,14.42 ,10.95 ,119.91 ,2128.92 ,1735.00 ,3010223.49 ,3,0
40.34 ,52.01 ,2704.65 ,1,17959.07 ,23937.76 ,573016163.60 ,17959.07 ,23937.76 ,573016163.60 ,8.71 ,5.28 ,27.92 ,1956.36 ,2283.76 ,5215572.09 ,3,0
7.60 ,7.31 ,53.37 ,1,21305.91 ,24572.40 ,603802748.70 ,21101.15 ,24687.82 ,609488569.90 ,10.77 ,9.74 ,94.90 ,1567.96 ,1402.86 ,1968023.59 ,3,0
17.73 ,17.56 ,308.21 ,1,16391.75 ,21759.79 ,473488327.90 ,16391.75 ,21759.79 ,473488327.90 ,15.90 ,7.18 ,51.49 ,2571.00 ,1331.90 ,1773963.40 ,3,0
15.24 ,20.05 ,401.87 ,1,19025.92 ,24030.18 ,577449540.70 ,19025.77 ,24030.25 ,577452849.70 ,14.29 ,8.21 ,67.47 ,2268.50 ,1677.91 ,2815377.36 ,3,0
23.05 ,32.64 ,1065.50 ,1,16495.37 ,21091.94 ,444869713.10 ,15015.95 ,20636.31 ,425857132.00 ,15.00 ,8.04 ,64.67 ,2640.73 ,1967.29 ,3870228.53 ,3,0
25.44 ,41.79 ,1746.28 ,1,19192.81 ,21475.02 ,461176580.50 ,19192.81 ,21475.02 ,461176580.50 ,12.54 ,7.65 ,58.56 ,2051.54 ,1892.21 ,3580448.48 ,3,0
27.33 ,38.77 ,1503.46 ,1,18012.79 ,21573.01 ,465394615.30 ,18012.79 ,21573.01 ,465394615.30 ,14.21 ,9.65 ,93.03 ,2352.68 ,2079.79 ,4325526.93 ,3,0
21.22 ,39.19 ,1535.95 ,1,21354.00 ,23959.11 ,574038698.50 ,21354.00 ,23959.11 ,574038698.50 ,10.22 ,7.35 ,54.06 ,1964.36 ,1694.79 ,2872316.84 ,3,0
30.71 ,41.69 ,1738.25 ,1,19904.44 ,23734.26 ,563315002.70 ,19904.44 ,23734.26 ,563315002.70 ,11.86 ,9.12 ,83.23 ,1803.89 ,1549.46 ,2400829.93 ,3,0
23.02 ,40.37 ,1629.75 ,1,18023.11 ,22454.16 ,504189310.00 ,18023.11 ,22454.16 ,504189310.00 ,9.68 ,7.99 ,63.86 ,1571.93 ,1625.80 ,2643217.42 ,3,0
4.84 ,5.65 ,31.95 ,1,20543.83 ,23760.08 ,564541542.10 ,20208.68 ,23987.70 ,575409955.00 ,9.04 ,8.92 ,79.54 ,1216.08 ,1334.97 ,1782152.24 ,3,0
24.06 ,32.94 ,1085.33 ,1,18836.82 ,24453.65 ,597980752.00 ,18815.38 ,24465.47 ,598559294.10 ,11.46 ,8.05 ,64.79 ,2094.05 ,2010.75 ,4043113.86 ,3,0
15.15 ,10.30 ,106.14 ,1,16423.04 ,19906.96 ,396287141.60 ,16423.04 ,19906.96 ,396287141.60 ,17.50 ,8.72 ,76.08 ,2675.58 ,1455.81 ,2119377.24 ,3,0
38.43 ,44.36 ,1967.97 ,1,20610.85 ,22407.96 ,502116682.20 ,20610.85 ,22407.96 ,502116682.20 ,12.56 ,7.99 ,63.78 ,2118.56 ,1852.33 ,3431129.42 ,3,0
15.00 ,29.83 ,889.84 ,1,20756.53 ,22983.84 ,528256954.20 ,18997.31 ,22330.47 ,498649763.30 ,11.27 ,8.48 ,71.93 ,1674.73 ,1481.63 ,2195224.06 ,3,0
13.86 ,27.21 ,740.57 ,1,18022.65 ,23381.66 ,546701963.20 ,18015.98 ,23385.30 ,546872118.50 ,8.00 ,7.41 ,54.85 ,1440.83 ,1928.97 ,3720913.69 ,3,0
18.71 ,19.43 ,377.54 ,1,21408.18 ,24173.49 ,584357505.30 ,21408.18 ,24173.49 ,584357505.30 ,13.96 ,9.57 ,91.50 ,2184.96 ,1808.66 ,3271231.68 ,3,0
16.15 ,26.62 ,708.78 ,1,23056.83 ,25998.20 ,675906331.40 ,21118.30 ,25036.69 ,626835618.30 ,14.14 ,10.72 ,114.90 ,2201.94 ,1770.90 ,3136099.83 ,3,0
27.57 ,45.41 ,2061.85 ,1,18026.82 ,22184.49 ,492151415.40 ,18026.82 ,22184.49 ,492151415.40 ,11.18 ,8.53 ,72.69 ,1859.77 ,1966.85 ,3868498.36 ,3,0
21.78 ,32.39 ,1048.78 ,1,15198.77 ,19573.73 ,383130938.40 ,15198.77 ,19573.73 ,383130938.40 ,13.46 ,9.40 ,88.43 ,2017.41 ,1734.28 ,3007713.88 ,3,0
13.57 ,28.93 ,836.85 ,1,20866.81 ,24154.20 ,583425477.90 ,20866.81 ,24154.20 ,583425477.90 ,8.94 ,8.45 ,71.37 ,1354.03 ,1421.02 ,2019285.41 ,3,0
9.26 ,8.09 ,65.42 ,1,19408.19 ,22494.52 ,506003451.20 ,19408.19 ,22494.52 ,506003451.20 ,13.31 ,9.41 ,88.60 ,1983.42 ,1467.64 ,2153963.63 ,3,0
9.57 ,7.38 ,54.41 ,1,20389.38 ,24072.03 ,579462616.80 ,20389.38 ,24072.03 ,579462616.80 ,14.33 ,8.29 ,68.64 ,2041.33 ,1257.26 ,1580704.06 ,3,0
14.15 ,7.15 ,51.09 ,1,17109.32 ,21725.87 ,472013595.40 ,17109.32 ,21725.87 ,472013595.40 ,17.82 ,8.01 ,64.15 ,2610.32 ,1289.13 ,1661862.40 ,3,0
24.50 ,37.39 ,1398.20 ,1,20379.03 ,24892.28 ,619625801.80 ,20379.28 ,24892.08 ,619615614.30 ,14.88 ,9.51 ,90.42 ,2298.75 ,1740.05 ,3027781.44 ,3,0
13.61 ,24.25 ,588.10 ,1,18223.36 ,21758.36 ,473426268.40 ,18223.36 ,21758.36 ,473426268.40 ,12.46 ,8.33 ,69.38 ,1915.21 ,1404.61 ,1972915.66 ,3,0
5.16 ,6.49 ,42.06 ,1,17845.83 ,21664.14 ,469334925.10 ,16264.44 ,21521.54 ,463176596.20 ,9.42 ,9.74 ,94.83 ,1315.17 ,1443.36 ,2083299.89 ,3,0
21.20 ,33.88 ,1147.96 ,1,16385.30 ,19651.89 ,386196704.60 ,16385.30 ,19651.89 ,386196704.60 ,13.70 ,9.34 ,87.21 ,1981.65 ,1404.11 ,1971528.33 ,3,0
10.42 ,6.73 ,45.30 ,1,17693.64 ,22682.75 ,514506992.10 ,17693.64 ,22682.75 ,514506992.10 ,15.00 ,9.07 ,82.21 ,2376.07 ,1520.82 ,2312904.07 ,3,0
11.52 ,9.30 ,86.49 ,1,19650.46 ,21905.44 ,479848409.70 ,19650.46 ,21905.44 ,479848409.70 ,16.05 ,9.80 ,95.95 ,2232.05 ,1427.99 ,2039164.68 ,3,0
16.18 ,28.33 ,802.59 ,1,21960.25 ,22901.43 ,524475423.60 ,21960.25 ,22901.43 ,524475423.60 ,13.28 ,8.51 ,72.33 ,2052.72 ,1561.80 ,2439226.58 ,3,0
14.66 ,20.63 ,425.39 ,1,16758.79 ,19384.28 ,375750210.50 ,16758.79 ,19384.28 ,375750210.50 ,10.29 ,9.48 ,89.92 ,1634.36 ,1655.76 ,2741537.80 ,3,0
0.08 ,0.11 ,0.01 ,1,32723.23 ,24936.05 ,621806779.50 ,32723.23 ,24936.05 ,621806779.50 ,6.49 ,0.51 ,0.27 ,589.68 ,69.66 ,4852.82 ,3,1
0.06 ,0.01 ,0.00 ,1,32762.75 ,24987.78 ,624389169.80 ,32762.75 ,24987.78 ,624389169.80 ,6.49 ,0.51 ,0.26 ,591.34 ,68.64 ,4710.87 ,3,1
0.05 ,0.02 ,0.00 ,1,32785.94 ,25023.27 ,626163855.10 ,32785.94 ,25023.27 ,626163855.10 ,6.49 ,0.54 ,0.29 ,625.57 ,16.26 ,264.40 ,3,1
0.06 ,0.01 ,0.00 ,1,32438.21 ,24550.67 ,602735393.70 ,32438.21 ,24550.67 ,602735393.70 ,6.46 ,0.60 ,0.36 ,624.85 ,19.21 ,368.94 ,3,1
11.57 ,20.60 ,424.26 ,1,23285.92 ,24335.87 ,592234690.30 ,23285.92 ,24335.87 ,592234690.30 ,11.68 ,8.41 ,70.69 ,1896.21 ,1663.06 ,2765772.75 ,3,0
4.57 ,5.31 ,28.15 ,1,20425.00 ,22374.05 ,500598149.40 ,20425.00 ,22374.05 ,500598149.40 ,7.88 ,8.17 ,66.81 ,1197.85 ,1465.93 ,2148936.93 ,3,0
7.37 ,6.33 ,40.09 ,1,17541.13 ,20272.00 ,410953980.40 ,17541.13 ,20272.00 ,410953980.40 ,12.71 ,8.60 ,73.96 ,1887.04 ,1410.08 ,1988336.46 ,3,0
19.12 ,25.69 ,660.12 ,1,20299.39 ,23107.92 ,533975938.50 ,20299.39 ,23107.92 ,533975938.50 ,14.05 ,8.32 ,69.27 ,2239.11 ,1649.64 ,2721319.56 ,3,0
10.84 ,11.18 ,125.08 ,1,18048.42 ,21646.71 ,468580027.90 ,17033.83 ,21810.82 ,475712028.60 ,11.65 ,12.25 ,150.07 ,1588.19 ,1815.91 ,3297517.16 ,3,0
17.29 ,23.93 ,572.67 ,1,17848.25 ,19659.11 ,386480516.30 ,17848.25 ,19659.11 ,386480516.30 ,12.69 ,7.44 ,55.34 ,2312.56 ,2056.41 ,4228822.62 ,3,0
7.57 ,8.88 ,78.82 ,1,19323.00 ,23484.14 ,551504974.80 ,19323.00 ,23484.14 ,551504974.80 ,10.04 ,8.50 ,72.19 ,1439.39 ,1368.98 ,1874118.39 ,3,0
18.20 ,28.40 ,806.52 ,1,19221.07 ,22801.11 ,519890665.10 ,19535.41 ,22820.60 ,520779617.90 ,15.40 ,9.34 ,87.17 ,2371.23 ,1765.20 ,3115920.65 ,3,0
10.27 ,10.48 ,109.80 ,1,16439.89 ,22212.44 ,493392281.10 ,16440.01 ,22212.35 ,493388262.80 ,11.78 ,9.86 ,97.21 ,1751.93 ,1688.95 ,2852559.55 ,3,0
11.57 ,8.20 ,67.25 ,1,15901.19 ,19879.57 ,395197476.20 ,15901.19 ,19879.57 ,395197476.20 ,10.81 ,6.63 ,43.90 ,1638.63 ,1220.81 ,1490384.48 ,3,0
8.63 ,7.20 ,51.90 ,1,19882.56 ,23776.57 ,565325085.50 ,18716.99 ,23189.56 ,537755799.80 ,14.10 ,9.37 ,87.78 ,2052.50 ,1407.71 ,1981646.10 ,3,0
7.89 ,8.59 ,73.82 ,1,19283.85 ,22942.13 ,526341132.90 ,17967.49 ,23028.84 ,530327259.30 ,12.31 ,10.95 ,119.91 ,1747.77 ,1605.94 ,2579038.95 ,3,0
11.60 ,18.13 ,328.75 ,1,19771.69 ,21821.65 ,476184411.10 ,19771.69 ,21821.65 ,476184411.10 ,11.42 ,8.82 ,77.74 ,1970.61 ,1984.52 ,3938327.46 ,3,0
15.26 ,29.66 ,879.68 ,1,20068.34 ,22196.35 ,492678133.00 ,29342.51 ,26428.68 ,698475121.20 ,11.50 ,9.89 ,97.88 ,1661.28 ,1430.37 ,2045951.27 ,3,0
11.68 ,8.55 ,73.09 ,1,19688.81 ,24951.66 ,622585500.90 ,19339.68 ,24462.83 ,598429882.50 ,13.83 ,9.03 ,81.58 ,2192.56 ,1610.42 ,2593442.03 ,3,0
7.49 ,3.37 ,11.36 ,1,22887.00 ,25104.46 ,630233682.30 ,22887.00 ,25104.46 ,630233682.30 ,11.45 ,6.11 ,37.35 ,1823.95 ,1398.20 ,1954958.05 ,3,0
10.02 ,5.94 ,35.24 ,1,18515.94 ,23078.48 ,532616348.20 ,18515.94 ,23078.48 ,532616348.20 ,11.38 ,4.90 ,23.98 ,2216.38 ,1322.54 ,1749118.98 ,3,0
17.14 ,35.53 ,1262.14 ,1,14139.43 ,20510.92 ,420697948.00 ,14139.43 ,20510.92 ,420697948.00 ,11.71 ,8.98 ,80.63 ,1700.61 ,1455.56 ,2118665.88 ,3,0
4.79 ,5.41 ,29.26 ,1,15788.46 ,19055.62 ,363116653.10 ,15786.21 ,19056.80 ,363161722.20 ,7.59 ,7.75 ,60.06 ,1136.91 ,1191.94 ,1420722.08 ,3,0
15.16 ,30.05 ,903.09 ,1,19736.17 ,23315.07 ,543592365.20 ,19736.17 ,23315.07 ,543592365.20 ,11.70 ,8.21 ,67.48 ,1633.47 ,1349.26 ,1820496.18 ,3,0
14.70 ,22.36 ,500.17 ,1,19438.12 ,22480.99 ,505394852.70 ,19438.12 ,22480.99 ,505394852.70 ,15.16 ,7.17 ,51.33 ,2329.68 ,1247.31 ,1555770.82 ,3,0
19.32 ,30.21 ,912.67 ,1,17562.71 ,22839.86 ,521659057.10 ,17562.71 ,22839.86 ,521659057.10 ,11.39 ,10.67 ,113.81 ,1892.93 ,2404.68 ,5782484.64 ,3,0
21.22 ,36.21 ,1310.77 ,1,17107.56 ,21249.62 ,451546428.80 ,17380.82 ,21647.94 ,468633157.80 ,10.00 ,8.16 ,66.56 ,1756.94 ,1968.71 ,3875800.00 ,3,0
9.61 ,18.09 ,327.38 ,1,16943.00 ,20433.78 ,417539461.50 ,16942.71 ,20433.86 ,417542530.90 ,8.10 ,7.70 ,59.29 ,1237.23 ,1382.10 ,1910185.65 ,3,0
8.87 ,7.11 ,50.59 ,1,21936.66 ,22211.18 ,493336557.40 ,21936.66 ,22211.18 ,493336557.40 ,12.50 ,9.66 ,93.38 ,1782.50 ,1450.36 ,2103542.69 ,3,0
30.31 ,41.94 ,1759.09 ,1,17811.27 ,22206.84 ,493143591.00 ,15855.11 ,21027.52 ,442156403.10 ,10.43 ,7.18 ,51.51 ,1907.63 ,1872.96 ,3507975.43 ,3,0
14.26 ,10.09 ,101.73 ,1,17081.50 ,21728.49 ,472127150.10 ,17081.50 ,21728.49 ,472127150.10 ,14.88 ,10.67 ,113.73 ,2127.88 ,1663.52 ,2767304.23 ,3,0
28.90 ,34.43 ,1185.63 ,1,18736.15 ,22902.35 ,524517622.30 ,18736.15 ,22902.35 ,524517622.30 ,13.47 ,9.79 ,95.84 ,2420.65 ,2028.58 ,4115127.52 ,3,0
20.09 ,32.49 ,1055.80 ,1,22198.10 ,24071.45 ,579434715.30 ,22198.10 ,24071.45 ,579434715.30 ,9.33 ,8.30 ,68.84 ,1499.19 ,1720.96 ,2961717.44 ,3,0
9.45 ,6.41 ,41.15 ,1,21701.81 ,23841.22 ,568403971.80 ,21701.68 ,23841.30 ,568407388.00 ,15.28 ,8.60 ,73.98 ,2218.14 ,1392.30 ,1938504.84 ,3,0
21.36 ,32.41 ,1050.18 ,1,18258.36 ,22221.90 ,493812731.60 ,18246.24 ,22228.99 ,494127753.80 ,11.50 ,7.86 ,61.71 ,2061.18 ,1991.33 ,3965407.88 ,3,0
25.11 ,47.31 ,2237.94 ,1,19813.94 ,21433.85 ,459409825.10 ,19813.94 ,21433.85 ,459409825.10 ,12.22 ,8.89 ,79.05 ,1811.75 ,1444.80 ,2087432.81 ,3,0
17.94 ,26.73 ,714.42 ,1,17487.65 ,22360.96 ,500012564.80 ,17487.65 ,22360.96 ,500012564.80 ,12.75 ,9.85 ,96.99 ,1968.45 ,1732.84 ,3002742.75 ,3,0
24.73 ,35.98 ,1294.27 ,1,18562.55 ,20729.16 ,429698125.40 ,18562.55 ,20729.16 ,429698125.40 ,11.65 ,7.79 ,60.73 ,2007.85 ,1595.52 ,2545674.13 ,3,0
14.95 ,25.84 ,667.46 ,1,19808.66 ,22758.64 ,517955784.50 ,20008.09 ,23017.39 ,529800076.60 ,11.92 ,9.40 ,88.39 ,1785.18 ,1628.29 ,2651339.20 ,3,0
13.11 ,9.72 ,94.44 ,1,16170.41 ,18922.36 ,358055712.80 ,16170.41 ,18922.36 ,358055712.80 ,15.23 ,10.69 ,114.27 ,2148.05 ,1698.19 ,2883843.59 ,3,0
18.36 ,31.31 ,980.17 ,1,14500.22 ,19600.69 ,384187198.70 ,14500.22 ,19600.69 ,384187198.70 ,9.84 ,9.00 ,81.01 ,1715.16 ,1720.61 ,2960505.19 ,3,0
23.22 ,37.02 ,1370.29 ,1,16102.42 ,21984.78 ,483330316.90 ,16102.42 ,21984.78 ,483330316.90 ,11.35 ,7.80 ,60.77 ,1768.46 ,1481.65 ,2195271.48 ,3,0
9.89 ,5.82 ,33.85 ,1,18613.91 ,22010.06 ,484442701.30 ,18613.91 ,22010.06 ,484442701.30 ,16.16 ,7.76 ,60.26 ,2362.47 ,1197.96 ,1435096.44 ,3,0
12.58 ,20.44 ,417.58 ,1,21968.22 ,23276.66 ,541802854.00 ,21968.22 ,23276.66 ,541802854.00 ,11.16 ,7.79 ,60.63 ,1831.28 ,1437.27 ,2065752.95 ,3,0
26.42 ,32.85 ,1079.02 ,1,19438.67 ,23645.26 ,559098374.00 ,19438.67 ,23645.26 ,559098374.00 ,8.13 ,7.61 ,57.94 ,1566.50 ,2292.62 ,5256113.83 ,3,0
12.96 ,26.09 ,680.50 ,3,22016.05 ,24051.33 ,578466610.60 ,22016.05 ,24051.33 ,578466610.60 ,11.79 ,8.82 ,77.85 ,1964.55 ,1853.28 ,3434660.20 ,3,0
21.60 ,38.37 ,1471.95 ,3,19306.50 ,23130.54 ,535021636.30 ,19306.50 ,23130.54 ,535021636.30 ,11.81 ,8.75 ,76.53 ,2098.81 ,2139.94 ,4579346.53 ,3,0
14.31 ,20.87 ,435.59 ,1,17690.78 ,21540.35 ,463986868.90 ,17682.45 ,21545.16 ,464194017.40 ,12.75 ,9.22 ,85.00 ,2129.16 ,1994.85 ,3979427.19 ,3,0
20.90 ,34.81 ,1211.54 ,1,18377.10 ,22741.56 ,517178515.50 ,18377.10 ,22741.56 ,517178515.50 ,13.25 ,9.78 ,95.59 ,2059.50 ,1809.77 ,3275262.65 ,3,0
