B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,A1,A2,class
8.352933333,5.915985097,34.99887966,21686.56667,23098.17638,533525751.9,20056.44333,22707.86865,515647298.6,13,7.698484699,59.26666667,1960.466667,1222.181403,1493727.382,1,3,0
7.587526316,8.012978981,64.20783214,18218.73684,21217.53541,450183808.7,17593.45526,21338.67048,455338857.8,10.23684211,9.308836239,86.65443213,1593.368421,1688.382743,2850636.285,1,3,0
25.35419048,39.66398532,1573.231731,19598.19048,22518.27604,507072755.9,19598.19048,22518.27604,507072755.9,8.5,7.835359414,61.39285714,1732.595238,2298.688726,5283969.86,1,3,0
7.946571429,6.50704961,42.34169463,18938.38095,22510.63454,506728667.5,18938.38095,22510.63454,506728667.5,12.14285714,8.531653746,72.78911565,1947.595238,1466.99458,2152073.098,1,3,0
22.3068,40.09893332,1607.924453,22620.83333,24470.43444,598802161.9,22090.37667,24769.32618,613519519.3,10.23333333,7.902250031,62.44555556,1881.466667,1759.898837,3097243.916,1,3,0
30.68193333,48.43781398,2346.221823,19442.93333,22654.47922,513225428.9,19442.77667,22654.55408,513228820.6,11.5,9.653151472,93.18333333,1842.966667,1753.485738,3074712.232,1,3,0
11.8803,10.52353884,110.7448698,18752.25,21798.81968,475188539.4,18752.25,21798.81968,475188539.4,13.5,12.26988183,150.55,1833.9,1752.203467,3070216.99,1,3,0
14.4922381,25.68971646,659.961532,20085.7619,24127.96331,582158613.6,20085.7619,24127.96331,582158613.6,9.523809524,8.367277805,70.01133787,1559.142857,1951.95712,3810136.599,1,3,0
30.92166667,41.38281056,1712.53701,23666.41667,24904.55095,620236657.9,23666.41667,24904.55095,620236657.9,14.75,9.540483915,91.02083333,2657.333333,2080.173444,4327121.556,1,3,0
14.41917073,30.05023492,903.0166186,19087.7561,22177.66877,491848992.3,19088.02683,22177.4358,491838658.7,12.36585366,7.466203847,55.74419988,1987.365854,1387.956258,1926422.573,1,3,0
17.71425,26.49240233,701.8473812,19934.6,23179.03478,537267653.2,19934.6,23179.03478,537267653.2,12.15,9.411562038,88.5775,1899.025,1864.512356,3476406.324,1,3,0
22.215,30.30095131,918.14765,20902.46667,22757.87211,517920743.2,20902.46667,22757.87211,517920743.2,13.7,8.505488424,72.34333333,2205.633333,1705.881033,2910030.099,1,3,0
7.693090909,8.113652573,65.83135808,15206.81818,19066.73375,363540335.9,15206.81818,19066.73375,363540335.9,12,10.06343516,101.2727273,1832.363636,1668.666766,2784448.777,1,3,0
11.15061538,6.403245506,41.00155301,16990.65385,21520.71163,463141029.1,16990.65385,21520.71163,463141029.1,17.69230769,7.461538462,55.67455621,2487.807692,1176.946604,1385203.309,1,3,0
7.616352941,6.431194317,41.36026035,19265.29412,22234.94128,494392613.9,18005.03824,21967.35725,482564784.3,12.05882353,8.824901854,77.87889273,1826.823529,1457.87915,2125411.616,1,3,0
18.11036364,33.41398401,1116.494328,21536.5,23242.01082,540191066.9,21536.5,23242.01082,540191066.9,8.727272727,8.001032991,64.01652893,1533.727273,1786.245356,3190672.471,1,3,0
20.28261538,39.16761292,1534.101902,13354.15385,18838.6901,354896244.5,13353.35769,18839.00593,354908144.5,6.461538462,7.561190226,57.17159763,1106.846154,1894.413826,3588803.746,1,2,0
20.70377778,36.3471364,1321.114325,22320.05556,24155.61568,583493768.8,20643.03611,23531.81716,553746419,11.66666667,10.03604614,100.7222222,1894.861111,2005.178659,4020741.453,1,3,0
5.761777778,5.11186719,26.13118617,20771.5,21193.88578,449180794.5,20771.5,21193.88578,449180794.5,10.5,7.632168761,58.25,1711.388889,1366.505443,1867337.127,1,3,0
22.7400625,37.51589104,1407.44208,23001,24634.46466,606856848.9,23001,24634.46466,606856848.9,13.9375,7.545435292,56.93359375,2471.71875,1998.979478,3995918.952,1,3,0
18.05066667,29.30759034,858.9348516,19948.64286,22271.95415,496039941.8,19948.64286,22271.95415,496039941.8,14.66666667,7.872999872,61.98412698,2177.47619,1378.716574,1900859.392,1,3,0
19.23209091,33.74610436,1138.799559,19687.90909,23052.9702,531439435.2,17738.15,22657.32508,513354379.9,12,10.57870932,111.9090909,1567.545455,1609.93963,2591905.612,1,3,0
27.59975,54.18467052,2935.978519,20663.20833,23346.75393,545070919.1,20663.20833,23346.75393,545070919.1,14.33333333,9.981928115,99.63888889,2052.166667,1490.468961,2221497.722,1,3,0
11.69633333,9.737432647,94.81759456,19415.41667,21937.26343,481243526.7,19415.41667,21937.26343,481243526.7,15,10.07472084,101.5,2141.458333,1494.490938,2233503.165,1,3,0
8.230818182,8.092117588,65.48236706,25483.86364,26240.60871,688569545.5,25483.86364,26240.60871,688569545.5,13.86363636,10.17258104,103.481405,2009.818182,1529.613933,2339718.785,1,3,0
6.228222222,7.678410437,58.95798684,16895.55556,21308.97877,454072576.4,16895.55556,21308.97877,454072576.4,9.5,9.07530226,82.36111111,1350.611111,1374.924812,1890418.238,1,3,0
16.1934375,30.63012945,938.20483,22345.1875,24415.80793,596131676.7,21201.41563,24577.017,604029764.6,10.78125,8.837895589,78.10839844,1832.59375,1904.581251,3627429.741,1,3,0
21.28005556,33.7075103,1136.196251,21427.30556,23012.57528,529578620.9,21427.30556,23012.57528,529578620.9,15.88888889,7.206392909,51.93209877,2484.527778,1445.094335,2088297.638,1,3,0
5.454333333,7.251166956,52.57942222,17914.33333,20468.31444,418951896.2,13699.42619,20632.60004,425704184.4,8.952380952,9.911398875,98.23582766,1208.166667,1472.315587,2167713.187,1,10,0
12.86933333,28.31442102,801.7064376,17580.63889,20929.61765,438048894.9,17571.35,20935.08127,438277627.8,11.08333333,8.387739068,70.35416667,1745.527778,1414.483523,2000763.638,1,3,0
15.29130769,31.12781371,968.9407864,18511.73077,22033.05632,485455570.7,18511.73077,22033.05632,485455570.7,11.69230769,9.067139447,82.21301775,1821.846154,1659.875081,2755185.284,1,3,0
12.0405,7.682916737,59.02720958,17246.70833,23122.60185,534654716.3,17246.70833,23122.60185,534654716.3,15.08333333,9.059602027,82.07638889,2254.958333,1382.756199,1912014.707,1,3,0
9.146153846,8.419165406,70.88234613,17926.42308,24186.57423,584990372.9,17926.24231,24186.6438,584993738.1,14.11538462,9.807088971,96.17899408,1943.923077,1397.742188,1953683.225,1,3,0
8.022470588,10.18030486,103.6386071,15951.35294,20004.66074,400186451.3,13468.82059,18837.12975,354837457.2,7.441176471,8.099350651,65.59948097,1086.617647,1314.787592,1728666.413,1,3,0
15.573375,13.06816259,170.7768735,21205.125,22085.56644,487772244.9,21205.125,22085.56644,487772244.9,16.375,7.991206104,63.859375,2389.8125,1182.660677,1398686.277,1,3,0
33.78164062,58.4092746,3411.643359,32231.25781,24484.47533,599489532,32231.25781,24484.47533,599489532,5.6484375,1.613371101,2.602966309,478.546875,203.3375757,41346.16968,1,3,1
23.95115789,37.2129762,1384.805598,23271.89474,25635.39703,657173580.7,23271.89474,25635.39703,657173580.7,12.84210526,8.187044695,67.02770083,2230.473684,1763.578998,3110210.881,1,3,0
23.1114375,37.95571987,1440.636671,21390.1875,24285.11158,589766644.3,21371.44688,24297.44766,590365962.9,12.53125,9.317270171,86.81152344,2067,1718.708418,2953958.625,1,3,0
7.867433333,6.019409249,36.23328771,25253.76667,25605.27778,655630250,23210.17667,24796.84746,614883644,12.33333333,8.088400474,65.42222222,1940.566667,1404.890949,1973718.579,1,3,0
13.943375,7.853864334,61.68318498,22698.375,24525.15125,601483043.7,22698.375,24525.15125,601483043.7,15.625,6.660283402,44.359375,2326.6875,1048.685887,1099742.09,1,3,0
23.00754545,36.67885186,1345.338174,14988.45455,18475.82634,341356158.8,14982.37727,18479.02668,341474427.1,9.863636364,8.667050744,75.1177686,1706.181818,1775.53699,3152531.603,1,3,0
29.00466667,43.1122235,1858.663815,20586.75,22761.96775,518107175.9,20586.75,22761.96775,518107175.9,13.83333333,9.998611015,99.97222222,1798.166667,1455.916998,2119694.306,1,3,0
29.0762,46.62729292,2174.104445,22576,23197.58528,538127963,22576,23197.58528,538127963,8.7,7.128113355,50.81,1842.15,2556.700046,6536715.128,1,3,0
20.21829412,36.91833223,1362.963255,20377.5,22724.98884,516425117.8,18772.06765,22168.99355,491464275,10.85294118,9.601263253,92.18425606,1627,1595.056462,2544205.118,1,3,0
15.39733333,27.8260098,774.2868216,18973.5,22961.85247,527246668.9,18967.11944,22965.5809,527417905.9,11.61111111,8.538402719,72.90432099,1901.027778,1491.07043,2223291.027,1,3,0
41.22653846,50.06623963,2506.628351,21807.23077,24052.34624,578515359.9,21807.23077,24052.34624,578515359.9,11.80769231,8.143044369,66.3091716,2213.846154,2204.914157,4861646.438,1,3,0
18.74154545,26.8178488,719.1970143,17645.68182,21843.2214,477126321.1,17645.68182,21843.2214,477126321.1,15.65909091,7.351385713,54.0428719,2460.159091,1349.850024,1822095.088,1,3,0
9.9151,7.431011599,55.21993339,16822.5,21885.55161,478977369.1,16821.3075,21886.17053,479004460.4,12.95,9.407310987,88.4975,2004.15,1530.102326,2341213.128,1,3,0
29.141,43.76761581,1915.604193,18357.84211,20754.80086,430761758.7,18357.84211,20754.80086,430761758.7,13.68421053,9.589207923,91.95290859,1990.394737,1536.873185,2361979.186,1,3,0
44.0476,55.70713693,3103.285105,18782.35,22621.01816,511710462.4,18782.35,22621.01816,511710462.4,9.35,6.125969311,37.5275,1738.3,2054.920852,4222699.71,1,3,0
17.35525,28.02267767,785.2704638,19842,21283.77523,452999088.3,19842,21283.77523,452999088.3,13.59375,10.05565567,101.1162109,1912.59375,1563.870936,2445692.304,1,3,0
19.2792,24.99511108,624.7555778,20701.25,24208.27943,586040793.1,21585.365,25049.07291,627456053.7,10.45,9.388690004,88.1475,1753.05,1888.273536,3565576.948,1,3,0
17.38745455,33.90040464,1149.237435,11625.95455,15544.18062,241621551.1,13898.74091,17684.9866,312758751.1,7.409090909,6.96523243,48.51446281,1128.954545,1334.444027,1780740.862,1,3,0
28.9555,48.37350438,2339.995926,20736.30556,22541.54534,508121266.1,19826.39722,22693.48249,514994147.7,10.05555556,8.608601785,74.10802469,1670.416667,1726.006476,2979098.354,1,3,0
29.77046154,41.00680809,1681.55831,18447.30769,23331.59564,544363354.9,18447.30769,23331.59564,544363354.9,16,8.128771314,66.07692308,2376.923077,1268.461452,1608994.456,1,3,0
13.36270588,14.17158259,200.833753,23239.76471,24787.1513,614402869.6,23239.76471,24787.1513,614402869.6,14.02941176,8.597144855,73.91089965,2079.411765,1361.678703,1854168.889,1,3,0
18.61907692,30.96724916,958.9705204,20302.03846,22536.95825,507914487.3,20302.03846,22536.95825,507914487.3,13.34615385,7.285086493,53.07248521,2170.192308,1548.369391,2397447.771,1,3,0
10.9208,7.275026829,52.92601536,17358.75,21177.36122,448480628.1,17358.91,21177.23008,448475073.8,15.7,7.817288532,61.11,2302,1432.659625,2052513.6,1,3,0
24.44993333,38.19234272,1458.655042,15340.6,18814.38736,353981171.8,15340.6,18814.38736,353981171.8,13.33333333,8.431422708,71.08888889,2328.066667,1953.194954,3814970.529,1,3,0
14.05641176,27.87918903,777.2491808,19972.41176,24112.42525,581409051.4,19972.41176,24112.42525,581409051.4,10.67647059,8.584255726,73.68944637,1580.911765,1324.548499,1754428.728,1,3,0
4.381545455,6.018700454,36.22475516,20515.22727,24237.48081,587455475.8,20515.22727,24237.48081,587455475.8,6.409090909,7.120132091,50.69628099,1074.954545,1308.155345,1711270.407,1,3,0
10.77771429,6.653491795,44.26895306,14224.42857,19410.64699,376773216.4,14224.42857,19410.64699,376773216.4,16.64285714,7.843169393,61.51530612,2486.571429,1217.230446,1481649.959,1,3,0
14.4562,29.11364098,847.6040911,16522.83333,20338.52977,413655793.2,16522.83333,20338.52977,413655793.2,10.36666667,8.388417941,70.36555556,1807.533333,1827.779431,3340777.649,1,3,0
5.527473684,6.001326523,36.01592004,17845.81579,20320.52116,412923580.4,17845.81579,20320.52116,412923580.4,9.526315789,8.619857253,74.30193906,1606.894737,1804.493832,3256197.989,1,3,0
15.63983333,32.56321941,1060.363258,13830.79167,20037.28674,401492859.7,13828.97083,20038.04665,401523313.6,9.5,8.736894948,76.33333333,1543,1536.460462,2360710.75,1,3,0
14.45813333,30.20817558,912.5338716,20374.13333,21688.53933,470392738.4,20374.13333,21688.53933,470392738.4,11.6,8.581375181,73.64,1841.5,1461.887724,2137115.717,1,3,0
12.801,26.75271221,715.7076107,18797.275,22971.14508,527673506.2,17759.165,23117.28051,534408658,10.325,12.20734922,149.019375,1508.5,2114.27108,4470142.2,1,3,0
22.609125,29.85529205,891.3384631,21815.5,24521.13542,601286082.1,20065.41563,23872.77749,569909504.9,15.75,9.148087232,83.6875,2290.625,1455.600687,2118773.359,1,3,0
10.98915789,9.136633097,83.47806434,20991.31579,23969.9081,574556494.4,20991.31579,23969.9081,574556494.4,15.55263158,9.184361332,84.35249307,2246.684211,1370.007224,1876919.795,1,3,0
24.59046667,41.40837383,1714.653423,19983.06667,22633.98563,512297305.6,18354.94333,22248.80689,495009408.2,12.63333333,9.683261618,93.76555556,1670.466667,1440.426597,2074828.782,1,3,0
26.60135714,39.18853086,1535.740951,15963.5,19804.16353,392204893,15963.5,19804.16353,392204893,14.5,9.194330551,84.53571429,2546.357143,1916.018644,3671127.444,1,3,0
30.18614286,47.93009504,2297.294011,22195.96429,24615.95384,605945183.2,22195.96429,24615.95384,605945183.2,9.821428571,7.000273318,49.00382653,1979.892857,2432.835006,5918686.167,1,3,0
14.666125,28.6024032,818.0974689,22018.84375,24808.20037,615446805.5,22018.84375,24808.20037,615446805.5,12,9.934158243,98.6875,1725,1632.785369,2665988.063,1,3,0
12.55366667,10.32893673,106.686934,15743.72222,20372.40586,415034920.6,12621.40556,18085.74784,327094275,13.44444444,10.9707805,120.3580247,1792.555556,1572.740433,2473512.469,1,3,0
9.449902439,9.769749056,95.44799662,21252.4878,25644.60261,657645642.9,21252.7561,25644.38032,657634242,13.02439024,6.940470937,48.17013682,2004.121951,1237.802384,1532154.741,1,3,0
5.323466667,5.642888561,31.84219132,20616.2,23504.28858,552451581.6,20616.46667,23504.05472,552440588.3,9.9,7.845805674,61.55666667,1582,1438.846042,2070277.933,1,3,0
8.298083333,6.541744485,42.79442091,25037.29167,25494.55227,649972195.3,25037.29167,25494.55227,649972195.3,12.04166667,8.92785513,79.70659722,1892.541667,1508.650224,2276025.498,1,3,0
11.50206667,8.349586508,69.71559486,18930.86667,23342.07092,544852274.8,18930.86667,23342.07092,544852274.8,17.4,9.981983771,99.64,2557.666667,1551.650934,2407620.622,1,3,0
7.601461538,6.410344376,41.09251502,22757.38462,24947.55473,622380486.8,22757.38462,24947.55473,622380486.8,11.46153846,8.758427894,76.71005917,1664.230769,1399.473069,1958524.87,1,3,0
6.66825,8.293965272,68.78985994,15460.1875,21520.47035,463130644.3,15247.83125,21605.03708,466777627.1,10,8.739279146,76.375,1713.0625,1425.278897,2031419.934,1,3,0
19.9621,34.1673572,1167.408298,18306.7,21638.47124,468223437.8,18306.7,21638.47124,468223437.8,12.25,7.251723933,52.5875,2244.3,1984.580462,3938559.61,1,3,0
10.34835294,10.2517457,105.09829,19196.20588,24546.49611,602530471.5,17616.33235,23870.72052,569811298.2,11,9.387100035,88.11764706,1796.823529,1645.123283,2706430.616,1,3,0
5.974588235,7.082781367,50.16579189,13933.67647,18945.56538,358934447.7,13933.67647,18945.56538,358934447.7,9.382352941,9.554840799,91.2949827,1429.205882,1613.127284,2602179.634,1,3,0
15.334,28.78153248,828.3766121,23007.83333,24532.49294,601843209.9,23007.83333,24532.49294,601843209.9,11.7,7.76809715,60.34333333,2076.833333,1679.218729,2819775.539,1,3,0
16.4885,32.49046797,1055.630509,16865.58333,20200.59598,408064077.9,16865.58333,20200.59598,408064077.9,9.916666667,9.132892325,83.40972222,1670.583333,2055.545526,4225267.41,1,3,0
15.8111875,28.62635606,819.4682612,22656.03125,23972.36716,574674387.3,22656.03125,23972.36716,574674387.3,13.34375,9.923486582,98.47558594,1934.53125,1579.387084,2494463.562,1,3,0
8.446083333,8.072060151,65.15815508,20652.20833,23316.98354,543681721.4,20652.20833,23316.98354,543681721.4,12.75,9.588404455,91.9375,1748.083333,1394.246419,1943923.076,1,3,0
26.81846154,34.55457007,1194.018313,17019.61538,22280.80256,496434162.5,17019.61538,22280.80256,496434162.5,16.03846154,9.312856165,86.72928994,2461.230769,1575.712008,2482868.331,1,3,0
7.789583333,8.241504631,67.92239858,17931.29167,24833.13416,616684552.2,16141.30417,24500.93545,600295838.2,10.54166667,10.03319144,100.6649306,1604.333333,1604.828513,2575474.556,1,3,0
17.61533333,20.92386153,437.8079814,17397.83333,20235.34464,409469172.8,17397.83333,20235.34464,409469172.8,14.41666667,10.95032978,119.9097222,2128.916667,1734.999566,3010223.493,1,3,0
40.34157143,52.00626422,2704.651519,17959.07143,23937.75603,573016163.6,17959.07143,23937.75603,573016163.6,8.714285714,5.283783431,27.91836735,1956.357143,2283.762704,5215572.087,1,3,0
7.600181818,7.30549407,53.3702436,21305.90909,24572.39811,603802748.7,21101.15,24687.8223,609488569.9,10.77272727,9.741811565,94.90289256,1567.954545,1402.862641,1968023.589,1,3,0
17.7302,17.55582762,308.2070834,16391.75,21759.78694,473488327.9,16391.75,21759.78694,473488327.9,15.9,7.17565328,51.49,2571,1331.902174,1773963.4,1,3,0
15.24384211,20.0465808,401.8654016,19025.92105,24030.17979,577449540.7,19025.77105,24030.24864,577452849.7,14.28947368,8.213941597,67.46883657,2268.5,1677.908625,2815377.355,1,3,0
23.0462,32.64202575,1065.501845,16495.36667,21091.93479,444869713.1,15015.95333,20636.30616,425857132,15,8.041558721,64.66666667,2640.733333,1967.28964,3870228.529,1,3,0
25.439,41.78851513,1746.279997,19192.80769,21475.02225,461176580.5,19192.80769,21475.02225,461176580.5,12.53846154,7.652203148,58.55621302,2051.538462,1892.207303,3580448.479,1,3,0
27.32992857,38.77447045,1503.459558,18012.78571,21573.00664,465394615.3,18012.78571,21573.00664,465394615.3,14.21428571,9.644973313,93.0255102,2352.678571,2079.790117,4325526.932,1,3,0
21.22372222,39.19119296,1535.949605,21354,23959.10471,574038698.5,21354,23959.10471,574038698.5,10.22222222,7.352668114,54.0617284,1964.361111,1694.791091,2872316.842,1,3,0
30.70572222,41.6923694,1738.253666,19904.44444,23734.258,563315002.7,19904.44444,23734.258,563315002.7,11.86111111,9.123086642,83.23070988,1803.888889,1549.461175,2400829.932,1,3,0
23.02042857,40.37018763,1629.75205,18023.10714,22454.16019,504189310,18023.10714,22454.16019,504189310,9.678571429,7.991305862,63.86096939,1571.928571,1625.797473,2643217.423,1,3,0
4.84,5.65202536,31.94539067,20543.83333,23760.08296,564541542.1,20208.67917,23987.70425,575409955,9.041666667,8.918516163,79.53993056,1216.083333,1334.97275,1782152.243,1,3,0
24.05936364,32.94440465,1085.333798,18836.81818,24453.64496,597980752,18815.37727,24465.47147,598559294.1,11.45454545,8.049434044,64.79338843,2094.045455,2010.749577,4043113.862,1,3,0
15.15208333,10.30235463,106.1385109,16423.04167,19906.96214,396287141.6,16423.04167,19906.96214,396287141.6,17.5,8.722576072,76.08333333,2675.583333,1455.808107,2119377.243,1,3,0
38.43282353,44.36179447,1967.968808,20610.85294,22407.96024,502116682.2,20610.85294,22407.96024,502116682.2,12.55882353,7.985984696,63.77595156,2118.558824,1852.330808,3431129.423,1,3,0
15.0024,29.83016016,889.8384554,20756.53333,22983.84115,528256954.2,18997.31,22330.46715,498649763.3,11.26666667,8.481090077,71.92888889,1674.733333,1481.628854,2195224.062,1,3,0
13.8623,27.21343055,740.5708024,18022.65,23381.65869,546701963.2,18015.9825,23385.29706,546872118.5,8,7.406078585,54.85,1440.825,1928.967002,3720913.694,1,3,0
18.70681818,19.43035375,377.5386467,21408.18182,24173.48765,584357505.3,21408.18182,24173.48765,584357505.3,13.95454545,9.565455237,91.49793388,2184.954545,1808.65466,3271231.68,1,3,0
16.14761111,26.62297818,708.782967,23056.83333,25998.19862,675906331.4,21118.30278,25036.68545,626835618.3,14.13888889,10.71901938,114.8973765,2201.944444,1770.903676,3136099.83,1,3,0
27.57145455,45.40761101,2061.851138,18026.81818,22184.48592,492151415.4,18026.81818,22184.48592,492151415.4,11.18181818,8.526090246,72.69421488,1859.772727,1966.849856,3868498.357,1,3,0
21.78336364,32.38479715,1048.775086,15198.77273,19573.73083,383130938.4,15198.77273,19573.73083,383130938.4,13.45454545,9.403709484,88.42975207,2017.409091,1734.276183,3007713.878,1,3,0
13.5650625,28.9284246,836.8537497,20866.8125,24154.20208,583425477.9,20866.8125,24154.20208,583425477.9,8.9375,8.448141438,71.37109375,1354.03125,1421.015625,2019285.405,1,3,0
9.263230769,8.088200695,65.41899049,19408.19231,22494.52047,506003451.2,19408.19231,22494.52047,506003451.2,13.30769231,9.412631573,88.59763314,1983.423077,1467.638794,2153963.629,1,3,0
9.569666667,7.376378316,54.41095706,20389.375,24072.02976,579462616.8,20389.375,24072.02976,579462616.8,14.33333333,8.284859014,68.63888889,2041.333333,1257.260536,1580704.056,1,3,0
14.14836364,7.147837502,51.09158096,17109.31818,21725.87387,472013595.4,17109.31818,21725.87387,472013595.4,17.81818182,8.009292124,64.14876033,2610.318182,1289.132421,1661862.399,1,3,0
24.5041875,37.39246707,1398.196594,20379.03125,24892.28398,619625801.8,20379.28125,24892.07935,619615614.3,14.875,9.50904175,90.421875,2298.75,1740.052136,3027781.438,1,3,0
13.61090909,24.25066483,588.0947447,18223.36364,21758.36088,473426268.4,18223.36364,21758.36088,473426268.4,12.45454545,8.329723736,69.38429752,1915.204545,1404.605163,1972915.663,1,3,0
5.15775,6.485712491,42.06446652,17845.83333,21664.13915,469334925.1,16264.4375,21521.53796,463176596.2,9.416666667,9.73788421,94.82638889,1315.166667,1443.364087,2083299.889,1,3,0
21.2021,33.88149548,1147.955736,16385.3,19651.88807,386196704.6,16385.3,19651.88807,386196704.6,13.7,9.33862945,87.21,1981.65,1404.111223,1971528.327,1,3,0
10.42007143,6.730437467,45.29878849,17693.64286,22682.74657,514506992.1,17693.64286,22682.74657,514506992.1,15,9.067209368,82.21428571,2376.071429,1520.823483,2312904.066,1,3,0
11.52054545,9.299953053,86.48912679,19650.45455,21905.44247,479848409.7,19650.45455,21905.44247,479848409.7,16.04545455,9.795533642,95.95247934,2232.045455,1427.993235,2039164.68,1,3,0
16.17575,28.33005757,802.5921619,21960.25,22901.42842,524475423.6,21960.25,22901.42842,524475423.6,13.28125,8.504536933,72.32714844,2052.71875,1561.802349,2439226.577,1,3,0
14.65785714,20.62488071,425.3857041,16758.78571,19384.2774,375750210.5,16758.78571,19384.2774,375750210.5,10.28571429,9.482529586,89.91836735,1634.357143,1655.75898,2741537.801,1,3,0
0.0758125,0.108026471,0.011669719,32723.23346,24936.05381,621806779.5,32723.23346,24936.05381,621806779.5,6.492647059,0.51444321,0.264651817,589.6819853,69.66218359,4852.819823,1,3,1
0.056039855,0.012483984,0.00015585,32762.75181,24987.78041,624389169.8,32762.75181,24987.78041,624389169.8,6.492753623,0.514237536,0.264440244,591.3442029,68.63580901,4710.874278,1,3,1
0.05360181,0.021441171,0.000459724,32785.94344,25023.26628,626163855.1,32785.94344,25023.26628,626163855.1,6.488687783,0.539069583,0.290596016,625.5678733,16.26049705,264.4037643,1,3,1
0.055153846,0.00777418,6.04E-05,32438.21154,24550.66992,602735393.7,32438.21154,24550.66992,602735393.7,6.461538462,0.603245659,0.363905325,624.8461538,19.20775546,368.9378698,1,3,1
11.57021053,20.5976665,424.2638652,23285.92105,24335.8725,592234690.3,23285.92105,24335.8725,592234690.3,11.68421053,8.407719708,70.68975069,1896.210526,1663.061257,2765772.745,1,3,0
4.5714,5.305681638,28.15025764,20425,22374.0508,500598149.4,20425,22374.0508,500598149.4,7.875,8.173700202,66.809375,1197.85,1465.92528,2148936.927,1,3,0
7.366083333,6.33173505,40.09086874,17541.125,20271.99991,410953980.4,17541.125,20271.99991,410953980.4,12.70833333,8.599802162,73.95659722,1887.041667,1410.083847,1988336.457,1,3,0
19.12145455,25.69287256,660.1237005,20299.38636,23107.91939,533975938.5,20299.38636,23107.91939,533975938.5,14.04545455,8.322899805,69.27066116,2239.113636,1649.642251,2721319.555,1,3,0
10.83946154,11.18408372,125.0837287,18048.42308,21646.7094,468580027.9,17033.83077,21810.82366,475712028.6,11.65384615,12.25040755,150.0724852,1588.192308,1815.906703,3297517.155,1,3,0
17.28625,23.93048035,572.6678899,17848.25,19659.10772,386480516.3,17848.25,19659.10772,386480516.3,12.6875,7.439075463,55.33984375,2312.5625,2056.41013,4228822.621,1,3,0
7.569307692,8.878080444,78.82031237,19323,23484.14305,551504974.8,19323,23484.14305,551504974.8,10.03846154,8.496518605,72.1908284,1439.384615,1368.984438,1874118.391,1,3,0
18.19713333,28.39925478,806.5176721,19221.06667,22801.11105,519890665.1,19535.41,22820.59635,520779617.9,15.4,9.336666072,87.17333333,2371.233333,1765.197056,3115920.646,1,3,0
10.27303704,10.47861505,109.8013733,16439.88889,22212.43528,493392281.1,16440.01111,22212.34483,493388262.8,11.77777778,9.859506912,97.20987654,1751.925926,1688.952205,2852559.55,1,3,0
11.565625,8.200767265,67.25258373,15901.1875,19879.57435,395197476.2,15901.1875,19879.57435,395197476.2,10.8125,6.625884375,43.90234375,1638.625,1220.813042,1490384.484,1,3,0
8.626615385,7.204228022,51.90090139,19882.55769,23776.56589,565325085.5,18716.99231,23189.5623,537755799.8,14.09615385,9.369056301,87.77921598,2052.5,1407.709521,1981646.096,1,3,0
7.885538462,8.591835316,73.81963409,19283.84615,22942.12573,526341132.9,17967.48462,23028.83539,530327259.3,12.30769231,10.95012901,119.9053254,1747.769231,1605.93865,2579038.947,1,3,0
11.59883333,18.13144378,328.7492535,19771.69444,21821.65005,476184411.1,19771.69444,21821.65005,476184411.1,11.41666667,8.817202252,77.74305556,1970.611111,1984.521973,3938327.46,1,3,0
15.26309375,29.65933626,879.6762273,20068.34375,22196.35405,492678133,29342.50938,26428.6799,698475121.2,11.5,9.893179469,97.875,1661.28125,1430.367528,2045951.265,1,3,0
11.68011111,8.549290529,73.09036854,19688.80556,24951.66329,622585500.9,19339.675,24462.82654,598429882.5,13.83333333,9.03234927,81.58333333,2192.555556,1610.416724,2593442.025,1,3,0
7.4871,3.370889451,11.36289569,22887,25104.45543,630233682.3,22887,25104.45543,630233682.3,11.45,6.111260099,37.3475,1823.95,1398.198143,1954958.048,1,3,0
10.0155,5.935894225,35.23484025,18515.9375,23078.48236,532616348.2,18515.9375,23078.48236,532616348.2,11.375,4.897384506,23.984375,2216.375,1322.542621,1749118.984,1,3,0
17.13678571,35.52664946,1262.142822,14139.42857,20510.92265,420697948,14139.42857,20510.92265,420697948,11.71428571,8.979568646,80.63265306,1700.607143,1455.563768,2118665.881,1,3,0
4.794272727,5.40881997,29.25533347,15788.45455,19055.61999,363116653.1,15786.20909,19056.80252,363161722.2,7.590909091,7.749833376,60.05991736,1136.909091,1191.940469,1420722.083,1,3,0
15.16193333,30.05144118,903.0891173,19736.16667,23315.06734,543592365.2,19736.16667,23315.06734,543592365.2,11.7,8.214418218,67.47666667,1633.466667,1349.257641,1820496.182,1,3,0
14.69756,22.36445299,500.1687576,19438.12,22480.98869,505394852.7,19438.12,22480.98869,505394852.7,15.16,7.164802858,51.3344,2329.68,1247.305423,1555770.818,1,3,0
19.3215,30.21036209,912.6659775,17562.71429,22839.85677,521659057.1,17562.71429,22839.85677,521659057.1,11.39285714,10.66817459,113.809949,1892.928571,2404.679737,5782484.638,1,3,0
21.22216667,36.20457446,1310.771212,17107.55556,21249.62185,451546428.8,17380.82222,21647.93657,468633157.8,10,8.158158834,66.55555556,1756.944444,1968.705157,3875799.997,1,3,0
